ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Sigma_star,LBol,L_Edd,Mass_old,Mass_new,Mass_g,Momentum
850,202.4752,47.1917,3.9384000000000004e+37,2.0449e+36,8.0837e+36,4.388e+36,1.9507,0.8275,0.016738,0.0026335,0.0049296999999999995,0.012595,513.0597176234222,615.2975437529952,7.86387121095987,2752.354923835954,5.4397790055248625e+39,1096598.721011273,576451.8672529819,991.1803372330893,76391.06477780227,1.1538137133060076
851,202.4752,47.1922,4.0045000000000003e+37,2.0794e+36,1.0143000000000001e+37,4.6106000000000004e+36,2.2829,1.3093,0.016927,0.0024405,0.0050523,0.012443000000000001,513.0635961708807,620.6975186365073,8.359669154257363,2925.884203990077,5.531077348066299e+39,1144288.1515967457,612795.754700643,1007.8157780951416,89400.29824229499,1.1892186362272428
852,202.4752,47.1928,4.5560000000000015e+37,2.3647e+36,1.1774e+37,5.3549e+36,2.3145,1.5757,0.019047,0.0025656,0.0057291,0.013641,513.0682504277538,627.1774885048449,8.800421931042601,3080.14767586491,6.29281767955801e+39,1204437.1859302565,645104.6206979251,1146.6122324888158,90637.78101616,1.1839511465853552
853,202.4752,47.1933,4.9287e+37,2.5575000000000002e+36,1.4080000000000001e+37,5.5562e+36,2.4729,0.9672,0.020878,0.0027124000000000002,0.0060694,0.014641,513.0721289751564,632.5774634028552,9.138059003327845,3198.320651164746,6.807596685082874e+39,1235825.2722587967,669854.710768246,1240.4099451860463,96840.85922439497,1.2024964417717998
854,202.4752,47.1939,5.43e+37,2.8169000000000004e+36,1.4037e+37,5.840800000000001e+36,2.3151,1.0606,0.023212,0.0029920000000000003,0.0067872,0.016179,513.0767832320772,639.0574332909633,9.24573838001492,3236.0084330052227,7.5e+39,1248594.6817148977,677748.0213389217,1366.5725246738964,90661.27752452453,1.1930500668592363
855,202.4752,47.1945,5.4573e+37,2.831e+36,1.3419e+37,5.7356e+36,2.2359,1.0717,0.023744,0.0030695,0.0069297,0.016614,513.0814374890781,645.5374031916633,9.202421693684174,3220.847592789461,7.537707182320443e+39,1249637.6855204725,674572.7423893161,1373.4431379194946,87559.73842040707,1.1823448209782494
856,202.4752,47.195,5.6169000000000005e+37,2.9137e+36,1.2381000000000002e+37,5.6777e+36,2.0632,1.4318,0.024611,0.0031605,0.0070612999999999995,0.017297,513.0853160363998,650.9373781201473,8.919637919332414,3121.873271766345,7.75814917127072e+39,1224031.0787559862,653843.6090679654,1413.609799970683,80796.66009615094,1.1636785176334024
857,202.4752,47.1956,5.819400000000001e+37,3.0185e+36,1.2219e+37,5.464800000000001e+36,1.9865,1.2583,0.025787,0.0032385999999999995,0.0071748,0.018014,513.0899702932636,657.4173480483482,8.612759158088949,3014.465705331132,8.037845303867404e+39,1185836.126543242,631348.2209577772,1464.5731399792398,77793.023110219,1.159631322765704
858,202.4752,47.1961,4.9209e+37,2.5535e+36,1.1323000000000001e+37,5.0523000000000005e+36,2.1311,1.2685,0.02336,0.002858,0.0065619,0.016142,513.0938488407638,662.8173230011328,8.14792593322757,2851.7740766296497,6.79682320441989e+39,1124092.906753466,597274.1659225016,1238.4469128301614,83455.68162606983,1.1740263193729021
859,202.4752,47.1967,3.8822e+37,2.016e+36,1.0405000000000001e+37,4.3754000000000003e+36,2.3721,1.0809,0.020701,0.0025055999999999998,0.0058338,0.014249000000000001,513.0985030977494,669.2972929612728,7.203902716399794,2521.365950739928,5.362154696132598e+39,1009339.7673955157,528073.6498570667,977.0364374381217,92893.44581915453,1.1924216326981791
860,202.4752,47.1972,2.9807e+37,1.5495e+36,9.6266e+36,3.4902e+36,2.6667,0.7973,0.018549,0.0023013,0.005397,0.012863999999999999,513.1023816452133,674.6972679427895,6.495122517144941,2273.2928810007293,4.1169889502762435e+39,923842.4510452371,476117.3476273245,750.155197844472,104430.23142613693,1.217633454700898
861,202.4752,47.1978,2.1792e+37,1.1355000000000001e+36,7.3764e+36,3.283400000000001e+36,2.7409,1.2467,0.016394,0.0021768,0.0055722,0.011777,513.1070359021401,681.177237939751,5.865404443946966,2052.891555381438,3.0099447513812156e+39,850999.9964377087,429956.60193352326,548.4410397365294,107335.96629388332,1.2230387328702734
862,202.4752,47.1983,1.7024000000000001e+37,8.8942e+35,4.9551000000000005e+36,3.1178e+36,2.5024,0.9089,0.015006,0.0021736999999999998,0.0067313,0.011382,513.1109144496359,686.5772129538452,5.362432617809022,1876.8514162331574,2.351381215469613e+39,788104.8175901632,393086.8414078458,428.4443952126778,97996.10421898414,1.206883806781061
863,202.4752,47.1989,1.317e+37,6.9111e+35,3.5815000000000004e+36,2.7910000000000003e+36,2.3951,1.1095,0.013385,0.0020375,0.007245399999999998,0.010676,513.115568706641,693.0571829921298,4.9248534831811845,1723.6987191134147,1.8190607734806625e+39,732601.1944964594,361010.615531256,331.45046316676263,93794.14530646137,1.2022357100537842
864,202.4752,47.1995,1.3252e+37,6.9518e+35,2.893e+36,2.6472000000000002e+36,2.0479,1.5599,0.013212,0.00198,0.0058693999999999994,0.010878,513.1202229636672,699.5371530551288,4.730253848618257,1655.58884701639,1.8303867403314915e+39,713548.6535028644,346745.7172767924,333.5141638485906,80197.49913285553,1.1587813772534252
865,202.4752,47.2,1.7041e+37,8.9011e+35,3.6848e+36,2.5167e+36,2.033,0.9033,0.014465,0.002082,0.004804699999999999,0.011888,513.1241015111888,704.937128127459,4.835530585457477,1692.4357049101168,2.3537292817679554e+39,723903.6656192094,354462.90514791245,428.8722355979348,79614.00250846977,1.1615305537523308
866,202.4752,47.2006,2.0159000000000002e+37,1.0511e+36,4.3697000000000004e+36,2.0972e+36,2.0367,1.4042,0.015131,0.0021369,0.0044479,0.012451,513.1287557682509,711.4170982393757,4.5782082277867,1602.3728797253448,2.7843922651933705e+39,694048.6444826361,335600.19115044427,507.3431956703697,79758.89764338436,1.1595241866886568
867,202.4752,47.2011,2.1408000000000003e+37,1.1156e+36,4.7692000000000004e+36,1.4754e+36,2.08,0.5958,0.014931,0.0021448,0.004539,0.012537000000000001,513.1326343158122,716.8170733544232,4.081750893211393,1428.612812623987,2.9569060773480666e+39,634033.0004424042,299207.96779758466,538.7768804460178,81454.56233035767,1.1634785321310743
868,202.4752,47.2017,1.7348000000000002e+37,9.0605e+35,4.3370000000000005e+36,8.9889e+35,2.2622,0.387,0.012659,0.0019140999999999997,0.0042139,0.011071,513.1372885729246,723.297043519916,3.397219196482399,1189.0267187688396,2.3961325966850842e+39,550040.5647313218,249029.1736404109,436.5985296140471,88589.66870371881,1.1893483296859344
869,202.4752,47.2022,2.6715000000000003e+37,1.3895000000000002e+36,4.3359e+36,6.7547e+35,1.5797,0.2821,0.015981,0.0025925,0.005767,0.01463,513.1411671205049,728.6970186816907,3.3485643903952123,1171.997536638324,3.6899171270718235e+39,543073.0792109267,245462.59007521954,672.3385818906656,61862.390439070194,1.0974999714252374
870,202.4752,47.2028,3.9785e+37,2.0657e+36,4.2816e+36,7.3894e+35,0.9307,0.3154,0.021133000000000002,0.0035816000000000008,0.007472800000000002,0.019652,513.1458213776464,735.1769889057655,3.273131281450896,1145.5959485078135,5.495165745856354e+39,560550.3967601459,239933.0543876252,1001.2723369088576,36447.00055810763,0.9575873797859326
871,202.4752,47.2033,7.4867e+37,3.8816000000000004e+36,6.935600000000002e+36,8.3109e+35,0.6939,0.1698,0.036747,0.006074899999999999,0.0099733,0.033687,513.149699925261,740.5769641183525,4.000924543778544,1400.3235903224906,1.0340745856353592e+40,713378.0829188307,293283.086933708,1884.1838895904345,27173.71192357461,0.8744029605873843
872,202.4752,47.2039,6.5949e+37,3.419900000000001e+36,7.4534e+36,7.4102e+35,1.008,0.1257,0.036481,0.0056375,0.010094,0.032487,513.1543541824096,747.0569344056247,3.382596940615085,1183.9089292152796,9.108977900552488e+39,572790.4870592626,247957.30630280534,1659.7438569008987,39474.13405240411,0.9766858767751766
873,202.4752,47.2045,2.613e+37,1.3595e+36,3.2009e+36,5.1104e+35,1.1353,0.2768,0.020980000000000002,0.0031182,0.007832200000000001,0.018447,513.1590084396528,753.5369047292429,2.6182253344192428,916.378867046735,3.609116022099449e+39,450478.1086715311,191925.94110793067,657.615839221527,44459.30991041108,1.0182843195491829
874,202.4752,47.205,1.1681e+37,6.1471e+35,1.6312e+36,3.5736e+35,1.3422,0.43799999999999994,0.01583,0.002447,0.0064743,0.01355,513.1628869873305,758.9368800280316,2.295033590507685,803.2617566776898,1.6133977900552487e+39,404479.14542222145,168234.74891255086,293.9766788345448,52561.689211445235,1.0577660795545163
875,202.4752,47.2056,4.5970000000000004e+36,2.5675e+35,1.6721000000000002e+36,4.7205e+35,2.8545,0.524,0.013397999999999998,0.0022817,0.0061513,0.010968,513.16754124456,765.4168504225205,2.593133338511212,907.5966684789239,6.349447513812156e+38,473611.1730244504,190086.6017410639,115.69307358979565,111784.63854423363,1.2339059792473472
876,202.4752,47.2095,9.2415e+36,4.9021e+35,1.9494000000000002e+36,2.6021e+35,1.9938,0.1919,0.015449000000000001,0.0027264,0.0045699,0.01171,513.1977939175521,807.5366590367288,1.9305934783208527,675.7077174122986,1.276450276243094e+39,365674.23948859784,141519.89339976036,232.58158355016232,78078.89729532074,1.1633520521278824
877,202.4752,47.21,8.7283e+36,4.6414e+35,1.8573e+36,3.2205e+35,2.0077,0.2775,0.013678000000000001,0.0022601999999999995,0.0043275,0.011212999999999999,513.2016724654392,812.9366346442353,1.916661157527516,670.8314051346307,1.2055662983425415e+39,367454.358657719,140498.6009445516,219.66583733169742,78623.23307243225,1.1551363798782928
878,202.4752,47.2106,9.376500000000001e+36,4.9715e+35,1.5698e+36,3.7831e+35,1.6287,0.4157,0.013744,0.0021643,0.0045493,0.01207,513.2063267229533,819.4166054197908,1.8892682271644552,661.2438795075593,1.2950966850828727e+39,353294.90082767786,138490.59427281085,235.97913955073275,63781.27195550653,1.1092267637697493
879,202.4752,47.2111,8.298700000000002e+36,4.4229e+35,1.3037e+36,3.7186e+35,1.5283,0.5089,0.013446000000000001,0.0021564,0.0048988999999999994,0.012239,513.2102052709648,824.8165811057835,1.7315222230934653,606.0327780827129,1.1462292817679561e+39,330966.6930591518,126927.20823061762,208.8540591254377,59849.522889175794,1.0933008691675699
880,202.4752,47.2128,1.1109e+37,5.8574e+35,1.2333e+36,3.5436e+35,0.9797,0.5307,0.027897,0.006910300000000001,0.0085935,0.019584,513.2233923342461,843.1764987220092,1.5462507552825808,541.1877643489033,1.53439226519337e+39,301790.6851123844,113346.10031274658,279.5811082247203,38365.88207454394,0.9746069581132316
881,202.4752,47.2133,1.6814e+37,8.7904e+35,2.0112000000000002e+36,3.5326e+35,1.0976,0.2608,0.047535,0.012275,0.010609,0.027701,513.2272708823324,848.5764745780533,1.645832517034215,576.0413809619753,2.3223756906077348e+39,313550.93552203005,120645.82470625741,423.1593081006794,42982.945968173364,1.0124861689370932
882,202.4744,47.1556,1.6985e+37,8.8783e+35,1.4557e+36,1.6077e+35,0.5709,0.182,0.048634,0.009474799999999999,0.0069004999999999995,0.023688999999999998,518.6549438224912,225.41512995148517,1.0431275537801097,365.0946438230384,2.3459944751381218e+39,236314.1191726904,76465.24339329598,427.4628790347354,22356.927708846728,0.8127464843310392
883,202.4744,47.1561,2.5716e+37,1.3385e+36,2.5116e+36,2.515e+35,0.7774,0.1269,0.067699,0.012409,0.008784,0.033231000000000004,518.6587670597297,230.81510660347527,1.1165634696163451,390.79721436572083,3.5519337016574584e+39,240723.98475014023,81848.37717964694,647.1966674864441,30443.642670971178,0.9079067877694628
884,202.4744,47.1767,1.5605000000000001e+37,8.1665e+35,1.2042e+36,3.4508e+35,0.4052,0.727,0.025255,0.0038905999999999997,0.0047783,0.015855,518.8162844079068,453.2941079285795,2.0255114314362834,708.9290010026992,2.1553867403314918e+39,453141.62819243857,148477.74276445538,392.73230658445954,15867.975315510064,0.7035206861098603
885,202.4744,47.1772,1.8308000000000002e+37,9.5597e+35,1.5737e+36,3.4123e+35,0.5756,0.546,0.026017000000000002,0.0036617,0.0046954,0.01587,518.8201076440554,458.6940830470928,2.0922653588824,732.2928756088402,2.528729281767956e+39,420247.64923305187,153371.0612192584,460.7589278403258,22540.98369103552,0.8121610964818287
886,202.4744,47.1778,1.8049000000000001e+37,9.426e+35,2.1548000000000002e+36,3.452e+35,1.0946,0.2653,0.025743000000000002,0.0035954999999999997,0.0048722,0.015952,518.8246955274814,465.1740531651609,2.2119465689518054,774.1812991331319,2.492955801104973e+39,394632.10946430685,162144.1521268833,454.2406537355277,42865.463426350725,1.0075320543739332
887,202.4744,47.1783,1.1468e+37,6.0411e+35,1.6452e+36,2.4691e+35,1.3847,0.2438,0.020382,0.0030758,0.004448399999999999,0.012846000000000002,518.8285187636187,470.5740282440456,1.9401163036644675,679.0407062825636,1.5839779005524862e+39,354968.26494530874,142217.95295638175,288.6160904780892,54226.02522059917,1.0725132032584548
888,202.4744,47.1789,7.8577e+36,4.1990000000000004e+35,5.978e+35,2.9212e+35,0.3828,1.0444,0.018363,0.0031616,0.0052054,0.011589,518.8331066469249,477.05399831636566,1.8118807540837143,634.1582639293,1.0853176795580113e+39,423288.8020670747,132817.79621156974,197.7553761902408,14990.772336567748,0.6766426188269471
889,202.4744,47.1795,6.5988e+36,3.5638e+35,6.702e+35,3.6537e+35,0.8392,1.3368,0.019157,0.0036531999999999997,0.0057047,0.011658,518.8376945302582,483.5339683662937,1.7818169999066025,623.6359499673109,9.114364640883975e+38,338638.10637982085,130614.0079287864,166.07253730788406,32863.783032517385,0.9351467168910716
890,202.4744,47.1883,1.0805e+37,5.6983e+35,1.5251e+36,1.0153e+36,1.3592,1.4101,0.016439,0.0051153,0.0062763,0.012934000000000001,518.9049834843723,578.5735273934934,3.1035959163872247,1086.2585707355286,1.492403314917127e+39,511570.3613208399,227505.46304811232,271.93031545306536,53227.423615106796,1.0629779256182148
891,202.4744,47.1889,1.9162e+37,9.9972e+35,3.3062e+36,1.6895e+36,1.6764,1.9243,0.016727000000000002,0.0044272,0.0059931,0.013341999999999998,518.9095713674067,585.0534972730096,4.216009728858778,1475.6034051005724,2.646685082872928e+39,653245.4890320807,309049.6544717361,482.25161542911974,65649.24437048634,1.1114257321971552
892,202.4744,47.1895,2.8560000000000007e+37,1.4851e+36,4.4137e+36,2.1089e+36,1.5023,1.9439,0.01741,0.0038790999999999995,0.005375899999999999,0.013701,518.9141592508827,591.5334671533333,4.922239412860741,1722.7837945012595,3.944751381215469e+39,746799.7545668904,360818.99416858034,718.771847231795,58831.34086004631,1.0892874038351377
893,202.4744,47.19,2.5483e+37,1.3259e+36,5.9762e+36,2.1873e+36,2.1612,0.8011,0.013923,0.0027041,0.0041074,0.010818000000000001,518.9179824866545,596.9334420555115,5.26622033303912,1843.177116563692,3.51975138121547e+39,777790.417937697,386034.1125774208,641.3327375002742,84634.42312902356,1.1726267602352218
894,202.4744,47.1906,1.7229000000000004e+37,8.9991e+35,6.9727e+36,2.5716e+36,3.0231,0.9378,0.010015999999999999,0.0017641999999999996,0.0030489999999999996,0.007708299999999999,518.9225703699686,603.413411941365,6.128572782421094,2145.000473847383,2.379696132596685e+39,887832.4755020125,449247.8487057042,433.60364691724783,118387.15739466551,1.2381852357170282
895,202.4744,47.1911,2.9157e+37,1.5159e+36,8.0867e+36,4.2534000000000005e+36,2.4262,0.8076,0.013406999999999999,0.0021774999999999997,0.0039854999999999995,0.010128,518.9263936060148,608.813386849969,7.7817363260789145,2723.60771412762,4.0272099447513815e+39,1078413.6089645375,570431.0657309213,733.7965948787622,95012.04765668932,1.1954187740058937
896,202.4744,47.1917,4.8044e+37,2.4931e+36,9.592600000000001e+36,5.4465e+36,1.9069999999999998,0.8104,0.019295,0.002874,0.005568899999999999,0.014197999999999999,518.9309814893544,615.2933567459718,9.049346089581226,3167.271131353429,6.635911602209945e+39,1253890.5174430837,663351.7145457978,1209.1272628993127,74679.73575191927,1.140885434973963
897,202.4744,47.1922,4.4623e+37,2.3161e+36,1.2809e+37,5.7321e+36,2.4805,1.2892,0.018526,0.002519,0.0053324,0.01317,518.9348047252622,620.6933316652875,9.488531128692149,3320.985895042252,6.163397790055249e+39,1274884.7709552401,695545.6593693376,1123.0306771367086,97138.48166367896,1.2049247941080456
898,202.4744,47.1928,4.5978e+37,2.3863e+36,1.6647e+37,6.788e+36,2.8472,0.9871,0.019577,0.0024656,0.0054201,0.013477000000000001,518.9393926084408,627.1733015764513,10.839781887653425,3793.9236606786985,6.350552486187846e+39,1421160.725674553,794597.5133779129,1157.1320725498415,111498.76435913188,1.2353819970844766
899,202.4744,47.1933,4.3444e+37,2.2552000000000001e+36,1.8013e+37,7.0155e+36,3.0614,0.8787,0.019369,0.0023366999999999997,0.0054622,0.013121,518.9432158443467,632.5732765102789,10.941472529717943,3829.51538540128,6.000552486187845e+39,1432132.704819107,802051.8267723832,1093.3586880650598,119887.01784526775,1.247238323370229
900,202.4744,47.1939,4.3163e+37,2.2406000000000002e+36,1.6579e+37,7.226000000000001e+36,2.9406,1.1683,0.019758,0.0023680999999999997,0.0061465,0.013609,518.947803727709,639.0532464410543,10.577455758507774,3702.109515477721,5.961740331491714e+39,1399376.4589947683,775368.0037739784,1086.2867381675762,115156.38749454315,1.2329814802567762
901,202.4744,47.1945,4.236e+37,2.1991e+36,1.4433000000000001e+37,7.119300000000001e+36,2.7512,1.9246,0.019703000000000002,0.0023975999999999997,0.0068961,0.014111000000000004,518.9523916109993,645.5332163846773,10.070336201055325,3524.617670369364,5.850828729281769e+39,1338689.3039947804,738194.198663011,1066.0775717345534,107739.3230208077,1.224388572486515
902,202.4744,47.195,4.1115e+37,2.1346e+36,1.2644e+37,6.798600000000001e+36,2.5893,0.7471,0.019377000000000002,0.0023870000000000002,0.0070819,0.014396,518.9562148470109,650.9331913487457,9.62249596807267,3367.8735888254346,5.678867403314917e+39,1292084.5300368,705365.7949915384,1034.744555284848,101399.18184711302,1.2098419201815669
903,202.4744,47.1956,4.4692e+37,2.3198e+36,1.2231e+37,6.5109e+36,2.4051,1.2343,0.02097,0.0025706,0.007258899999999999,0.015750999999999998,518.9608027302329,657.4131613197185,9.39572605084656,3288.5041177962958,6.172928176795581e+39,1263817.3513592435,688742.6918512415,1124.7672057592224,94185.75377920347,1.2005412347783675
904,202.4744,47.1961,4.5107e+37,2.3411000000000003e+36,1.1499e+37,6.0757e+36,2.2931,2.0316,0.021897,0.0026373,0.007196899999999998,0.016119,518.9646259663939,662.8131363080806,8.901195170440316,3115.4183096541105,6.230248618784531e+39,1215862.6966134212,652491.6849645657,1135.2115445757906,89799.73888449189,1.1832307258180592
905,202.4744,47.1967,4.7483e+37,2.4640000000000003e+36,1.122e+37,5.5738e+36,2.1731,1.7397,0.024214,0.0028747,0.007140000000000001,0.017252,518.9692138495925,669.2931063112569,8.431440945890408,2951.004331061643,6.558425414364641e+39,1159570.2724796326,618056.9018116613,1195.0085301858308,85100.43721158666,1.1754624213015403
906,202.4744,47.1972,5.1217e+37,2.657e+36,1.1437000000000001e+37,4.7695e+36,2.0838,1.0195,0.027785,0.0033277999999999997,0.0074361,0.019201,518.973037085673,674.6930813284588,7.772902371839824,2720.5158301439387,7.074171270718233e+39,1080829.4444972721,569783.5030636622,1288.9824124534614,81603.37354999968,1.1685740506667184
907,202.4744,47.1978,3.9163e+37,2.0336e+36,9.7529e+36,3.9934e+36,2.2561,0.9735,0.024607,0.0030905,0.0069597999999999995,0.016932,518.9776249690096,681.1730513680678,6.907004543780468,2417.451590323163,5.4092541436464087e+39,974342.6783031914,506309.8771045474,985.6184122247477,88350.78753534613,1.1830213058144383
908,202.4744,47.1983,2.5835000000000003e+37,1.3443e+36,6.9262e+36,3.339900000000001e+36,2.3725,1.4056,0.019804,0.0027089,0.0068372,0.014046000000000001,518.9814482050904,686.5730264179148,5.860446051369305,2051.156117979257,3.5683701657458565e+39,842425.2906826723,429593.13277395954,650.1915501832433,92909.11015806424,1.2017460694105475
909,202.4744,47.1989,1.4674e+37,7.6825e+35,5.1066000000000005e+36,2.8965e+36,2.7846,1.156,0.01493,0.0022364999999999998,0.005879,0.011009,518.9860360885099,693.0529964988292,5.1533537376157375,1803.673808165508,2.0267955801104973e+39,768126.4713484659,377760.5590136724,369.30175372126615,109047.29531976633,1.2273545583505083
910,202.4744,47.1995,9.737900000000001e+36,5.1496e+35,4.0369e+36,2.5149e+36,3.0611,0.8519,0.01255,0.0019732,0.0044298,0.0095738,518.9906239718097,699.5329666047933,4.867103815140312,1703.4863352991092,1.345013812154696e+39,742593.0582713553,356777.34376441874,245.07452279966728,119875.26959108553,1.2427683599378414
911,202.4744,47.2,1.1869000000000002e+37,6.2410000000000004e+35,4.0052000000000003e+36,2.4342e+36,2.7361,0.8158,0.013427000000000001,0.0020971999999999996,0.003959000000000001,0.010319,518.9944472079703,704.9329417127368,4.91536403420351,1720.3774119712286,1.6393646408839778e+39,742382.4117069244,360315.0025900422,298.7080901538577,107147.99422696713,1.2193063785834053
912,202.4744,47.2006,1.6807e+37,8.7806e+35,4.5302e+36,2.3885000000000002e+36,2.3811,1.5622,0.015303,0.0023211,0.0044313,0.011936,518.9990350913341,711.4129118675552,4.909005838468345,1718.1520434639208,2.3214088397790048e+39,732280.1054412439,359848.9224997697,422.9831385302794,93245.89344462244,1.198485977586366
913,202.4744,47.2011,1.9998000000000002e+37,1.0427e+36,4.2788e+36,1.9626000000000002e+36,2.0163,1.1213,0.015987,0.0023837,0.0051963999999999995,0.01295,519.002858327523,716.8128870182437,4.199684773086152,1469.8896705801533,2.762154696132597e+39,646260.7975137118,307852.97271214204,503.2912955511709,78960.01635899048,1.1597751427097458
914,202.4744,47.2017,1.0152000000000001e+37,5.3635e+35,3.4557000000000004e+36,1.1333e+36,2.7498,0.6509999999999999,0.010820999999999999,0.0016361000000000001,0.004143,0.0092984,519.0074462109185,723.2928572267425,3.392290730540589,1187.3017556892062,1.4022099447513814e+39,563178.6044682654,248667.89821783156,255.49621124289862,107684.4978346238,1.2253514227318338
915,202.4744,47.2022,9.173e+36,4.8632e+35,2.9512000000000004e+36,7.3471e+35,2.6606,0.4879,0.0099137,0.0015569000000000002,0.0045593000000000005,0.0091055,519.0112694471645,728.6928324240314,2.998154723976126,1049.3541533916439,1.266988950276243e+39,518211.0695346962,219776.2199539417,230.85763846839131,104191.35025776424,1.2106540936882444
916,202.4744,47.2028,1.6209e+37,8.4732e+35,2.3798e+36,6.876000000000001e+35,1.4212,0.6093,0.012808000000000002,0.0020489,0.006041899999999999,0.012240000000000001,519.0158573306486,735.1728026909143,2.8629872429882006,1002.0455350458702,2.2388121546961323e+39,477732.81813254795,209867.92609750395,407.93322380182656,55655.39614610785,1.0772094721708865
917,202.4744,47.2033,3.2444e+37,1.6860000000000004e+36,2.5779000000000002e+36,5.813e+35,0.4514,0.5583,0.020659,0.0031691999999999996,0.0076535,0.019858,519.0196805668872,740.5727779391165,2.8875106554275485,1010.628729399642,4.4812154696132594e+39,600060.8794125438,211665.58611924684,816.5207917222815,17677.206459578585,0.7422481012077891
918,202.4744,47.2039,3.1712e+37,1.648e+36,3.359e+36,4.3490000000000004e+35,0.9056,0.2569,0.022456999999999998,0.003179,0.007855599999999999,0.021134,519.0242684503744,747.0527482692257,2.6382083962422778,923.3729386847972,4.380110497237568e+39,466421.2250628241,193390.77604638514,798.0984880747438,35464.06329152495,0.95281712984051
919,202.4744,47.2045,1.2792e+37,6.7182e+35,2.2838000000000002e+36,2.3366e+35,1.7303,0.1702,0.015045,0.0020253,0.0062005,0.013722999999999999,519.0288563339243,753.5327186357738,2.206777763516019,772.3722172306067,1.7668508287292822e+39,393846.5586814236,161765.2588992356,321.93730636516545,67760.0140385663,1.1293486523734857
920,202.4744,47.205,5.1999e+36,2.863e+35,1.3115000000000001e+36,1.539e+35,2.2762,0.2086,0.01268,0.0017663,0.0050788000000000005,0.010897,519.0326795702583,758.9326939700721,2.058389284744652,720.4362496606282,7.182182320441989e+38,392197.8608410341,150887.8152875741,130.8663070175284,89137.92056555775,1.1849640260328818
921,202.4744,47.2056,4.6034000000000004e+36,2.571e+35,1.2784000000000001e+36,2.2844e+35,2.4283,0.3529,0.014879,0.0023187,0.0060179,0.011806,519.037267453861,765.412664407203,2.1339345969099,746.8771089184651,6.35828729281768e+38,406350.22581726965,156425.57590084223,115.85414291130414,95094.28543596515,1.1983609061414275
922,202.4744,47.2106,7.325e+36,3.9297e+35,9.5192e+35,3.5126e+35,1.2286,0.7977,0.011915,0.0025594999999999997,0.0046974,0.010924,519.0754998183323,819.4124197613852,1.6585456774646026,580.4909871126108,1.0117403314917128e+39,315769.91408861073,121577.74803920435,184.34887188280464,48113.01696109492,1.0410578614814154
923,202.4744,47.2111,6.663500000000001e+36,3.5958e+35,7.2358e+35,3.7161e+35,0.9449,1.4367,0.011399,0.0024846,0.0049008,0.010666,519.0793230549211,824.8123954832092,1.6007294564506511,560.2553097577279,9.203729281767956e+38,308264.3700578717,117339.59768463677,167.70084748000934,37003.08458940143,0.9699518924646676
924,202.4744,47.2267,2.3151e+37,1.206e+36,1.7605e+36,2.8973e+35,0.3821,0.2579,0.079442,0.014159999999999999,0.01047,0.035194,519.1986080524157,993.2916608462538,1.2774788449736667,447.1175957407834,3.197651933701657e+39,312366.4979187421,93644.09027133172,582.6431034756052,14963.359743475801,0.6764483534004471
925,202.4744,47.2272,1.8891e+37,9.8609e+35,1.4958e+36,1.7179e+35,0.446,0.1778,0.06551799999999999,0.011149,0.009385700000000002,0.028977,519.2024312901317,998.6916381789256,1.0574043593860043,370.09152578510145,2.6092541436464093e+39,251407.19829542874,77511.78790415416,475.43133634649314,17465.73788429785,0.7347295977142395
926,202.4735,47.1533,1.1265e+37,5.9369e+35,8.5771e+35,1.1914e+35,0.3841,0.2538,0.05660800000000001,0.0097104,0.0083103,0.025927999999999996,525.2473077253511,200.5705950735483,0.6913192371493716,241.96173300228008,1.5559392265193376e+39,187735.538588095,50676.34685665454,283.50717293649075,15041.681438024221,0.6803359218015944
927,202.4736,47.1706,1.0678e+37,5.6365e+35,1.1210000000000001e+36,1.5443e+35,0.8915,0.2016,0.058223000000000004,0.00982,0.0072637,0.027975,524.6432389666388,387.41028130651085,1.148097704758153,401.8341966653536,1.474861878453039e+39,243493.1809859987,84159.95734700207,268.73409610438057,34911.89534495858,0.9484560730943358
928,202.4736,47.1778,1.5143e+37,7.9291e+35,1.1821000000000001e+36,4.1162e+35,0.4235,1.117,0.023663999999999998,0.0031956999999999997,0.005169300000000001,0.015346,524.697497084545,465.1699253106426,2.199631104688419,769.8708866409468,2.0915745856353595e+39,484568.0043127754,161241.3814455906,381.1051149380629,16584.61882062811,0.7116822554179993
929,202.4736,47.1783,1.228e+37,6.4574e+35,1.6641e+36,3.478e+35,1.2947,0.46799999999999997,0.021253,0.0030164000000000002,0.0041431,0.013453999999999999,524.7012650093071,470.5699004251377,2.225264269415049,778.8424942952672,1.6961325966850828e+39,395870.48676600057,163120.39055877074,309.0517606444833,50701.548965920214,1.0467482862642796
930,202.4736,47.1789,7.1778e+36,3.8551e+35,1.1339000000000001e+36,2.19e+35,1.537,0.4016,0.017012,0.0026938,0.0038301999999999998,0.010445,524.7057865189843,477.0498705402562,1.9325063119285808,676.3772091750033,9.914088397790057e+38,357444.5412082756,141660.11142665052,180.64427748810851,60190.22226046141,1.0937678489316571
931,202.4736,47.1883,7.876700000000002e+36,4.2072e+35,1.917e+36,9.9801e+35,2.2198,1.7951,0.013651,0.0040994,0.0052049,0.010979000000000001,524.7766235023846,578.5694002864341,3.1776128873656786,1112.1645105779876,1.0879419889502764e+39,524888.6192239667,232931.19040100626,198.23355073846923,86929.24877929229,1.179989926215374
