#index maskname id	12+log(O/H)		l68_12+log(O/H)		u68_12+log(O/H)	O/H_flag  f_hbeta	f_hbeta_err   f_halpha	    f_alphaerr	  z_mosf lg_mstar l68_lg_mstars u68_lg_mstar A_V l68_A_V u68_A_V beta_phot_calz beta_phot_smc beta_phot_calz_uvfiltnum beta_phot_smc_uvfiltnum
558	gn2_06	11131	8.352081059084638	8.30696268192116	8.395479199256808	0 1.6286655e-17 3.7468319e-18 4.3223198e-17 2.9985035e-18 2.30548 9.93000 9.90000 9.93000 0.400000 0.380000 0.600000 -1.2877495 -1.2886852 5.0000000 5.0000000
559	gn2_06	11252	8.423516547885335	8.39659644388783	8.447732377514775	1 1.9167461e-17 1.6805310e-18 1.1581669e-16 3.5491529e-18 2.48347 10.6200 10.6200 10.6800 1.00000 0.700000 1.10000 -0.77232206 -0.77297759 4.0000000 4.0000000
561	gn2_06	11516	8.899225888112186	8.811915292924112	8.995782048911236	0 1.0446102e-17 2.7544530e-18 6.6010424e-17 1.7420729e-18 2.27023 10.2900 10.1100 10.3600 1.00000 0.780000 1.22000 -1.4775637 -1.4768509 5.0000000 5.0000000
563	gn2_06	10316	8.599804737615308	8.537988328801617	8.664734354679952	1 1.3866494e-17 3.7376514e-18 4.6134472e-17 3.6677764e-18 2.48750 10.1600 10.0700 10.1600 0.600000 0.560000 0.700000 -0.81564802 -0.81437713 4.0000000 4.0000000
565	gn2_06	9776	8.246480197237103	8.215311578225705	8.27232301036552	3 2.4602666e-17 1.6043117e-18 8.1337308e-17 4.0975091e-18 2.42984 9.68000 9.51000 9.76000 0.400000 0.290000 0.560000 -1.2844114 -1.2817467 4.0000000 4.0000000
713	ae2_02	34559	8.680553029909365	8.657106862116706	8.70249012565746	1 3.7532003e-17 1.7770535e-18 2.0582446e-16 2.3823828e-18 2.33432 10.6000 10.6000 10.6500 1.20000 1.00000 1.23000 -1.1603342 -1.1615797 5.0000000 5.0000000
716	ae2_02	31102	8.692667675012032	8.67336564819401	8.71796401782756	1 1.5668957e-17 1.2073489e-18 6.9223271e-17 2.2498679e-18 2.34928 10.0000 9.91000 10.1100 0.800000 0.600000 0.970000 -1.5435036 -1.5420631 5.0000000 5.0000000
717	ae2_02	28655	8.524569057391474	8.480998134478208	8.575118378916288	1 6.4974071e-18 1.2515187e-18 1.4005515e-17 1.5479549e-18 2.34570 9.83000 9.83000 9.94000 0.200000 0.0600000 0.310000 -1.6350411 -1.6335180 5.0000000 5.0000000
718	ae2_02	30074	8.579279461529087	8.555101676687071	8.6004193750302		1 4.1542376e-17 2.1884064e-18 1.4056510e-16 3.0880830e-18 2.21127 10.5700 10.5700 10.5900 1.10000 0.900000 1.14000 -0.96240550 -0.96239543 5.0000000 5.0000000
719	ae2_02	27704	8.53775537414721	8.473439619830128	8.608730258479255	0 1.7284770e-17 3.3629720e-18 8.7377806e-17 1.7321373e-18 2.16290 9.71000 9.66000 9.80000 0.300000 0.240000 0.540000 -1.9325521 -1.9319896 5.0000000 5.0000000
720	ae2_02	28068	8.556090324139856	8.483330166948633	8.609128414765648	2 2.0946201e-17 4.6879943e-18 8.0637381e-17 3.8606628e-18 2.21469 10.1200 10.0700 10.1600 0.500000 0.450000 0.700000 -1.6780488 -1.6812561 5.0000000 5.0000000
723	ae2_02	23409	8.488691366273708	8.44299420264551	8.529316114307237	1 1.2091219e-17 1.6972846e-18 4.0477383e-17 1.9122385e-18 2.29455 9.72000 9.66000 9.84000 0.600000 0.500000 0.770000 -1.5805470 -1.5784928 5.0000000 5.0000000
