ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,L_Edd,F_Edd,tau_RP
168,202.5104,47.2183,1.4221999999999998e+37,7.455099999999999e+35,8.82e+35,1.0962e+35,0.0599,0.1941,0.031983,0.0034023,0.0044808,0.016813,255.05994705469837,902.81991652169,1.3822024985986907,4214.672695861098,1.7817095807434723e+21,3.4302345510851883e+40,0.7012942304630532,0.10098482372523745,0.00024966967163757113,0.05805675366347074,0.038702398717306116,9.354820680395795e+38,0.01912546116737863,4.360894580390545e+35,7.469774755351718e+35,9.366651349731537e+38,1.0120941068082973e+41,1.0940187080524582,0.05355401723288746
169,202.5095,47.1639,1.9317e+38,1.0007999999999999e+37,1.8535999999999999e+37,1.2764e+36,0.7494,0.0697,0.063015,0.014059,0.016773,0.073519,260.98180469916525,315.29509979958345,3.2661846534515018,10379.580808659972,4.3878611473321474e+21,4.659108481459189e+41,9.525313352450286,0.23863380837666384,0.00312358016569609,0.45750363035898806,0.4841999599123406,1.2706164469357726e+40,0.2597711527002201,4.184422108909534e+35,9.345324209783936e+36,1.27159282357784e+40,2.1764739555644727e+42,22.570509184311312,0.6700063524929192
170,202.5095,47.1644,6.053e+37,3.1397e+36,6.5988e+36,4.1808e+35,0.9511,0.0853,0.022412,0.0047832,0.012316,0.027956,260.98805472362994,320.6950740335531,1.2256316479028249,10311.580628049021,4.35911476961086e+21,1.4599359961832828e+41,2.984765839539348,0.08954703021222009,0.003964287557504072,0.5375627414989438,0.6145217265447387,3.9814885092417207e+39,0.08139953343140406,1.58055377184243e+35,1.1860605625734591e+37,3.9935071702446394e+39,7.390996504475468e+41,7.928700302880358,0.850337659268769
171,202.5095,47.165,2.1943e+37,1.1436e+36,1.5406000000000002e+36,1.6458e+35,0.256,0.2086,0.010795,0.0023237,0.010454,0.015213,260.99555475264566,327.1750430616903,0.7003839012828823,10230.067245373204,4.3246558245509194e+21,5.292479029282963e+40,1.082020763538938,0.051171406460061256,0.0010670356584176663,0.20982033428663294,0.16540591104558208,1.4433471395719655e+39,0.029508507551384427,9.103998879251236e+34,3.1924246032888817e+36,1.4466306041640468e+39,1.848068459195331e+41,1.964672539445039,0.2288786045345441
172,202.5095,47.1655,1.2362e+37,6.5001e+35,7.988e+35,1.1946e+35,0.1249,0.2506,0.0088037,0.0018842,0.0065851,0.013145,261.0018047769142,332.5750172094307,0.7786099405067937,10162.213335953116,4.2959712814727834e+21,2.9816171790546406e+40,0.6095766612982888,0.05688675020598273,0.0005205966942826817,0.11395865013938264,0.08069999331872345,8.131366421814992e+38,0.01662417036641363,1.018840374311503e+35,1.5575540349639894e+36,8.147960802538944e+38,9.35251635425232e+40,0.9956947850115897,0.11166772541548656
173,202.5096,47.2,3.8885e+37,2.0195000000000003e+36,3.3497e+36,5.6481999999999995e+35,0.579,0.2861,0.049822,0.015071,0.0095622,0.033224,260.69926332210537,705.1740369116262,1.7971943746963988,5786.841862556948,2.4463279435411976e+21,9.378756188928953e+40,1.917439611275195,0.13130561921549788,0.002413334555561831,0.38757115763833916,0.37410165037262505,2.5577429486513184e+39,0.05229177032017424,4.129762037921303e+35,7.220366583219774e+36,2.5653762914383303e+39,4.011066537031643e+41,4.341425009288215,0.5176590313496133
174,202.5096,47.2005,1.7594e+37,9.1918e+35,1.9677e+36,3.8740000000000006e+35,0.9914,0.3636,0.028091,0.0072089,0.005602,0.017102,260.7055202595617,710.5740103925407,1.6335099554902457,5731.092356547816,2.422760412644734e+21,4.2435344319921817e+40,0.8675693074649808,0.11934657570452126,0.00413226231154404,0.5505838652142131,0.6405602351976174,1.1572824852403573e+39,0.023660059329128087,3.7901455292569994e+35,1.2363163092580456e+37,1.1700246628858635e+39,2.205430407591848e+41,2.690984232570915,0.8863681583419804
175,202.5096,47.2089,9.4578e+36,5.0128e+35,8.3241e+35,5.3917e+35,0.613,1.1049,0.024841,0.0067303,0.0045795,0.013334,260.8106368125086,801.2935684732533,1.6946711124875795,4862.285772020341,2.0554813551307907e+21,2.2811469791346858e+40,0.46636904604650997,0.12381460862321347,0.0025550502289454274,0.4021351060246011,0.39606962293336645,6.2210675735513544e+38,0.012718660288906879,4.634626486786091e+35,7.644360475844079e+36,6.302145804796581e+38,1.0060003555481357e+41,1.293240585145396,0.5480569710143575
176,202.5096,47.2144,2.7509999999999997e+37,1.4312e+36,1.749e+36,2.3063999999999998e+35,0.0991,0.2092,0.017157,0.0065601,0.0053162,0.021711,260.87946313259965,860.693284009648,1.997237739212654,4385.8260798170795,1.854062915385686e+21,6.635195647613102e+40,1.3565324342594989,0.1459200013233917,0.00041305950683277623,0.09247561903958565,0.06403017884616087,1.8095283147074133e+39,0.03699489781427269,6.055454558493111e+35,1.2358174929137816e+36,1.8113696776561764e+39,2.0324806215838924e+41,2.1668454172527536,0.08860105355223952
177,202.5087,47.1622,2.1227999999999998e+37,1.1067000000000001e+36,1.3439999999999998e+36,1.6095e+35,0.0925,0.2231,0.015392,0.0046639,0.0071405,0.018739,266.83508077281857,296.9284191993504,0.8843149770600531,10571.353139722154,4.4689309300250095e+21,5.120026652400252e+40,1.0467637409836656,0.06460978071531273,0.00038554999376419583,0.08597361546869836,0.059765807702016956,1.3963165054383487e+39,0.028546989851013473,1.1123744792004815e+35,1.1535127961102404e+36,1.397581255682379e+39,1.5745660194062612e+41,1.6423892359318,0.08270027702908331
178,202.5087,47.1628,3.5593999999999997e+37,1.8493000000000002e+36,2.1717000000000002e+36,1.9870000000000003e+35,0.0342,0.1368,0.018186,0.0045677,0.0088763,0.021926,266.84251442866,303.40838849102755,1.030165947790796,10489.19214134663,4.434198212081603e+21,8.584992870997483e+40,1.7551586864788296,0.07526593419085363,0.00014254929499173512,0.03536520654024283,0.022097195928745733,2.341270477415328e+39,0.04786609933846681,1.3059896817720109e+35,4.2648797434562405e+35,2.3418275643578507e+39,2.3712100757154387e+41,2.443809969812794,0.03057675107453675
179,202.5087,47.1644,3.0784e+37,1.6005e+36,2.256e+36,1.8777999999999998e+35,0.3237,0.1231,0.014794,0.0026301,0.011611,0.020455,266.86233751019535,320.68830630793093,0.828457716735033,10270.51372991545,4.34175416034508e+21,7.424858699241066e+40,1.5179750801979066,0.06052872937386948,0.0013492165727726506,0.2506606890688664,0.20914802111505826,2.0248825750619052e+39,0.041397707535971294,1.0726368674765848e+35,4.036671265955511e+36,2.0290265100146084e+39,2.7430717487180996e+41,2.904051368886781,0.2894062667493434
180,202.5087,47.165,1.2963999999999998e+37,6.8091e+35,1.0415000000000001e+36,1.3779e+35,0.4688,0.2218,0.0088421,0.0016367,0.0089064,0.013627,266.86977116559865,327.16827538306586,0.6806103993636704,10188.671801195855,4.3071563258206036e+21,3.126814844625818e+40,0.6392615949741963,0.04972671476386494,0.0019540090494773515,0.33098817678994114,0.3028995746022222,8.527344628086843e+38,0.01743372792672596,8.882915390036259e+34,5.846127554772765e+36,8.586694195173575e+38,1.273506023883538e+41,1.4509229927173957,0.4191339445538839
181,202.5087,47.1989,2.2293e+37,1.1616000000000001e+36,1.4553e+36,4.5639e+35,0.1411,0.7165,0.026367,0.008013,0.0075599,0.020072,267.28977264591407,693.2864804350633,1.6210605330808536,5829.638623836922,2.464419834679554e+21,5.376896276708065e+40,1.0992794459086517,0.11843704334254315,0.0005881200445419246,0.12736583371670074,0.09116708612707668,1.466369128308701e+39,0.029979180551566013,3.6976793969636285e+35,1.7595746543908638e+36,1.468498470902788e+39,1.7034942567665215e+41,1.8159515801133725,0.12615144960868815
182,202.5087,47.2,5.685999999999999e+37,2.9497000000000003e+36,5.882900000000001e+36,7.2355e+35,0.8684,0.1601,0.061662,0.015089,0.010852,0.040332,267.30340101227114,705.1664221247368,2.0598718036674217,5703.922660379139,2.4112747027301406e+21,1.3714184824546745e+41,2.8037962272626356,0.15049716809280891,0.003619585022538677,0.499577939234181,0.5610878638749354,3.740086513059379e+39,0.0764641908295,4.802175523428385e+35,1.0829302833969e+37,3.751396033445691e+39,6.821737423145275e+41,7.368991980296215,0.7763991413195236
183,202.5087,47.2005,1.8149999999999999e+37,9.478499999999999e+35,2.8299e+36,3.2446999999999998e+35,1.5163,0.2111,0.025717,0.0053596,0.0047743,0.015622,267.30959572429896,710.5663956497297,1.7764604376639486,5647.35465263391,2.3873611586340064e+21,4.377637259330345e+40,0.8949859571722975,0.12979070324519032,0.006320102222104326,0.6897251321738411,0.9797069645250629,1.1938545587764286e+39,0.024407757009416546,4.18294210442701e+35,1.8908880570183322e+37,1.2131817335570545e+39,2.791348299002309e+41,3.631513558449114,1.3556587033426921
184,202.5088,47.2139,1.5379999999999999e+37,8.0509e+35,1.0407e+36,2.4272e+35,0.1976,0.4519,0.0074281,0.0048311,0.003584,0.010659,266.7420131495014,855.2865383033376,1.891194858357771,4328.3305597398385,1.8297572749804304e+21,3.7095350439945293e+40,0.7583958138462774,0.1381723482529392,0.0008236181488411362,0.16606137108298977,0.12767268758830866,1.0116519622028358e+39,0.02068271640797942,5.810105893515184e+35,2.4641527406636053e+36,1.0146971255328509e+39,1.2643783774369751e+41,1.4125089137269655,0.1766656728751012
185,202.5088,47.2144,3.099e+37,1.611e+36,1.8659999999999998e+36,3.8629e+35,0.0134,0.3512,0.011942,0.0063599,0.006152,0.017125,266.7482147766047,860.6865126787109,1.988120718791752,4287.987589985126,1.8127026989991917e+21,7.474544279154128e+40,1.5281330475355097,0.1452537874586493,5.585264774529972e-05,0.014309077280608519,0.008657965656292186,2.0384326598612412e+39,0.041674732216078175,6.1653434659985455e+35,1.671034753284024e+35,2.0392162976831693e+39,1.999633813187657e+41,2.10664950951384,0.01198036445610504
186,202.5079,47.1622,2.625e+37,1.3662000000000001e+36,2.4277e+36,2.3164e+35,0.6912,0.1228,0.024883,0.0067337,0.010456,0.028424,272.70960694560284,296.9217114483364,0.8964429172048434,10532.586809369695,4.4525428621527236e+21,6.3312935568827315e+40,1.2944011777285296,0.06549587028814158,0.002880996277727699,0.4347945440663839,0.4465959598230716,1.7266491552551657e+39,0.03530047501361898,1.1317804824084025e+35,8.619546428879981e+36,1.7353818797322864e+39,2.887732549204693e+41,3.1956456478525865,0.617972232243269
187,202.5079,47.1628,1.6814e+37,8.7901e+35,1.7079000000000002e+36,1.509e+35,0.8394,0.1319,0.012965,0.0029423,0.0077182,0.015722,272.7169742277873,303.4016807868779,0.7627843445982345,10450.12102658543,4.4176812997318683e+21,4.0554045663019523e+40,0.8291071010410475,0.05573051128650298,0.0034987098893585512,0.48999819740393796,0.5423504755143032,1.1059763389127754e+39,0.02261113092872341,9.706329661874907e+34,1.0467660984377684e+37,1.1165410631937719e+39,2.002393546811212e+41,2.358710911950481,0.750471486899595
188,202.5079,47.1967,3.3795e+37,1.7562e+36,2.8526000000000004e+36,6.5848999999999995e+35,0.5469,0.4011,0.039288,0.011355,0.0076611,0.027713,273.1332255987494,669.5198922376906,2.2193331143618265,6018.329808099164,2.5441870942183594e+21,8.151088219232454e+40,1.6664490590985013,0.16214780749538774,0.0022795382874555535,0.36964699352177155,0.35336129980792513,2.2229374553085074e+39,0.045446840117533464,4.903638286289646e+35,6.820066466948005e+36,2.2302478856040843e+39,3.45376309917513e+41,3.771599084851545,0.488959800077899
189,202.5079,47.1972,2.8756999999999997e+37,1.4956000000000002e+36,3.3312e+36,6.4268999999999996e+35,1.047,0.3344,0.031784,0.0087876,0.00628,0.02248,273.1393649993869,674.9198656920508,2.107941792945038,5958.880310307726,2.51905542980954e+21,6.935962240581969e+40,1.418022654016736,0.15400936200903462,0.0043640091186066265,0.5638523359161165,0.6764843315028297,1.891552371720868e+39,0.03867183847491965,4.703983499881724e+35,1.305651781110726e+37,1.9050792878819634e+39,3.7020546102589554e+41,4.273140023771213,0.9360777302643266
190,202.5079,47.1983,3.6247999999999997e+37,1.883e+36,2.8322e+36,6.0574e+35,0.4249,0.3369,0.03695,0.0093301,0.009539,0.027648,273.1528716807075,686.7998073433143,2.0296144444447486,5829.1559539701175,2.464215790952299e+21,8.742732527614675e+40,1.787407767249666,0.14828658685456517,0.0017710291064908844,0.3081579165275706,0.2745350453252649,2.384288707797685e+39,0.04874558545880612,4.6299843668012896e+35,5.298676616943147e+36,2.3900503828513083e+39,3.4494878501335046e+41,3.712460449604645,0.3798848401044053
191,202.5079,47.1989,1.8413e+37,9.6139e+35,1.6242000000000002e+36,4.3846e+35,0.6166,0.6815,0.02147,0.0053321,0.0061512,0.015953,273.1602389616133,693.279775548967,1.6255356448877032,5759.0419495543065,2.434575815934876e+21,4.441070790966923e+40,0.907954624210111,0.11876397281769678,0.002570055417891926,0.4050515009198335,0.39839564355744495,1.2111539388843186e+39,0.024761434149553,3.753339118052854e+35,7.689253946827829e+36,1.2192185267429517e+39,1.9431242076056645e+41,2.23795347868314,0.5512755763906245
192,202.5079,47.1994,2.1045e+37,1.0972e+36,1.4579999999999998e+36,3.9346e+35,0.2349,0.6109,0.024515,0.0057554,0.0063952,0.017316,273.166378362033,698.67974907254,1.6381915846469943,5700.976966676872,2.410029440981483e+21,5.075888491603698e+40,1.0377399156303582,0.11968860937609652,0.0009790885787590226,0.19159238656576114,0.15177284572112199,1.3842792941845698e+39,0.028300895110918527,3.821086462945634e+35,2.92929898168968e+36,1.387590701812554e+39,1.7813073944957985e+41,1.928582384466705,0.21001400080142346
193,202.5079,47.2,2.1411999999999997e+37,1.1162000000000001e+36,2.1966000000000001e+36,3.8156e+35,0.8551,0.3877,0.026358,0.0054667,0.0058025,0.01727,273.1737456427463,705.1597173245979,1.732499409996003,5631.750297001961,2.3807645776093223e+21,5.164406005332306e+40,1.0558368768580293,0.12657884127143956,0.0035641491855974467,0.49818234067797584,0.5524945099026454,1.4084194938028036e+39,0.028794429371108928,4.090732256674429e+35,1.0663446399501258e+37,1.4194920134279723e+39,2.5504350613766588e+41,2.9806704386147627,0.7645081825683149
194,202.5079,47.2094,1.4745e+37,7.7246e+35,1.9859000000000002e+36,3.1255999999999998e+35,1.285,0.2573,0.026174,0.0060498,0.0046249,0.014242,273.2891663804683,806.6792244036628,1.705293423039798,4627.888119691886,1.9563921558039946e+21,3.556378037951843e+40,0.7270836329755112,0.12459050447307209,0.005356018832291801,0.6355021458306306,0.8302601394280192,9.698834969233301e+38,0.019828781107649976,4.899879765166929e+35,1.6024475059477393e+37,9.863979599593242e+38,2.0878544878577826e+41,2.769359405758251,1.1488633079175354
195,202.5079,47.2139,2.0036999999999998e+37,1.0452e+36,1.6683e+36,3.9626e+35,0.5252,0.4521,0.0061615,0.0046101,0.0036528,0.0089508,273.3444209934589,855.2789923961361,2.09053406043916,4220.4443996402915,1.7841495092178e+21,4.832766819019401e+40,0.9880349104055827,0.1527361038763081,0.0021890903429724936,0.35966470306728493,0.339340564379452,1.3179759666227713e+39,0.026945356870395558,6.5866844039898104e+35,6.549458600184847e+36,1.3251840936633551e+39,2.025949534473525e+41,2.328017538966139,0.4695587621154006
196,202.5079,47.2144,2.9255e+37,1.5214e+36,1.8672000000000002e+36,4.8553e+35,0.1054,0.6765,0.0078128,0.0044347,0.00497,0.011128,273.35056039513984,860.6789668154875,1.9100355926242605,4179.0600699133,1.7666547090071843e+21,7.056075924061116e+40,1.442579293502786,0.1395486883615558,0.0004393185874891485,0.09717018295051308,0.06810071493829824,1.924309372837709e+39,0.039341538915178026,6.0775770764886745e+35,1.314381067135344e+36,1.9262315116124934e+39,2.1876419539297105e+41,2.328188920894227,0.09423361296070681
197,202.507,47.1622,2.287e+37,1.1915e+36,1.8395e+36,1.9874e+35,0.4707,0.1429,0.03351,0.0085703,0.012764,0.034191,279.31844890968887,296.9142371225733,0.6879109568565416,10490.348646701055,4.434687112838282e+21,5.516064138891736e+40,1.1277316165581512,0.050260116783634165,0.00196192845475467,0.3322071850943939,0.3041271965982636,1.5043225211689766e+39,0.030755118611865372,8.720008361860208e+34,5.8698213311253e+36,1.5102795425837204e+39,2.2402971841288352e+41,2.4395377525603292,0.42083265294691363
198,202.5071,47.1967,4.759e+37,2.4698e+36,3.6831e+36,5.2367e+35,0.4099,0.2245,0.049258,0.012208,0.0082317,0.032794,279.003935300901,669.5132473209826,2.4572979372122608,5952.250988873297,2.516252952282602e+21,1.1478333728459015e+41,2.3466876970705033,0.17953383766632808,0.0017085074858804743,0.2997603256093857,0.26484329272493784,3.130332697089269e+39,0.06399808022469056,5.489697432232399e+35,5.111620487844189e+36,3.1359932873203367e+39,4.488016935233186e+41,4.780514869673945,0.3664739843699594
199,202.5071,47.1972,3.5536999999999996e+37,1.8462e+36,4.9926e+36,5.4369e+35,1.3517,0.1495,0.036358,0.0081837,0.0062842,0.02414,279.01001939037434,674.9132208142242,2.3858441582757237,5892.134817539507,2.4908394584831395e+21,8.571244919273965e+40,1.752347986778619,0.17431328482232453,0.005634031638606091,0.6552174134286,0.8733561326574736,2.3375211821067735e+39,0.04778944687843723,5.384447438342922e+35,1.6856251313537422e+37,2.3549158781641452e+39,5.082737381685924e+41,5.881864966692749,1.2084969130833718
200,202.5071,47.1978,1.5343e+37,8.0319e+35,1.9971e+36,4.4585999999999996e+35,1.2312,0.4596,0.018417,0.0038367,0.0046715,0.012652,279.01732029721285,681.3931890253313,1.915677375103476,5820.377114457162,2.4605046267417534e+21,3.700610934981019e+40,0.7565713245671934,0.1399621745106823,0.005131774619702464,0.6189796384134921,0.7954990534348464,1.0092182091078097e+39,0.02063295954796023,4.376660778116664e+35,1.5353567076442464e+37,1.0250094422620639e+39,2.134227326928692e+41,2.773683635707801,1.1007630386833231
201,202.5071,47.2033,9.4587e+36,5.0134999999999996e+35,6.0491e+35,4.3216e+35,0.1085,1.1014,0.026731,0.0057071,0.006103,0.014532,279.08424527963103,740.7928988333703,1.44425920124736,5184.920359510943,2.1918718122535302e+21,2.281364052056636e+40,0.4664134255154607,0.10551940739205824,0.00045223972241529995,0.0991398277471396,0.07010367714236583,6.2216595675474425e+38,0.012719870590907349,3.7040222235811806e+35,1.3530393338157953e+36,6.238893983109181e+38,7.151198578806195e+40,0.797484493217622,0.0970051898124923
202,202.5071,47.2039,9.911400000000001e+36,5.2447e+35,9.341599999999999e+35,3.5756e+35,0.7212,0.9536,0.027779,0.0059664,0.0053156,0.01489,279.0915461870171,747.2728673345387,1.5587634738972989,5118.401253774629,2.1637515437189733e+21,2.3905517317976195e+40,0.48873629839765903,0.11388519773884831,0.003006039518948519,0.4484369721540685,0.4659794650237257,6.5194325475794475e+38,0.013328652497142216,4.0496387295331506e+35,8.993658687077894e+36,6.6134187731797595e+38,1.1137356127367383e+41,1.4438089833042689,0.6447939437121608
203,202.5071,47.2094,1.4726999999999999e+37,7.7151e+35,1.6835000000000002e+36,4.1805e+35,1.026,0.5417,0.024729,0.0053698,0.0045796,0.013947,279.15847117318384,806.6725804766447,1.7874572907261816,4541.623784933479,1.91992479456229e+21,3.5520365795128374e+40,0.7261960435964973,0.13059340390104918,0.004276478849752053,0.557525492894324,0.6629158778623719,9.686995089311551e+38,0.019804575067640634,5.233514314997497e+35,1.2794639230368718e+37,9.820174995930236e+38,1.8919086224128604e+41,2.4207718000883967,0.9173025322361025
204,202.5071,47.21,1.2555999999999999e+37,6.5989e+35,1.9317e+36,4.4123999999999995e+35,1.4953,0.4581,0.021194,0.0044062,0.0038068,0.011762,279.16577208081804,813.1525494152638,1.852385577594593,4482.864487761305,1.8950849053741626e+21,3.028408453341698e+40,0.6191429023832158,0.13533707132370573,0.006232571953249752,0.696539140130511,0.9661385108846049,8.258974016527184e+38,0.01688505768651428,5.494706425015091e+35,1.8647001989444785e+37,8.450938742846646e+38,1.899143879976088e+41,2.7213798351969665,1.3368835053144676
205,202.5071,47.2133,1.2365e+37,6.5007e+35,1.8173e+36,2.2585e+35,1.4231,0.219,0.0042336,0.0034456,0.0029254,0.006318,279.2059270750091,848.7923795251778,1.7320956646052197,4177.59051427952,1.7660334694611778e+21,2.982340755461142e+40,0.6097245928614579,0.12654825690273158,0.005931634552711644,0.6727079697822954,0.9194888750350306,8.133339735135285e+38,0.016628204706415187,5.5133254479067316e+35,1.7746638488048463e+37,8.316319445463676e+38,1.8416996835907238e+41,2.620435044798669,1.2723325863793347
206,202.5071,47.2139,3.6315999999999996e+37,1.8865000000000002e+36,6.064500000000001e+36,5.2634e+35,1.6247,0.1621,0.0076991,0.0048126,0.0031056,0.010575,279.21322798322365,855.2723488201314,2.971927703484374,4125.669531838839,1.7440844075691312e+21,8.759133592828694e+40,1.790760882681496,0.21713124535379852,0.006771925133715557,0.7228468029660265,1.0497460299834267,2.3887615513236794e+39,0.048837030498841395,9.57880242898551e+35,2.0260672863138463e+37,2.4099801044297165e+39,5.666348384463624e+41,6.763221919608292,1.4525744874502884
207,202.5071,47.2144,5.3229e+37,2.7617000000000003e+36,1.121e+37,8.0529e+35,1.9912,0.0988,0.010114,0.0046143,0.0036413,0.013428,279.21931207354885,860.6723232784284,3.4787675864455725,4083.324775649369,1.7261835969388977e+21,1.2838416180545176e+41,2.6247497253071197,0.2541612399652544,0.00829953673062991,0.8002078929656105,1.2865478518514182,3.501249824193417e+39,0.07158129464761616,1.1328664805750269e+36,2.483107761745633e+37,3.527213768291448e+39,9.176316776880171e+41,10.68633050216988,1.7802463958952508
208,202.5071,47.215,3.531e+37,1.8345e+36,4.0665e+36,6.3075999999999995e+35,1.0377,0.3479,0.0078448,0.0027713,0.0050325,0.010818,279.22661298190434,867.1522926848511,2.088375903571671,4033.6578650310753,1.7051874207514928e+21,8.516494304515399e+40,1.7411544984988332,0.15257815685172813,0.004325245713828173,0.5642515330433588,0.670475444890627,2.322589777983234e+39,0.04748418181831947,6.884567081608617e+35,1.2940543011065908e+37,2.3362187777024607e+39,4.4958398297762114e+41,5.117973286031208,0.9277629997089704
209,202.5063,47.1972,1.6888e+37,8.8281e+35,2.1956000000000002e+36,4.5556999999999995e+35,1.2292,0.4039,0.020781,0.003919,0.0048619,0.013673,284.88067379794416,674.9066360774927,1.846741407460864,5826.952147187158,2.4632841542766533e+21,4.0732527843289737e+40,0.8327560795992154,0.13492561547052573,0.005123438403621076,0.6199208385906877,0.7942068197548027,1.1108438451028279e+39,0.0227106446487618,4.214405174192742e+35,1.532862625922927e+37,1.1265939118794764e+39,2.3382761321472108e+41,2.9762286191121414,1.0989749245853968
210,202.5063,47.2094,1.5226999999999999e+37,7.9721e+35,2.3691e+36,4.3258e+35,1.513,0.3171,0.025386,0.0051052,0.0045649,0.014637,285.027775982531,806.6659966888916,1.899969169726451,4456.73257234728,1.8840379066114667e+21,3.6726326472629846e+40,0.7508513041246597,0.13881354725708,0.006306347465570035,0.6921102401597767,0.9775747789529909,1.0015880642693487e+39,0.020476965067900043,5.668897541385781e+35,1.886772822178155e+37,1.0210226822452689e+39,2.3362609873738064e+41,3.1942883372091595,1.352708315081114
211,202.5063,47.21,1.4859e+37,7.7829e+35,2.3016e+36,4.1607e+35,1.5058,0.2997,0.023378,0.0044355,0.0043373,0.013376,285.0350105166576,813.1459656740383,1.8487238137257187,4396.838936460959,1.8587184873860988e+21,3.583873941398876e+40,0.7327050323759321,0.1350694508814231,0.006276337087677038,0.6973141121290908,0.9729227377048338,9.773820875404382e+38,0.01998208602770912,5.5911340849123305e+35,1.8777941279814053e+37,9.967191422287435e+38,2.2529140940981993e+41,3.094356748692553,1.3462711043285798
212,202.5063,47.2105,1.7225999999999998e+37,9.0019e+35,2.1373000000000002e+36,4.1868e+35,1.1554,0.3542,0.024208,0.0045559,0.0047165,0.014593,285.041039295142,818.5459398671221,1.8845400109266064,4347.637534539086,1.8379191002174823e+21,4.1547757261280733e+40,0.8494230357162532,0.1376861609787367,0.004815832030217858,0.5968516038637,0.7465233969611934,1.1330765085114469e+39,0.023165180288937163,5.7639511523246225e+35,1.4408310104062396e+37,1.1480612137307417e+39,2.3263712464429924e+41,2.9520784007873586,1.0329935143719227
213,202.5063,47.2111,1.7691999999999998e+37,9.241899999999999e+35,2.7273e+36,4.2786e+35,1.4984,0.2572,0.021292,0.0045863,0.0048231,0.015274,285.04827382931376,825.0259089467855,2.0449314630346627,4289.481031094542,1.8133340358846243e+21,4.2671712612712105e+40,0.8724017385285007,0.14940443054463645,0.006245493088175903,0.698930335599084,0.9681414730886725,1.1637286420866434e+39,0.02379184776917893,6.3393109533493755e+35,1.8685660256125232e+37,1.1830482334381035e+39,2.6545654550326883e+41,3.5125729298928987,1.3396550821662532
214,202.5063,47.2117,1.3255999999999998e+37,6.958000000000001e+35,2.0257e+36,3.695e+35,1.4845,0.3212,0.012956,0.0039234,0.0047207,0.012899,285.05550836365154,831.5058780798893,1.7018199498626534,4232.327746958484,1.789173072207381e+21,3.197242948191904e+40,0.6536602671226432,0.12433635060750492,0.006187556386410256,0.6882420208340422,0.9591604490123693,8.719413791261894e+38,0.017826403686877452,5.346901145332706e+35,1.851232157649353e+37,8.909883908172163e+38,2.0117241251745266e+41,2.8320577567318406,1.3272276891856665
215,202.5063,47.2133,2.0831e+37,1.0862000000000001e+36,2.6569000000000002e+36,2.7134e+35,1.1989,0.1792,0.005496,0.0033765,0.0033813,0.0081115,285.07480045551216,848.7857960406727,1.924392845847172,4085.1415058166517,1.7269516009520803e+21,5.024273374606635e+40,1.0271874641243046,0.14059751576230634,0.004997144729988048,0.6109235145806412,0.774629479502142,1.370202992499823e+39,0.028013112190807505,6.264030629477471e+35,1.4950772878449376e+37,1.3857801684412203e+39,2.8463657994831656e+41,3.519133528147207,1.071884996001816
216,202.5063,47.2139,7.379899999999999e+37,3.8265000000000003e+36,1.2829999999999998e+37,8.0363e+35,1.6883,0.0686,0.01295,0.0059066,0.0038017,0.017219,285.0820349900064,855.2657653823293,5.477523029469916,4032.0302210537825,1.704499350982462e+21,1.7799738407786236e+41,3.639067143435724,0.4001915329059993,0.007037016805103695,0.7369353986179783,1.0908390610088132,4.854284990806703e+39,0.09924341925828827,1.8064562475286428e+36,2.105379085051804e+37,4.87714523790475e+39,1.1679696731477452e+42,13.15970394192844,1.5094365157643388
217,202.5063,47.2144,9.6581e+37,5.0061e+36,2.5711999999999997e+37,2.696e+36,2.3615,0.1326,0.015673,0.0051751,0.003921,0.020064,285.0880637688461,860.6657398796369,7.431037177044522,3988.69149483633,1.68617834973492e+21,2.3294577638753946e+41,4.7624594341409185,0.5429163532186457,0.009842987138098901,0.8673549215258001,1.5258049177114925,6.352819126236158e+39,0.129880197230108,2.4773410917157902e+36,2.944886992447927e+37,6.384745337252352e+39,1.8155776281620962e+42,20.572344635713055,2.1113157211262727
218,202.5063,47.215,4.7623e+37,2.4716e+36,9.2302e+36,7.5341e+35,1.8601,0.1297,0.0091014,0.0023487,0.003991,0.012109,285.0952983035342,867.1457093326752,3.097765608190418,3937.831178412143,1.6646776735040922e+21,1.1486293068930526e+41,2.348314944265362,0.2263246235616804,0.007753097766494926,0.778763289580725,1.2018419341245594,3.1325033417415905e+39,0.06404245796470769,1.0460634880082136e+36,2.319620704913144e+37,3.15674561227873e+39,7.884631058059067e+41,9.228206075516205,1.6630355167761932
219,202.5063,47.2155,2.0980999999999998e+37,1.0939000000000001e+36,1.6086e+36,5.0368999999999996e+35,0.395,0.7159,0.0059241,0.0013401,0.0062963,0.0086002,285.1013270824881,872.5456839245923,1.8420107265081715,3896.4359569291646,1.6471782689155344e+21,5.060452194931679e+40,1.0345840422827535,0.13457835283010589,0.0016464026760741335,0.29348278442619397,0.25521615180861296,1.380069559101281e+39,0.028214829190885325,6.286240557044524e+35,4.925811399605891e+36,1.3856239945565913e+39,1.952560963380156e+41,2.192781227062519,0.3531525343404098
