ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,E_dot_Wind,L_Edd,F_Edd,tau_RP,v_inf,R_UV,velocity_no_aging,distance_no_aging,time_no_aging,velocity_aging,distance_aging,time_aging
937,202.4736,47.1917,4.0527e+37,2.1043e+36,1.1829e+37,5.711999999999999e+36,2.5069,1.5863,0.01691,0.0023377,0.0050911,0.012109,524.8022453898409,615.2892298810818,9.369966410880732,5861.318094228553,2.477812005313605e+21,2.4863544175055546e+39,0.050832267645702096,0.6845635539707016,0.010449030047215811,1.189268872408761,1.6197503062506626,9.006391818035396e+35,1.8413115853199313e-05,1.700559373984126e+37,1.2504826934351402e+38,1.4295450226515883e+38,2350729.4246126423,3.156918294496824e+40,2.0971882741352883,5.290368617875228,0.0,6.730569234313543e+19,0.0,0.0,0.0,0.0,0.0,0.0
938,202.4736,47.1922,3.9473999999999996e+37,2.0496e+36,1.5644e+37,6.7311e+36,2.99,1.1544,0.017085,0.0021696,0.0050374,0.011809,524.8060133145997,620.6892048357574,10.701924452067743,5791.120035854828,2.4481364973490405e+21,2.4217522707482483e+39,0.04951150919254927,0.7818747887450905,0.012462643041675088,1.2033342079484437,1.931889351665197,8.772381637553463e+35,1.793469378905889e-05,1.9658390601498426e+37,1.4914608693490244e+38,1.6968171570015623e+38,2289651.178403519,4.416919296973028e+40,2.9071647722874228,6.309865637818396,0.0,7.350533902399142e+19,0.0,0.0,0.0,0.0,0.0,0.0
939,202.4736,47.1928,3.9259e+37,2.0386e+36,1.9228e+37,8.0923e+36,3.3245,1.0607,0.017683,0.0020968,0.0051761,0.011941,524.8105348239931,627.1691747897966,12.122715168026604,5706.967761914843,2.4125619881190695e+21,2.4085618989032142e+39,0.049241838663178085,0.885675676139947,0.013856875181287233,1.2111090839510823,2.148015434652491,8.724601781139773e+35,1.7837010271689287e-05,2.259657490002816e+37,1.6583149365052949e+38,1.893005287286716e+38,2277180.311418751,5.443620435440243e+40,3.623854783830904,7.015768666530856,0.0,7.750798730832947e+19,0.0,0.0,0.0,0.0,0.0,0.0
940,202.4736,47.1933,4.1591999999999996e+37,2.1593e+36,1.9824e+37,8.6102e+36,3.2815,1.2445,0.019025,0.0021988,0.0058367,0.012959,524.8143027486576,632.5691497590333,12.305411286346336,5636.914863359166,2.382947844976217e+21,2.5516927710635136e+39,0.052168077477238416,0.8990223857392723,0.013677646535537389,1.2118065731552385,2.1202324105315524,9.243068781200881e+35,1.8896990020634778e-05,2.3222145803513516e+37,1.6368658337019473e+38,1.8783303605182832e+38,2412503.719211612,5.328474884511643e+40,3.594129820212404,6.9250247794317925,0.0,7.700510105503225e+19,0.0,0.0,0.0,0.0,0.0,0.0
941,202.4736,47.1939,4.602999999999999e+37,2.389e+36,1.9749999999999998e+37,8.775999999999999e+36,3.1155,1.2149,0.020744,0.0024614,0.0069756,0.014991,524.8188242583486,639.049119732509,12.190944279886589,5552.943989374521,2.3474500207136678e+21,2.8239665861717046e+39,0.05773457891607243,0.8906583902975981,0.012985740600782184,1.2062937213031133,2.0129770150879334,1.022933391033556e+36,2.0913359555919863e-05,2.335399526148253e+37,1.554062320554142e+38,1.7978316070793032e+38,2669925.6153902314,4.864243399481734e+40,3.343521328600988,6.574711168770305,0.0,7.503211156936409e+19,0.0,0.0,0.0,0.0,0.0,0.0
942,202.4736,47.1945,4.604799999999999e+37,2.3899e+36,1.7367e+37,8.6546e+36,2.9118,2.1474,0.020527,0.0025834,0.0082664,0.01613,524.8233457678435,645.5290897190356,11.539779415307407,5469.078532678935,2.3119967605270126e+21,2.825070896372684e+39,0.05775715598364768,0.8430838004997877,0.012136696992892815,1.2031618632194765,1.8813630147754918,1.0233334084360891e+36,2.0921537710862434e-05,2.244553193550743e+37,1.4524534312275884e+38,1.6871420846670236e+38,2670969.6879750025,4.2774533716293557e+40,2.967712774293117,6.144838382675453,0.0,7.253774687986941e+19,0.0,0.0,0.0,0.0,0.0,0.0
943,202.4736,47.195,4.3636e+37,2.2651e+36,1.4886e+37,8.381e+36,2.7531,0.8266,0.019466,0.002582,0.0085351,0.016376,524.8271136924639,650.92906471875,11.013000326222226,5399.274723275618,2.282487917264186e+21,2.6770933294414187e+39,0.0547318289285626,0.8045969575008098,0.011475218246834675,1.1943106186558758,1.778824272264031,9.697310764966381e+35,1.982566494855788e-05,2.1697828770417497e+37,1.3732912773929091e+38,1.5999668758620506e+38,2531063.9616156453,3.8638188937729793e+40,2.7015250664135166,5.809930129591245,0.0,7.053331309739228e+19,0.0,0.0,0.0,0.0,0.0,0.0
944,202.4736,47.1956,4.4958e+37,2.3334e+36,1.4566999999999999e+37,7.665e+36,2.6719,1.1183,0.020126,0.0027134,0.0082939,0.017225,524.8316352020887,657.4090347323033,10.468889325678566,5315.615541698799,2.247121857764725e+21,2.7581987786466975e+39,0.05638998911381238,0.7648437336335407,0.011136767873930323,1.1921990677851082,1.7263595848542608,9.991101323937999e+35,2.0426304994895615e-05,2.095040715393909e+37,1.3327873902386816e+38,1.5522825631020105e+38,2607745.29256385,3.644551622968722e+40,2.5428431194202346,5.638571905580927,0.0,6.9485372623704826e+19,0.0,0.0,0.0,0.0,0.0,0.0
945,202.4736,47.1961,4.4437e+37,2.3065e+36,1.3335999999999998e+37,6.949300000000001e+36,2.5508,1.9672,0.020836,0.002747,0.0084133,0.017127,524.8354031268005,662.809009756397,9.747990830764458,5245.991116594631,2.2176888473713744e+21,2.726235133385011e+39,0.05573650843566176,0.7121749096463577,0.010632009990202279,1.186696792884434,1.64811483552762,9.875318509093663e+35,2.0189592843502303e-05,1.976662101050739e+37,1.272380730948325e+38,1.4799222595624924e+38,2577525.191637969,3.332578064314655e+40,2.3151813496033378,5.383011795634503,0.0,6.7892452168455045e+19,0.0,0.0,0.0,0.0,0.0,0.0
946,202.4736,47.1967,4.7224e+37,2.4505e+36,1.1767e+37,6.5159e+36,2.2569,0.7665,0.023482,0.0029669,0.0085234,0.01794,524.839924636453,669.2889798020605,9.267265847634125,5162.556715888093,2.182417811675432e+21,2.897219162836684e+39,0.05923219106523146,0.6770527303417891,0.009407003037042307,1.1741591623853043,1.4582210962452116,1.0494678787349261e+36,2.1455843833777095e-05,1.9095497390874226e+37,1.125778607369168e+38,1.3272282600652595e+38,2739182.430180063,2.6726394839542056e+40,1.913233883452997,4.7627878789272025,0.0,6.386154910280161e+19,0.0,0.0,0.0,0.0,0.0,0.0
947,202.4736,47.1972,5.4171e+37,2.8101e+36,1.1163e+37,6.0242e+36,1.957,0.7406,0.028555,0.0034854,0.0083182,0.02016,524.8436925611504,674.6889548548354,8.851605000495713,5093.127989583555,2.153067530939021e+21,3.323421549848087e+39,0.0679456848677506,0.646684276579069,0.008156987435638176,1.154873828023685,1.2644506559226723,1.2038523729237187e+36,2.461215729966837e-05,1.8487620973794727e+37,9.761835857244283e+37,1.1730983191916126e+38,3142136.4438693086,2.082587017111983e+40,1.5489873638429594,4.12990202448515,0.0,5.946736614094847e+19,0.0,0.0,0.0,0.0,0.0,0.0
948,202.4736,47.1978,5.1487e+37,2.6711000000000004e+36,1.1275e+37,5.1023000000000004e+36,2.0529,1.1072,0.029957,0.0036613,0.0076513,0.020025,524.8482140707588,681.1689249373367,8.011277466789394,5009.939097904763,2.1179002816622053e+21,3.158756628768685e+39,0.06457919323597265,0.5852902680623878,0.008556708996740731,1.1609186732026295,1.3264132608807635,1.14420533356821e+36,2.3392703529342736e-05,1.7010307856000188e+37,1.0240200731393351e+38,1.205565205035019e+38,2986453.6206734064,2.2334090228523956e+40,1.5847349258930983,4.332281995945614,0.0,6.090699712790369e+19,0.0,0.0,0.0,0.0,0.0,0.0
949,202.4736,47.1983,3.6155e+37,1.8776000000000002e+36,9.2657e+36,3.9567000000000004e+36,2.3014,1.0561,0.02475,0.0031984,0.0067774,0.016468,524.851981995468,686.5689000227406,6.68766878957213,4940.724370111288,2.088640466597731e+21,2.2181297398009555e+39,0.04534854878797737,0.4885889439015005,0.009592483844853193,1.1771207090704028,1.4869732956261819,8.034793993660269e+35,1.642673288603699e-05,1.4398800883982186e+37,1.1479759346889113e+38,1.2999987375223935e+38,2097135.7945781844,2.6627442473451725e+40,1.723400526487117,4.856697250459951,0.0,6.4488064899714966e+19,0.0,0.0,0.0,0.0,0.0,0.0
950,202.4736,47.1989,1.9747e+37,1.0298e+36,7.002e+36,3.1322e+36,2.8143,1.1701,0.017645,0.0025256,0.0055901,0.012068,524.8565035051595,693.0488701465548,5.618068645747663,4857.804271729419,2.053586846925615e+21,1.211489641041335e+39,0.024768297411594226,0.4104451274318609,0.011730306458925149,1.1966167645333188,1.8183666228733657,4.3884131376796935e+35,8.971890313941983e-06,1.2302359365964753e+37,1.4038188376618593e+38,1.5312308444591866e+38,1145405.6295266326,3.7729129180449185e+40,2.206142150969931,5.939081894485723,0.0,7.131296377865734e+19,0.0,0.0,0.0,0.0,0.0,0.0
951,202.4736,47.1995,9.864200000000001e+36,5.2147999999999995e+35,5.693100000000001e+36,2.4707000000000002e+36,3.5838,0.9735,0.012924,0.0020555,0.004562,0.0092794,524.8610250148482,699.5288402951185,4.930761449180069,4775.0416387935775,2.018599794153011e+21,6.0517426025016145e+38,0.012372483887549895,0.3602310943681916,0.01493766559623919,1.215141831520788,2.3155535312701447,2.192139812260092e+35,4.48171977691733e-06,1.0984425600585174e+37,1.7876580145729207e+38,1.8996944103910327e+38,572163.3772611845,5.869839836091877e+40,3.1593002148857856,7.562975408967748,0.0,8.047392304800509e+19,0.0,0.0,0.0,0.0,0.0,0.0
952,202.4736,47.2,8.6783e+36,4.6114e+35,4.3799000000000005e+36,2.3256000000000002e+36,3.3719,2.2071,0.012323,0.0020681,0.0043091,0.0092333,524.8647929396628,704.9288154385094,4.7688702176798285,4706.1990579965895,1.9894973004078732e+21,5.324186231756225e+38,0.010885031418799726,0.34840306048103575,0.01405444350241613,1.2118816489901152,2.1786413728695244,1.9285950135577904e+35,3.942915668784257e-06,1.0779161677017838e+37,1.6819588312234031e+38,1.7916790430071396e+38,503376.3951345003,5.222816994982156e+40,2.836717044922339,7.115797974635401,0.0,7.805857774131572e+19,0.0,0.0,0.0,0.0,0.0,0.0
953,202.4736,47.2006,9.399800000000001e+36,4.9788e+35,3.9007e+36,2.2321000000000003e+36,3.0627,1.1115,0.012401,0.0020668,0.004344,0.0096587,524.8693144493726,711.4087856360371,4.622868160876658,4623.747168064625,1.9546416110475936e+21,5.7668305706488795e+38,0.01178999554410814,0.3377357436842944,0.012765664496233542,1.2060819150888036,1.978862045934782,2.088935322406522e+35,4.270723379398991e-06,1.0635459662452047e+37,1.527724817577009e+38,1.636168349523936e+38,545226.3045740844,4.3529878602030344e+40,2.408014480530574,6.463286116704482,0.0,7.43935905489195e+19,0.0,0.0,0.0,0.0,0.0,0.0
954,202.4736,47.2011,8.9302e+36,4.7401e+35,3.8265000000000003e+36,1.9529e+36,3.1133,1.3345,0.01167,0.0018949,0.0042231,0.0095231,524.8730823741597,716.8087608223948,4.169763107579659,4555.176336171232,1.9256539963595099e+21,5.4787283093266475e+38,0.011200984936700195,0.3046323912307377,0.012976570763092658,1.2062680325996393,2.0115555580398854,1.9845752267234114e+35,4.0573644037861305e-06,9.737426735337964e+36,1.5529649245967615e+38,1.6523237671768646e+38,517987.61091805017,4.467910027600869e+40,2.415035556428309,6.570068458267562,0.0,7.50056150524698e+19,0.0,0.0,0.0,0.0,0.0,0.0
955,202.4736,47.2017,5.5879e+36,3.0536e+35,3.2458e+36,1.2912e+36,3.594,0.8499,0.0095194,0.0015384,0.0037535,0.0081901,524.8776038839602,723.2887310733405,3.446625192622179,4473.066928065419,1.890943087672587e+21,3.4282083178077056e+38,0.007008799772433655,0.2518011573865145,0.014980180298254268,1.2157465042292404,2.322143923038367,1.241809579786315e+35,2.5388173335330135e-06,8.19644714867958e+36,1.7927459412844123e+38,1.8759522223509943e+38,324120.73313576094,5.810211289631273e+40,2.9566069722948947,7.584500703116827,0.0,8.05883617433051e+19,0.0,0.0,0.0,0.0,0.0,0.0
956,202.4736,47.2022,5.0278000000000003e+36,2.7764e+35,2.5074e+36,8.514299999999999e+35,3.3531,0.733,0.008899,0.0014639,0.0042622,0.0081656,524.8813718087122,728.6887063066544,2.974836232703725,4404.796020097798,1.8620822627427127e+21,3.084583793602889e+38,0.006306276686383424,0.2173330741026835,0.013976083071251082,1.2113152630120492,2.166494376277114,1.1173374980313955e+35,2.2843404122366694e-06,7.184116039821897e+36,1.672581083951242e+38,1.745539581847492e+38,291632.67453962646,5.06241044194977e+40,2.549302291304225,7.076123903066509,0.0,7.784066610483873e+19,0.0,0.0,0.0,0.0,0.0,0.0
957,202.4736,47.2028,7.197400000000001e+36,3.8613999999999996e+35,1.4786e+36,7.973000000000001e+35,1.952,1.149,0.0098649,0.001622,0.0060308,0.00956,524.88589331856,735.1686766161168,2.6791532493702523,4323.065145758448,1.8275313753165167e+21,4.415645689183626e+38,0.009027565898121653,0.1957308033522197,0.008136146895434706,1.153963204074833,1.2612200717225635,1.5994918072181005e+35,3.2700806879812654e-06,6.592356966071842e+36,9.736895040031089e+37,1.0412125654710456e+38,417478.22342406376,1.8453233712729772e+40,1.0141499804094676,4.119350409706191,0.0,5.939135004680429e+19,0.0,0.0,0.0,0.0,0.0,0.0
958,202.4736,47.2033,8.71e+36,4.6281e+35,1.2215e+36,7.3852e+35,1.349,1.2081,0.0111,0.0017237,0.0073769,0.011066,524.8896612434335,740.5686518998497,2.565499607946852,4255.126219595511,1.7988108922838012e+21,5.343634361406811e+38,0.010924792143362826,0.18742718328032512,0.005622777746896217,1.0938391175966056,0.8716116171894147,1.935639764480181e+35,3.957318308322008e-06,6.413475627239447e+36,6.729032484119844e+37,7.38973644448859e+37,505215.12296434754,9.548527185007776e+39,0.5712648354867925,2.8468256673635497,0.0,4.937297147241668e+19,0.0,0.0,0.0,0.0,0.0,0.0
959,202.4736,47.2039,1.0523e+37,5.5526e+35,1.6121000000000002e+36,7.962899999999999e+35,1.4885,1.5326,0.013326,0.0018834,0.007672,0.013222,524.8941827532665,747.0486222726249,2.6072780041207078,4173.814970127427,1.7644373969607178e+21,6.4559201360601454e+38,0.013198804560804479,0.1904788276913249,0.006204228818573032,1.1100931030094117,0.9617449163724566,2.33854618158725e+35,4.781040247815441e-06,6.644875286282366e+36,7.4248812843679685e+37,8.112754274812078e+37,610376.4338638152,1.1397346818648116e+40,0.6701558756496623,3.141215719696549,0.0,5.186300901942055e+19,0.0,0.0,0.0,0.0,0.0,0.0
960,202.4736,47.2045,5.6651e+36,3.0941999999999998e+35,1.5062e+36,3.5917e+35,2.3594,0.4963,0.012347,0.0016326,0.0060566,0.011618,524.8987042631663,753.5285926818264,2.127026621149602,4092.751999371807,1.7301688589125201e+21,3.475570955316386e+38,0.0071056303067008894,0.15539282620882336,0.009834234111213444,1.1786154973993535,1.5244480723474465,1.2589658817171843e+35,2.5738925313978198e-06,5.528265005061416e+36,1.1769072826562165e+38,1.2334488985885479e+38,328598.64444378024,2.586990790430997e+40,1.3222260331407079,4.9790959818958935,0.0,6.529562426902002e+19,0.0,0.0,0.0,0.0,0.0,0.0
961,202.4736,47.205,3.5639999999999995e+36,2.0726999999999998e+35,1.3998000000000002e+36,1.5934999999999999e+35,2.9758,0.211,0.013163,0.0017665,0.0046419,0.011159,524.902472188082,758.9285680518379,2.046075943656166,4025.4000037712603,1.7016964947449466e+21,2.1865341979395945e+38,0.0044702593799018486,0.14947846307817264,0.012403455907497231,1.2024858952420319,1.922714492536887,7.920344570157708e+34,1.6192746786291197e-06,5.406832285135103e+36,1.484377677260477e+38,1.5392380345688437e+38,206726.37178472267,3.990930927038913e+40,1.9596153082525596,6.279899051846147,0.0,7.3330586844854125e+19,0.0,0.0,0.0,0.0,0.0,0.0
962,202.4736,47.2056,9.232400000000001e+36,4.8954999999999995e+35,2.0145e+36,3.3599999999999995e+35,2.0472,0.2959,0.021663,0.0032016,0.0060289,0.01617,524.9069936980104,765.4085385317376,2.345365276846309,3944.8321504397695,1.6676372625009764e+21,5.664129721957777e+38,0.011580028815658203,0.17134281288519546,0.008532950780908776,1.1607790250733954,1.3227303948926394,2.0517337039709326e+35,4.194666538433077e-06,6.324274042898269e+36,1.021176819977031e+38,1.0864712941099847e+38,535516.429535711,2.0075705507450232e+40,1.0816852770272065,4.3202531550976,0.0,6.082238238698433e+19,0.0,0.0,0.0,0.0,0.0,0.0
963,202.4736,47.2061,5.529200000000001e+36,3.0271e+35,1.5306000000000002e+36,2.9293e+35,2.4231,0.3666,0.0207,0.0033888,0.0077153,0.013854,524.9107616229514,770.8085139625846,2.0210281446893097,3877.916142388488,1.6393492075905307e+21,3.392195535142427e+38,0.006935173446507663,0.14764762603477705,0.010099742593405653,1.1824498068202713,1.5656057150568357,1.2287645678259264e+35,2.5121474615814065e-06,5.543721088298407e+36,1.2086818837858263e+38,1.2653478592366362e+38,320715.8964287567,2.716705914285796e+40,1.382847608465974,5.113523554179851,0.0,6.6171192242260165e+19,0.0,0.0,0.0,0.0,0.0,0.0
964,202.4736,47.2111,9.678800000000001e+36,5.1256e+35,1.2333e+36,4.0839e+35,1.1974,0.7328,0.011648,0.0032388,0.0045065,0.010426,524.9484408737947,824.8082699992908,1.7592556407621895,3222.7672749968,1.362391754882209e+21,5.937998651800717e+38,0.0121399400915247,0.12851855296601272,0.004990892567927006,1.069926162469529,0.7736603042421092,2.150938019799171e+35,4.397484781008847e-06,5.806443429920202e+36,5.9728269062157915e+37,6.574980629405804e+37,561409.4296380399,7.709558654546191e+39,0.4635368267837537,2.526900707265467,0.0,4.651605953983473e+19,0.0,0.0,0.0,0.0,0.0,0.0
965,202.4736,47.2267,1.8363999999999998e+37,9.5888e+35,1.1247e+36,1.5504e+35,0.0402,0.2104,0.066301,0.011207,0.0084381,0.02956,525.0660001556761,993.2875364729892,1.1726459266132,1637.3463756522046,6.921713582551648e+20,1.1266418072660696e+39,0.02303362605289494,0.08563349698392216,0.00016755794323589914,0.15084676196936123,0.02597389696887656,4.081066433400005e+35,8.343535409187756e-06,7.615114433180343e+36,2.0052417039408286e+36,1.0028462780461172e+37,1065186.0525967025,2.80016540249871e+38,0.05575799660365832,0.08483498282284264,362105.57451817207,8.52307514287329e+18,2.0362147176044587,28.516100994437952,14870846.9923392,0.9874512985920743,15.182872320359477,9192232.85075812
966,202.4736,47.2272,1.7521e+37,9.154099999999999e+35,1.6063e+36,1.9503e+35,0.6775,0.1603,0.062145,0.0099409,0.0084813,0.02772,525.0697680819908,998.6875138412244,1.09813440379032,1613.8462676840813,6.822369290511062e+20,1.0749232795201921e+39,0.02197626672145351,0.08019105887340829,0.0028238931975701907,0.914495666653138,0.43774415911477277,3.893724949880282e+35,7.960525152710667e-06,7.234976138688006e+36,3.3794807323878386e+37,4.141915595755442e+37,1016288.6532099122,3.2149931908613536e+39,0.25068377038258055,1.4297438025491511,0.0,3.4989516447413023e+19,0.0,0.0,0.0,0.0,0.0,0.0
967,202.4727,47.1778,1.2533e+37,6.5871999999999996e+35,8.932e+35,5.4215999999999996e+35,0.2796,0.9408,0.021939,0.0032099,0.0062853,0.014821,531.3043988785457,465.1653533653629,2.236367711036771,7858.4979501562275,3.3220992704359065e+21,7.689066527154025e+38,0.015719910440042055,0.16339035834917245,0.001165403008178045,0.6208001098760633,0.1806542684700967,2.785232281082676e+35,5.694267549735904e-06,3.027333022582467e+36,1.3946904985618302e+37,1.7252761236309037e+37,726964.5391632799,8.141442924113176e+38,0.06344308199809534,0.5900462984394728,0.0,2.247770019614999e+19,0.0,0.0,0.0,0.0,0.0,0.0
968,202.4727,47.1783,1.7734e+37,9.2633e+35,1.8356e+36,8.4086e+35,0.8691,1.4683,0.027062,0.0040405,0.0066597,0.01752,531.3081045780066,470.565328519817,2.920189298043133,7787.393637868441,3.2920406529400017e+21,1.0879909502317839e+39,0.022243428687760775,0.213350686775649,0.003622502698167163,0.9898013227545072,0.5615401456629507,3.9410603425133785e+35,8.057299986197759e-06,3.989102855890557e+36,4.335212847997449e+37,4.7735337370116385e+37,1028643.5121297059,4.39147502519127e+39,0.2589942738353955,1.834081680878919,0.0,3.962946102337363e+19,0.0,0.0,0.0,0.0,0.0,0.0
969,202.4727,47.1789,1.2875999999999999e+37,6.763299999999999e+35,1.4028e+36,5.7419e+35,0.95,1.5391,0.022444,0.003595,0.005664,0.013831,531.3125514172768,477.0452986827468,2.212726958999665,7702.109792977818,3.2559877837163767e+21,7.899498971007357e+38,0.016150129005503985,0.16166300784777346,0.0039597026386593084,1.0092869748758113,0.6138109980207147,2.861457819454283e+35,5.850106835586012e-06,3.0561471903392563e+36,4.738755270506933e+37,5.072984567735402e+37,746859.9223064223,5.002907820525941e+39,0.2710918715866833,2.0048068080025003,0.0,4.143287726336632e+19,0.0,0.0,0.0,0.0,0.0,0.0
970,202.4728,47.1883,6.3437e+36,3.4341e+35,2.0758e+36,1.0425e+36,2.6874,1.8432,0.012315,0.0035705,0.0043732,0.0097336,530.64826355595,578.5653333218419,3.2806214983982915,6369.461722431233,2.6926245034825734e+21,3.891895901085692e+38,0.007956785754288261,0.2396814625516822,0.011201373548561079,1.193714467137808,1.7363743958745985,1.409772442472207e+35,2.8822089727327572e-06,5.479047068156323e+36,1.3405190435747719e+38,1.3967192866988074e+38,367960.18088965915,3.2944395145798207e+40,1.6453371681719222,5.671281911395704,0.0,6.968662749961303e+19,0.0,0.0,0.0,0.0,0.0,0.0
971,202.4728,47.1889,1.7715e+37,9.251799999999999e+35,3.4131e+36,1.7034e+36,1.8506,1.9763,0.014969,0.0036293,0.0045584,0.011655,530.6527186916105,585.0453032866682,4.2819556625210735,6285.164522905731,2.656988728450286e+21,1.0868252894640831e+39,0.02221959733865355,0.3128384320448166,0.007713500740108333,1.1505647006358983,1.1957038241443523,3.93683793659775e+35,8.048667489313933e-06,7.247308812936392e+36,9.231095266947506e+37,9.995194527607123e+37,1027541.4355124474,1.6843361668161205e+40,0.9567465888367926,3.9053636619888703,0.0,5.782818606950812e+19,0.0,0.0,0.0,0.0,0.0,0.0
972,202.4728,47.1895,4.1102e+37,2.1339e+36,6.962800000000001e+36,2.1824000000000002e+36,1.6474,0.6118,0.021409,0.0042526,0.0052646,0.016131,530.6571738275378,591.5252732523866,5.639349098372407,6200.951443838504,2.6213885144774827e+21,2.5216309933701804e+39,0.05155347952657851,0.4120088206735439,0.00686654118623931,1.129980359638951,1.0644128822519214,9.134175154955729e+35,1.8674362469420338e-05,9.674343432666832e+36,8.217500455403286e+37,9.276276550219527e+37,2384081.7432928374,1.4168609182281643e+40,0.8962449474657971,3.4765460373719144,0.0,5.4561062833087414e+19,0.0,0.0,0.0,0.0,0.0,0.0
973,202.4728,47.19,3.0279e+37,1.5741e+36,9.267200000000001e+36,2.1197e+36,2.5818,0.431,0.014949,0.0025165,0.0037776,0.011103,530.6608864409168,596.9252482255158,5.890308128311925,6130.840637542845,2.591749891432496e+21,1.8576338097478394e+39,0.03797839050618634,0.4303434543443451,0.010761221339463792,1.1878598449185,1.668144457568296,6.72895940627961e+35,1.3757019639228712e-05,1.0220414075572848e+37,1.2878440376205052e+38,1.3967771377825133e+38,1756304.0996828335,3.1805269972746674e+40,1.810147911487582,5.448431807264058,0.0,6.830375647558034e+19,0.0,0.0,0.0,0.0,0.0,0.0
974,202.4728,47.1906,2.8377e+37,1.4757e+36,1.0387999999999999e+37,3.3599000000000003e+36,2.8646,0.7125,0.013303,0.0019938,0.0036428,0.0098267,530.6653415766917,603.4052181967767,7.830640623871695,6046.7909395909255,2.556218745147616e+21,1.740945031844329e+39,0.03559274703240033,0.5721027693109798,0.011939962293372058,1.1976708865586758,1.8508662999264625,6.3062743509361756e+35,1.2892861266963673e-05,1.3775977143827446e+37,1.4289092997783328e+38,1.5729753455675436e+38,1645980.4298919963,3.9414839010115023e+40,2.362869791222664,6.045231139162065,0.0,7.19474298846979e+19,0.0,0.0,0.0,0.0,0.0,0.0
975,202.4728,47.1911,3.8355e+37,1.9916000000000002e+36,1.2645e+37,5.5068e+36,2.6993,1.0714,0.016182,0.0022332,0.0047526,0.011746,530.6690541898962,608.8051931765351,9.288474940326845,5976.821518114052,2.5266398910821874e+21,2.3531009865873504e+39,0.04810796815828716,0.6786108482590488,0.011250974034245338,1.1950220077700524,1.744063186270858,8.52370415231198e+35,1.7426285156795707e-05,1.6531940297382718e+37,1.3464549580715122e+38,1.5202980651976514e+38,2224744.6660502357,3.597577734842694e+40,2.313930875161189,5.69639475456963,0.0,6.984074576939765e+19,0.0,0.0,0.0,0.0,0.0,0.0
976,202.4728,47.1917,3.6381e+37,1.8898e+36,1.3927999999999999e+37,6.128700000000001e+36,2.9353,1.1664,0.015792,0.0020305,0.0048101,0.01113,530.6735093258068,615.2851631579779,10.04238070541594,5892.9480920740425,2.491183261937054e+21,2.2319949678799214e+39,0.04563201641420011,0.7336900025752191,0.012234647531849123,1.2030253888460143,1.8965467605160038,8.085018400867217e+35,1.6529414164760383e-05,1.8128142354034598e+37,1.4641756153177895e+38,1.6535420572590028e+38,2110244.705920313,4.226648513938822e+40,2.7273649944490406,6.1944309721365665,0.0,7.282987056557257e+19,0.0,0.0,0.0,0.0,0.0,0.0
977,202.4728,47.1922,3.5875999999999997e+37,1.8635e+36,1.7114e+37,7.8229e+36,3.2829,1.3432,0.016183,0.0019499,0.0049419,0.01107,530.6772219390352,620.6851381483394,11.62972663355216,5823.131346949619,2.4616689502310304e+21,2.2010129316857718e+39,0.04499860424056082,0.8496597089556804,0.013683481886794363,1.2118503435865255,2.121136974107584,7.97279129626762e+35,1.6299971484427135e-05,2.1245245571770602e+37,1.637564176583917e+38,1.8579894235978906e+38,2080952.669514229,5.272891737305148e+40,3.455394831028818,6.927979231569904,0.0,7.702152580672766e+19,0.0,0.0,0.0,0.0,0.0,0.0
978,202.4728,47.1928,3.5282999999999997e+37,1.8328e+36,1.972e+37,9.384400000000001e+36,3.533,1.557,0.016502,0.0019164,0.0055234,0.011288,530.6816770750097,627.1651081447084,12.926212348898002,5739.448444727366,2.426292863072418e+21,2.1646320456201663e+39,0.04425481529210913,0.9443789603777611,0.014725925707771932,1.2149293531951748,2.2827307957970366,7.841007785321955e+35,1.603054671326354e-05,2.395793934340796e+37,1.762318144284315e+38,2.0097385455037164e+38,2046556.2782492626,6.122443730352918e+40,4.075078039779933,7.455771002813508,0.0,7.990153258281633e+19,0.0,0.0,0.0,0.0,0.0,0.0
979,202.4728,47.1933,3.8303e+37,1.9892e+36,2.1870999999999997e+37,1.0180999999999999e+37,3.5669,1.3303,0.017616,0.0020958,0.0064508,0.012721,530.6853896882112,632.5650831495802,13.609566201789796,5669.796873866607,2.396848377089363e+21,2.3499107571178537e+39,0.04804274551862529,0.9943032641374732,0.01486722457035146,1.2155881377721725,2.3046341566737762,8.512148094016575e+35,1.74026593758505e-05,2.5534342664609295e+37,1.7792280183548613e+38,2.043083593094971e+38,2221728.456360896,6.280288309117813e+40,4.255316225336003,7.5273109510148615,0.0,8.028395479808434e+19,0.0,0.0,0.0,0.0,0.0,0.0
