ID RA Dec highres_co lowres_co hi
833 202.476 47.2094 8.96907e+21 6.42220e+21 9.70423e+20
834 202.476 47.2100 1.89199e+21 5.59023e+21 1.02296e+21
835 202.476 47.2106 1.31960e+21 3.92270e+21 1.09327e+21
836 202.476 47.2111 0.00000 3.92270e+21 1.09630e+21
837 202.476 47.2117 5.79765e+20 3.21103e+21 9.77046e+20
838 202.476 47.2133 3.22698e+21 2.97972e+21 7.49831e+20
839 202.475 47.1561 NaN 2.73741e+21 1.96812e+21
840 202.475 47.1761 3.52158e+21 2.41162e+21 7.18162e+20
841 202.475 47.1767 1.04350e+22 3.77633e+21 8.77038e+20
842 202.475 47.1772 7.67040e+21 3.77633e+21 9.70546e+20
843 202.475 47.1778 5.93502e+21 8.84745e+21 1.04827e+21
844 202.475 47.1883 3.47623e+21 5.44097e+21 3.84568e+20
845 202.475 47.1889 1.15573e+22 6.30504e+21 4.21640e+20
846 202.475 47.1895 1.29532e+22 7.62874e+21 4.58729e+20
847 202.475 47.1900 1.59797e+22 7.62874e+21 5.00805e+20
848 202.475 47.1906 1.86186e+22 1.02904e+22 5.93781e+20
849 202.475 47.1911 1.45570e+22 1.02904e+22 6.37833e+20
850 202.475 47.1917 1.24074e+22 1.29940e+22 5.37071e+20
851 202.475 47.1922 1.28554e+22 1.29940e+22 4.98072e+20
852 202.475 47.1928 6.22478e+21 1.46207e+22 4.83856e+20
853 202.475 47.1933 8.53364e+21 1.46207e+22 4.72856e+20
854 202.475 47.1939 1.09884e+22 1.40976e+22 5.03390e+20
855 202.475 47.1945 8.67999e+21 1.31114e+22 4.78352e+20
856 202.475 47.1950 7.52406e+21 1.31114e+22 4.13862e+20
857 202.475 47.1956 5.88600e+21 1.16137e+22 4.21165e+20
858 202.475 47.1961 7.43014e+21 1.16137e+22 4.56952e+20
859 202.475 47.1967 5.22218e+21 1.06033e+22 4.44922e+20
860 202.475 47.1972 9.26849e+21 1.06033e+22 4.17215e+20
861 202.475 47.1978 3.67365e+21 9.85001e+21 4.21391e+20
862 202.475 47.1983 6.16590e+20 9.85001e+21 4.37255e+20
863 202.475 47.1989 0.00000 9.13754e+21 4.95555e+20
864 202.475 47.1995 2.98159e+21 7.61772e+21 5.42394e+20
865 202.475 47.2000 5.44323e+21 7.61772e+21 6.42057e+20
866 202.475 47.2006 1.12360e+22 7.36264e+21 6.97868e+20
867 202.475 47.2011 1.24452e+22 7.36264e+21 7.53087e+20
868 202.475 47.2017 1.55896e+22 7.72378e+21 7.87425e+20
869 202.475 47.2022 1.26452e+22 7.72378e+21 7.65858e+20
870 202.475 47.2028 5.10659e+21 8.16885e+21 7.32008e+20
871 202.475 47.2033 6.02430e+21 8.16885e+21 6.95315e+20
872 202.475 47.2039 8.21463e+21 8.29750e+21 7.19648e+20
873 202.475 47.2045 5.42184e+21 8.33575e+21 7.36607e+20
874 202.475 47.2050 5.36796e+21 8.33575e+21 7.53765e+20
875 202.475 47.2056 1.69161e+21 8.28168e+21 7.55601e+20
876 202.475 47.2095 1.14829e+22 5.98723e+21 8.65823e+20
877 202.475 47.2100 8.24306e+21 5.98723e+21 9.47032e+20
878 202.475 47.2106 7.22578e+21 4.31968e+21 1.06333e+21
879 202.475 47.2111 3.26224e+21 4.31968e+21 1.07012e+21
880 202.475 47.2128 1.85013e+21 3.16762e+21 8.43527e+20
881 202.475 47.2133 9.94225e+20 3.16762e+21 7.87838e+20
882 202.474 47.1556 NaN 2.81711e+21 1.94965e+21
883 202.474 47.1561 NaN 2.81711e+21 1.92767e+21
884 202.474 47.1767 4.45355e+21 3.65520e+21 7.93081e+20
885 202.474 47.1772 4.52324e+21 3.65520e+21 8.98043e+20
886 202.474 47.1778 6.61012e+21 8.19389e+21 9.88908e+20
887 202.474 47.1783 8.33473e+21 8.19389e+21 1.03358e+21
888 202.474 47.1789 2.81826e+21 9.78465e+21 1.02182e+21
889 202.474 47.1795 1.67554e+21 9.50035e+21 9.98945e+20
890 202.474 47.1883 0.00000 6.19996e+21 3.92075e+20
891 202.474 47.1889 2.41716e+21 7.33756e+21 4.26277e+20
892 202.474 47.1895 3.67256e+21 8.61819e+21 4.56721e+20
893 202.474 47.1900 1.17818e+22 8.61819e+21 5.03147e+20
894 202.474 47.1906 1.67473e+22 1.12226e+22 6.10390e+20
895 202.474 47.1911 9.62528e+21 1.12226e+22 6.57665e+20
896 202.474 47.1917 9.25019e+21 1.35015e+22 5.65879e+20
897 202.474 47.1922 1.10181e+22 1.35015e+22 5.03090e+20
898 202.474 47.1928 1.27898e+22 1.44402e+22 4.65382e+20
899 202.474 47.1933 1.49471e+22 1.44402e+22 4.45444e+20
900 202.474 47.1939 9.84040e+21 1.38658e+22 4.70609e+20
901 202.474 47.1945 8.03801e+21 1.29635e+22 4.56449e+20
902 202.474 47.1950 6.98814e+21 1.29635e+22 4.22778e+20
903 202.474 47.1956 9.15322e+21 1.14006e+22 3.75302e+20
904 202.474 47.1961 7.49147e+21 1.14006e+22 4.10735e+20
905 202.474 47.1967 6.74327e+21 1.04327e+22 4.18576e+20
906 202.474 47.1972 6.51448e+21 1.04327e+22 4.14292e+20
907 202.474 47.1978 4.01476e+21 9.71714e+21 4.25811e+20
908 202.474 47.1983 2.51251e+21 9.71714e+21 4.42012e+20
909 202.474 47.1989 2.69808e+21 8.97273e+21 5.00196e+20
910 202.474 47.1995 4.50036e+21 7.46302e+21 5.44474e+20
911 202.474 47.2000 3.14055e+21 7.46302e+21 6.42608e+20
912 202.474 47.2006 4.13283e+21 7.15718e+21 6.90820e+20
913 202.474 47.2011 4.67920e+21 7.15718e+21 7.38823e+20
914 202.474 47.2017 1.06826e+22 7.59327e+21 7.84175e+20
915 202.474 47.2022 9.21254e+21 7.59327e+21 7.62836e+20
916 202.474 47.2028 4.37233e+21 7.69860e+21 7.14124e+20
917 202.474 47.2033 4.47898e+21 7.69860e+21 6.62488e+20
918 202.474 47.2039 8.77831e+21 7.76645e+21 6.92931e+20
919 202.474 47.2045 9.90269e+21 7.87506e+21 7.20689e+20
920 202.474 47.2050 8.56369e+21 7.87506e+21 7.30212e+20
921 202.474 47.2056 2.40868e+21 7.93480e+21 7.28962e+20
922 202.474 47.2106 6.47862e+21 4.55766e+21 1.06562e+21
923 202.474 47.2111 4.51406e+21 4.55766e+21 1.07716e+21
924 202.474 47.2267 NaN 2.31490e+21 9.84339e+20
925 202.474 47.2272 NaN 2.31490e+21 9.46762e+20
926 202.473 47.1533 NaN 8.66708e+20 1.21770e+21
927 202.474 47.1706 0.00000 1.12142e+21 7.16809e+20
928 202.474 47.1778 2.16502e+21 7.28297e+21 8.98632e+20
929 202.474 47.1783 6.52107e+21 7.28297e+21 9.47641e+20
930 202.474 47.1789 5.57639e+21 8.70656e+21 9.77231e+20
931 202.474 47.1883 2.62250e+21 7.09831e+21 3.98458e+20
932 202.474 47.1889 1.43428e+21 8.32437e+21 4.59579e+20
933 202.474 47.1895 6.51594e+21 9.62113e+21 4.92293e+20
934 202.474 47.1900 1.76883e+22 9.62113e+21 5.33957e+20
935 202.474 47.1906 1.98542e+22 1.19737e+22 6.50164e+20
936 202.474 47.1911 1.14528e+22 1.19737e+22 6.98406e+20
937 202.474 47.1917 1.11092e+22 1.37693e+22 6.07275e+20
938 202.474 47.1922 1.35845e+22 1.37693e+22 5.18847e+20
939 202.474 47.1928 1.49565e+22 1.41728e+22 4.51183e+20
940 202.474 47.1933 1.01461e+22 1.41728e+22 4.13131e+20
941 202.474 47.1939 9.45122e+21 1.36724e+22 4.25064e+20
942 202.474 47.1945 6.18674e+21 1.29118e+22 4.30656e+20
943 202.474 47.1950 3.21930e+21 1.29118e+22 4.21029e+20
944 202.474 47.1956 6.56915e+21 1.11943e+22 3.76853e+20
945 202.474 47.1961 8.27529e+21 1.11943e+22 3.95804e+20
946 202.474 47.1967 4.41310e+21 1.04450e+22 4.14835e+20
947 202.474 47.1972 4.57407e+21 1.04450e+22 4.14650e+20
948 202.474 47.1978 6.36191e+21 9.61876e+21 4.07749e+20
949 202.474 47.1983 6.24012e+21 9.61876e+21 4.10911e+20
950 202.474 47.1989 6.10369e+21 8.91085e+21 4.82574e+20
951 202.474 47.1995 6.62041e+21 7.43768e+21 5.19924e+20
952 202.474 47.2000 2.84647e+21 7.43768e+21 6.23854e+20
953 202.474 47.2006 3.17168e+21 7.23717e+21 6.80718e+20
954 202.474 47.2011 3.68873e+21 7.23717e+21 7.29748e+20
955 202.474 47.2017 9.84366e+21 7.60640e+21 7.86890e+20
956 202.474 47.2022 6.04597e+21 7.60640e+21 7.67064e+20
957 202.474 47.2028 1.09158e+21 7.27944e+21 7.11918e+20
958 202.474 47.2033 6.26954e+20 7.27944e+21 6.55913e+20
959 202.474 47.2039 2.24946e+21 7.19974e+21 6.73855e+20
960 202.474 47.2045 7.08924e+21 7.27980e+21 6.94254e+20
961 202.474 47.2050 1.22420e+22 7.27980e+21 7.11086e+20
962 202.474 47.2056 1.04503e+22 7.35433e+21 7.07819e+20
963 202.474 47.2061 2.60844e+21 7.35433e+21 6.91615e+20
964 202.474 47.2111 6.36542e+21 4.70838e+21 1.10276e+21
965 202.474 47.2267 NaN 2.47547e+21 9.89453e+20
966 202.474 47.2272 NaN 2.47547e+21 9.54070e+20
967 202.473 47.1778 8.48648e+20 6.51436e+21 7.65586e+20
968 202.473 47.1783 2.23766e+21 6.51436e+21 8.37136e+20
969 202.473 47.1789 5.38793e+21 7.73117e+21 9.31672e+20
970 202.473 47.1883 3.88535e+21 7.75611e+21 4.13680e+20
971 202.473 47.1889 2.64287e+21 9.01620e+21 4.93287e+20
972 202.473 47.1895 1.19192e+22 1.03646e+22 5.42449e+20
973 202.473 47.1900 2.54819e+22 1.03646e+22 5.98368e+20
974 202.473 47.1906 2.14850e+22 1.25535e+22 7.31610e+20
975 202.473 47.1911 1.02751e+22 1.25535e+22 7.58793e+20
976 202.473 47.1917 1.25593e+22 1.39311e+22 6.25035e+20
977 202.473 47.1922 1.20651e+22 1.39311e+22 5.22149e+20
978 202.473 47.1928 1.13161e+22 1.40112e+22 4.24203e+20
979 202.473 47.1933 9.73685e+21 1.40112e+22 3.64182e+20
980 202.473 47.1939 9.45890e+21 1.35428e+22 3.78556e+20
981 202.473 47.1945 5.39749e+21 1.28784e+22 3.76034e+20
982 202.473 47.1950 4.56120e+21 1.28784e+22 3.66470e+20
983 202.473 47.1956 5.76116e+21 1.12390e+22 3.46373e+20
984 202.473 47.1961 5.49764e+21 1.12390e+22 3.40213e+20
985 202.473 47.1978 1.00882e+22 9.71275e+21 4.04927e+20
986 202.473 47.1983 7.83023e+21 9.71275e+21 4.11035e+20
987 202.473 47.1989 8.62763e+21 8.98567e+21 4.70232e+20
988 202.473 47.1995 7.17136e+21 7.79160e+21 4.95736e+20
989 202.473 47.2000 4.67543e+21 7.79160e+21 5.68773e+20
990 202.473 47.2006 2.97991e+21 7.67158e+21 6.49941e+20
991 202.473 47.2011 7.39029e+21 7.67158e+21 7.25171e+20
992 202.473 47.2017 6.99790e+21 7.75583e+21 7.76443e+20
993 202.473 47.2022 2.44253e+21 7.75583e+21 7.47071e+20
994 202.473 47.2028 1.47445e+21 7.05632e+21 6.83299e+20
995 202.473 47.2033 6.28313e+20 7.05632e+21 6.23151e+20
996 202.473 47.2039 8.85608e+20 6.83789e+21 5.99668e+20
997 202.473 47.2045 9.20595e+20 6.79837e+21 6.11096e+20
998 202.473 47.2050 3.89041e+21 6.79837e+21 6.79221e+20
999 202.473 47.2056 1.39685e+22 6.84271e+21 6.68904e+20
1000 202.473 47.2061 6.86705e+21 6.84271e+21 6.38380e+20
1001 202.473 47.2111 6.62680e+21 4.86519e+21 1.20280e+21
1002 202.473 47.2117 5.82372e+21 3.83446e+21 1.16701e+21
1003 202.472 47.1778 2.23611e+21 6.02971e+21 7.68104e+20
1004 202.472 47.1783 0.00000 6.02971e+21 8.44307e+20
1005 202.472 47.1789 2.62162e+21 7.10076e+21 9.39944e+20
1006 202.472 47.1795 2.59349e+21 7.44489e+21 9.66945e+20
1007 202.472 47.1878 1.27508e+21 8.22023e+21 4.22339e+20
1008 202.472 47.1883 5.23241e+21 8.22023e+21 4.54010e+20
1009 202.472 47.1889 1.09492e+22 9.53927e+21 5.20652e+20
1010 202.472 47.1895 1.25480e+22 1.08696e+22 5.75889e+20
1011 202.472 47.1900 2.09812e+22 1.08696e+22 6.50302e+20
1012 202.472 47.1906 1.96837e+22 1.29847e+22 7.56058e+20
1013 202.472 47.1911 1.27012e+22 1.29847e+22 7.53735e+20
1014 202.472 47.1917 9.79826e+21 1.38889e+22 6.25822e+20
1015 202.472 47.1922 9.46499e+21 1.38889e+22 5.26554e+20
1016 202.472 47.1928 8.63402e+21 1.38620e+22 4.24847e+20
1017 202.472 47.1933 1.08286e+22 1.38620e+22 3.69756e+20
1018 202.472 47.1939 1.15175e+22 1.33251e+22 3.69902e+20
1019 202.472 47.1945 6.60887e+21 1.26634e+22 3.38936e+20
1020 202.472 47.1950 5.77090e+21 1.26634e+22 3.28063e+20
1021 202.472 47.1956 1.04772e+22 1.12092e+22 3.39977e+20
1022 202.472 47.1961 6.93384e+21 1.12092e+22 3.35544e+20
1023 202.472 47.1978 6.48381e+21 9.77492e+21 3.79044e+20
1024 202.472 47.1983 5.28573e+21 9.77492e+21 4.09213e+20
1025 202.472 47.1989 3.62196e+21 9.36494e+21 4.53775e+20
1026 202.472 47.1995 1.86898e+21 8.43432e+21 4.84578e+20
1027 202.472 47.2000 1.55488e+21 8.43432e+21 5.45683e+20
1028 202.472 47.2006 4.61730e+21 8.27057e+21 6.16612e+20
1029 202.472 47.2011 1.08449e+22 8.27057e+21 6.88809e+20
1030 202.472 47.2017 1.45190e+22 8.13779e+21 7.60962e+20
1031 202.472 47.2022 1.22917e+22 8.13779e+21 7.36834e+20
1032 202.472 47.2028 1.14650e+22 7.00077e+21 6.68871e+20
1033 202.472 47.2033 4.74936e+21 7.00077e+21 6.09515e+20
1034 202.472 47.2039 8.18109e+20 6.69245e+21 5.64073e+20
1035 202.472 47.2045 6.85767e+20 6.56749e+21 5.74289e+20
1036 202.472 47.2050 8.19410e+20 6.56749e+21 6.48504e+20
1037 202.472 47.2056 9.44903e+21 6.58073e+21 6.33866e+20
1038 202.472 47.2100 1.48234e+22 6.13786e+21 9.71383e+20
1039 202.472 47.2106 9.84365e+21 5.13415e+21 1.18456e+21
1040 202.472 47.2111 1.19732e+22 5.13415e+21 1.25178e+21
1041 202.472 47.2117 8.70953e+21 4.16790e+21 1.22460e+21
1042 202.472 47.2122 1.50843e+21 4.16790e+21 1.15148e+21
1043 202.471 47.1761 1.64527e+21 2.91476e+21 4.95165e+20
1044 202.471 47.1767 4.29288e+21 3.62507e+21 5.92977e+20
1045 202.471 47.1778 2.05332e+21 5.68385e+21 7.82562e+20
1046 202.471 47.1783 0.00000 5.68385e+21 8.56049e+20
1047 202.471 47.1789 3.66255e+21 6.68001e+21 9.51134e+20
1048 202.471 47.1795 1.03394e+22 7.31524e+21 9.84774e+20
1049 202.471 47.1861 8.26489e+21 4.80205e+21 4.61397e+20
1050 202.471 47.1878 0.00000 8.56609e+21 4.61453e+20
1051 202.471 47.1883 7.39546e+20 8.56609e+21 4.96862e+20
1052 202.471 47.1889 1.25314e+22 9.94510e+21 5.59241e+20
1053 202.471 47.1895 1.60732e+22 1.12606e+22 6.11089e+20
1054 202.471 47.1900 1.33025e+22 1.12606e+22 6.92544e+20
1055 202.471 47.1906 1.32575e+22 1.31344e+22 7.62476e+20
1056 202.471 47.1911 1.74516e+22 1.31344e+22 7.32763e+20
1057 202.471 47.1917 9.60015e+21 1.38583e+22 5.96195e+20
1058 202.471 47.1922 8.87222e+21 1.38583e+22 5.02337e+20
1059 202.471 47.1928 8.18390e+21 1.35591e+22 4.12141e+20
1060 202.471 47.1933 6.81334e+21 1.35591e+22 3.60370e+20
1061 202.471 47.1939 8.19823e+21 1.29507e+22 3.31113e+20
1062 202.471 47.1945 3.71493e+21 1.23460e+22 2.99626e+20
1063 202.471 47.1950 4.04621e+21 1.23460e+22 2.96781e+20
1064 202.471 47.1956 9.19291e+21 1.11773e+22 3.21666e+20
1065 202.471 47.1961 5.65696e+21 1.11773e+22 3.29845e+20
1066 202.471 47.1967 7.00032e+21 1.04392e+22 3.40290e+20
1067 202.471 47.1972 8.15008e+21 1.04392e+22 3.27825e+20
1068 202.471 47.1978 8.08629e+21 1.00034e+22 3.45431e+20
1069 202.471 47.1983 5.44230e+21 1.00034e+22 3.86918e+20
1070 202.471 47.1989 3.93789e+21 9.82524e+21 4.29018e+20
1071 202.471 47.1995 1.86764e+21 9.17431e+21 4.60930e+20
1072 202.471 47.2000 4.40559e+21 9.17431e+21 5.26850e+20
1073 202.471 47.2006 5.07038e+21 8.92987e+21 5.78234e+20
1074 202.471 47.2011 7.34459e+21 8.92987e+21 6.50195e+20
1075 202.471 47.2017 1.17699e+22 8.40164e+21 7.52041e+20
1076 202.471 47.2022 1.53228e+22 8.40164e+21 7.30969e+20
1077 202.471 47.2028 1.59330e+22 7.08790e+21 6.64366e+20
1078 202.471 47.2033 1.23836e+22 7.08790e+21 6.03353e+20
1079 202.471 47.2039 4.28853e+21 6.73980e+21 5.40983e+20
1080 202.471 47.2045 0.00000 6.53697e+21 5.47812e+20
1081 202.471 47.2050 0.00000 6.53697e+21 6.07567e+20
1082 202.471 47.2100 8.64613e+21 6.20350e+21 1.00086e+21
1083 202.471 47.2111 7.90831e+21 5.43727e+21 1.28593e+21
1084 202.471 47.2117 8.72681e+21 4.62546e+21 1.27802e+21
1085 202.471 47.2311 NaN 2.36928e+21 1.34498e+21
1086 202.470 47.1761 2.78775e+21 2.87495e+21 6.27908e+20
1087 202.470 47.1767 1.64432e+21 3.60445e+21 7.67693e+20
1088 202.470 47.1772 0.00000 3.60445e+21 8.29529e+20
1089 202.470 47.1778 6.72462e+20 5.53740e+21 8.73172e+20
1090 202.470 47.1783 3.44724e+21 5.53740e+21 9.24214e+20
1091 202.470 47.1789 4.28168e+21 6.60270e+21 1.01042e+21
1092 202.470 47.1795 2.41929e+22 7.48595e+21 1.02846e+21
1093 202.470 47.1883 0.00000 8.80963e+21 5.42865e+20
1094 202.470 47.1889 7.50681e+21 1.02432e+22 6.12664e+20
1095 202.470 47.1895 1.71592e+22 1.15893e+22 6.50969e+20
1096 202.470 47.1900 1.01151e+22 1.15893e+22 7.06104e+20
1097 202.470 47.1906 5.13011e+21 1.30622e+22 7.40861e+20
1098 202.470 47.1911 1.38718e+22 1.30622e+22 7.00755e+20
1099 202.470 47.1917 1.07523e+22 1.36046e+22 5.44165e+20
1100 202.470 47.1922 6.76985e+21 1.36046e+22 4.67585e+20
1101 202.470 47.1928 4.12242e+21 1.31995e+22 4.09978e+20
1102 202.470 47.1933 9.74566e+20 1.31995e+22 3.54491e+20
1103 202.470 47.1939 1.16365e+21 1.26428e+22 2.79616e+20
1104 202.470 47.1945 4.69485e+21 1.22490e+22 2.66443e+20
1105 202.470 47.1950 1.24013e+22 1.22490e+22 2.55554e+20
1106 202.470 47.1956 7.98051e+21 1.13583e+22 2.68301e+20
1107 202.470 47.1961 4.31185e+21 1.13583e+22 3.02380e+20
1108 202.470 47.1967 9.52728e+21 1.07149e+22 3.51937e+20
1109 202.470 47.1972 1.27576e+22 1.07149e+22 3.60626e+20
1110 202.470 47.1978 8.18861e+21 1.04593e+22 3.53806e+20
1111 202.470 47.1983 8.37247e+21 1.04593e+22 3.63498e+20
1112 202.470 47.1989 9.38093e+21 1.04908e+22 4.10482e+20
1113 202.470 47.1995 1.20008e+22 1.02622e+22 4.20651e+20
1114 202.470 47.2000 1.03335e+22 1.02622e+22 4.95861e+20
1115 202.470 47.2006 5.32796e+21 9.63689e+21 5.44422e+20
1116 202.470 47.2011 4.16835e+21 9.63689e+21 6.08911e+20
1117 202.470 47.2017 1.01506e+22 8.78854e+21 7.00918e+20
1118 202.470 47.2022 8.65185e+21 8.78854e+21 6.86771e+20
1119 202.470 47.2028 8.28447e+21 7.31056e+21 6.24153e+20
1120 202.470 47.2033 8.14600e+21 7.31056e+21 5.59919e+20
1121 202.470 47.2039 8.79388e+21 6.84788e+21 5.09361e+20
1122 202.470 47.2045 7.04154e+20 6.54616e+21 4.97456e+20
1123 202.470 47.2050 0.00000 6.54616e+21 5.07042e+20
1124 202.470 47.2072 1.04391e+22 6.51133e+21 6.07461e+20
1125 202.470 47.2111 4.45296e+21 5.79181e+21 1.29932e+21
1126 202.470 47.2117 3.89412e+21 5.15560e+21 1.34370e+21
1127 202.470 47.2122 6.01452e+21 5.15560e+21 1.27650e+21
1128 202.470 47.2133 3.61698e+21 4.48210e+21 1.02456e+21
1129 202.470 47.2139 2.64768e+21 3.02870e+21 8.53479e+20
1130 202.469 47.1778 1.40945e+21 5.60160e+21 9.58746e+20
1131 202.469 47.1783 2.42146e+21 5.60160e+21 1.00002e+21
1132 202.469 47.1789 3.62158e+21 6.84229e+21 1.05328e+21
1133 202.469 47.1795 2.29719e+22 8.04440e+21 1.04440e+21
1134 202.469 47.1883 0.00000 8.97366e+21 5.65194e+20
1135 202.469 47.1889 5.94827e+21 1.04550e+22 6.15260e+20
1136 202.469 47.1895 1.84687e+22 1.18801e+22 6.32496e+20
1137 202.469 47.1900 1.35726e+22 1.18801e+22 6.62371e+20
1138 202.469 47.1906 1.15722e+22 1.28830e+22 6.76755e+20
1139 202.469 47.1911 1.27198e+22 1.28830e+22 6.44382e+20
1140 202.469 47.1917 9.74955e+21 1.32225e+22 5.25593e+20
1141 202.469 47.1922 4.59455e+21 1.32225e+22 4.54001e+20
1142 202.469 47.1928 6.76518e+21 1.28497e+22 3.89294e+20
1143 202.469 47.1933 3.63920e+21 1.28497e+22 3.31985e+20
1144 202.469 47.1939 2.61380e+21 1.24319e+22 2.79287e+20
1145 202.469 47.1945 2.85175e+21 1.22515e+22 2.70567e+20
1146 202.469 47.1950 2.42920e+22 1.22515e+22 2.52549e+20
1147 202.469 47.1956 2.01746e+22 1.15926e+22 2.72494e+20
1148 202.469 47.1961 7.77982e+21 1.15926e+22 3.12034e+20
1149 202.469 47.1967 2.21653e+21 1.11474e+22 3.51066e+20
1150 202.469 47.1972 8.69766e+21 1.11474e+22 3.74295e+20
1151 202.469 47.1978 1.24511e+22 1.12416e+22 3.80323e+20
1152 202.469 47.1983 7.18964e+21 1.12416e+22 3.89228e+20
1153 202.469 47.1989 6.81834e+21 1.14324e+22 4.17107e+20
1154 202.469 47.1995 1.26783e+22 1.14045e+22 4.19025e+20
1155 202.469 47.2000 8.22085e+21 1.14045e+22 4.77501e+20
1156 202.469 47.2006 8.96036e+21 1.04473e+22 5.31310e+20
1157 202.469 47.2011 5.76156e+21 1.04473e+22 5.93197e+20
1158 202.469 47.2017 7.84987e+21 9.23071e+21 6.54076e+20
1159 202.469 47.2022 5.68832e+21 9.23071e+21 6.48480e+20
1160 202.469 47.2028 4.06359e+21 7.46093e+21 6.01026e+20
1161 202.469 47.2033 5.61457e+21 7.46093e+21 5.43949e+20
1162 202.469 47.2039 5.41495e+21 6.89756e+21 4.97529e+20
1163 202.469 47.2045 2.82834e+21 6.52592e+21 4.79760e+20
1164 202.469 47.2106 1.81127e+22 6.28044e+21 1.20237e+21
1165 202.469 47.2111 4.85711e+21 6.28044e+21 1.29068e+21
1166 202.469 47.2117 5.12720e+21 5.81291e+21 1.33056e+21
1167 202.469 47.2122 1.03434e+22 5.81291e+21 1.25944e+21
1168 202.469 47.2128 4.43309e+21 5.01425e+21 1.14791e+21
1169 202.469 47.2133 8.17250e+20 5.01425e+21 1.04013e+21
1170 202.469 47.2139 4.19668e+21 3.31085e+21 8.50653e+20
1171 202.469 47.2145 0.00000 2.72363e+21 7.85824e+20
1172 202.469 47.1767 2.49106e+21 3.68212e+21 9.50261e+20
1173 202.469 47.1772 3.91561e+21 3.68212e+21 9.97107e+20
1174 202.469 47.1778 2.79289e+21 5.93636e+21 1.03700e+21
1175 202.469 47.1783 3.32703e+21 5.93636e+21 1.05902e+21
1176 202.469 47.1789 1.13748e+22 7.46338e+21 1.05504e+21
1177 202.469 47.1795 1.40148e+22 8.75559e+21 1.02861e+21
1178 202.469 47.1811 2.71186e+22 1.11429e+22 7.73837e+20
1179 202.469 47.1867 5.63265e+21 6.77865e+21 6.44084e+20
1180 202.469 47.1883 2.09781e+21 9.04916e+21 5.90423e+20
1181 202.469 47.1889 5.09712e+21 1.05363e+22 6.09829e+20
1182 202.469 47.1895 1.15105e+22 1.19238e+22 6.04731e+20
1183 202.469 47.1900 1.25361e+22 1.19238e+22 6.19720e+20
1184 202.469 47.1906 1.51742e+22 1.26940e+22 6.38609e+20
1185 202.469 47.1911 1.35809e+22 1.26940e+22 6.02169e+20
1186 202.469 47.1917 8.74402e+21 1.28118e+22 4.99629e+20
1187 202.469 47.1922 5.36707e+21 1.28118e+22 4.41009e+20
1188 202.469 47.1928 5.81462e+21 1.24645e+22 3.83307e+20
1189 202.469 47.1933 8.11917e+21 1.24645e+22 3.27111e+20
1190 202.469 47.1939 7.59657e+21 1.22712e+22 2.63667e+20
1191 202.469 47.1945 3.94124e+21 1.23139e+22 2.58398e+20
1192 202.469 47.1950 1.75022e+22 1.23139e+22 2.51127e+20
1193 202.469 47.1956 1.87799e+22 1.20413e+22 2.83006e+20
1194 202.469 47.1961 1.44809e+22 1.20413e+22 3.25674e+20
1195 202.469 47.1967 6.90110e+21 1.20184e+22 3.53019e+20
1196 202.469 47.1972 9.25713e+21 1.20184e+22 3.78663e+20
1197 202.469 47.1978 1.24190e+22 1.23871e+22 4.05255e+20
1198 202.469 47.1983 1.15239e+22 1.23871e+22 4.22449e+20
1199 202.469 47.1989 8.56933e+21 1.26313e+22 4.18921e+20
1200 202.469 47.1995 1.29067e+22 1.26212e+22 4.18602e+20
1201 202.469 47.2000 8.72241e+21 1.26212e+22 4.63271e+20
1202 202.469 47.2006 2.13354e+22 1.17148e+22 5.17173e+20
1203 202.469 47.2011 2.00071e+22 1.17148e+22 5.74806e+20
1204 202.469 47.2017 8.59615e+21 9.60619e+21 6.18099e+20
1205 202.469 47.2022 3.29490e+21 9.60619e+21 6.17520e+20
1206 202.469 47.2028 3.31278e+21 7.48815e+21 5.78227e+20
1207 202.469 47.2033 4.27980e+21 7.48815e+21 5.26210e+20
1208 202.469 47.2039 7.65226e+20 6.93187e+21 4.82868e+20
1209 202.469 47.2089 4.22423e+21 6.86803e+21 8.26025e+20
1210 202.469 47.2095 5.72206e+21 6.94004e+21 8.93645e+20
1211 202.469 47.2100 5.91399e+21 6.94004e+21 9.82622e+20
1212 202.469 47.2111 1.35359e+22 6.78777e+21 1.26275e+21
1213 202.469 47.2117 9.33145e+21 6.47302e+21 1.29683e+21
1214 202.469 47.2122 8.94019e+21 6.47302e+21 1.23480e+21
1215 202.469 47.2128 5.04070e+21 5.61296e+21 1.14689e+21
1216 202.469 47.2133 1.00383e+21 5.61296e+21 1.05573e+21
1217 202.469 47.2139 1.57648e+21 3.69080e+21 8.54338e+20
1218 202.469 47.2145 0.00000 3.09880e+21 7.89478e+20
1219 202.469 47.2150 0.00000 3.09880e+21 7.20755e+20
1220 202.469 47.2317 NaN 2.03986e+21 1.38737e+21
1221 202.469 47.2322 NaN 2.03986e+21 1.39335e+21
1222 202.468 47.1778 5.69625e+21 6.42098e+21 1.14592e+21
1223 202.468 47.1783 4.60743e+21 6.42098e+21 1.10962e+21
1224 202.468 47.1789 4.26621e+21 8.02040e+21 9.76604e+20
1225 202.468 47.1850 3.32252e+21 5.72863e+21 6.47143e+20
1226 202.468 47.1856 2.77840e+21 5.98321e+21 6.28358e+20
1227 202.468 47.1872 3.12281e+21 6.83847e+21 6.06837e+20
