ID RA Dec highres_co lowres_co hi
810 308.777 60.1812 1.08002e+22 7.25902e+21 2.97110e+21
811 308.777 60.1816 7.87982e+21 6.46722e+21 2.48659e+21
812 308.778 60.1820 4.03671e+21 6.05450e+21 2.24624e+21
813 308.778 60.1825 1.60177e+21 4.53429e+21 1.62796e+21
814 308.779 60.1829 9.19278e+20 3.95293e+21 1.37727e+21
815 308.779 60.1833 4.87226e+20 3.07616e+21 1.23779e+21
816 308.780 60.1837 0.00000 2.58584e+21 8.99904e+20
817 308.783 60.1863 0.00000 1.10148e+21 1.18841e+21
818 308.784 60.1867 0.00000 1.01802e+21 1.44919e+21
819 308.784 60.1872 0.00000 1.01802e+21 2.11516e+21
820 308.785 60.1876 0.00000 9.38081e+20 2.15179e+21
821 308.701 60.1204 1.57669e+21 1.45061e+21 1.16743e+21
822 308.702 60.1209 7.69627e+20 1.43876e+21 9.71713e+20
823 308.704 60.1230 4.93255e+20 1.18610e+21 6.61513e+20
824 308.707 60.1251 2.10047e+21 2.07379e+21 8.82019e+20
825 308.711 60.1290 3.88661e+21 3.97717e+21 1.36028e+21
826 308.712 60.1294 3.41472e+21 3.95107e+21 1.38738e+21
827 308.712 60.1298 2.99736e+21 3.79780e+21 9.63883e+20
828 308.756 60.1652 3.11715e+21 2.78342e+21 8.49130e+20
829 308.757 60.1657 2.98170e+21 2.77738e+21 5.82443e+20
830 308.762 60.1699 1.41892e+21 3.25090e+21 4.95191e+20
831 308.775 60.1806 9.79210e+21 7.65409e+21 2.59156e+21
832 308.775 60.1810 1.19060e+22 7.65409e+21 2.99163e+21
833 308.776 60.1815 1.12174e+22 7.25902e+21 2.97653e+21
834 308.776 60.1819 9.22211e+21 6.93984e+21 2.65624e+21
835 308.777 60.1823 5.03232e+21 5.54093e+21 2.51936e+21
836 308.777 60.1827 2.86921e+21 5.54093e+21 1.97025e+21
837 308.778 60.1832 9.63908e+20 3.95293e+21 1.50478e+21
838 308.779 60.1836 0.00000 3.29449e+21 1.33745e+21
839 308.779 60.1840 0.00000 2.74970e+21 7.86791e+20
840 308.780 60.1844 0.00000 2.12732e+21 7.33374e+20
841 308.782 60.1866 0.00000 1.14314e+21 8.11747e+20
842 308.783 60.1870 0.00000 1.06548e+21 9.35670e+20
843 308.783 60.1874 0.00000 1.02839e+21 1.66024e+21
844 308.784 60.1878 0.00000 8.17076e+20 1.77535e+21
845 308.784 60.1883 0.00000 8.17076e+20 2.11551e+21
846 308.711 60.1292 5.52903e+21 4.13667e+21 1.58774e+21
847 308.711 60.1297 5.06031e+21 3.86512e+21 1.45326e+21
848 308.712 60.1301 3.50469e+21 3.72002e+21 1.24833e+21
849 308.712 60.1305 2.51141e+21 3.73346e+21 7.11809e+20
850 308.729 60.1442 3.66436e+21 5.14358e+21 4.13353e+20
851 308.757 60.1668 1.85101e+21 2.57759e+21 3.10919e+20
852 308.775 60.1813 1.11048e+22 7.50183e+21 2.85181e+21
853 308.775 60.1817 9.32757e+21 7.36488e+21 2.87729e+21
854 308.776 60.1821 7.80090e+21 7.36488e+21 2.83353e+21
855 308.776 60.1826 4.63010e+21 6.41682e+21 2.57524e+21
856 308.777 60.1830 3.22612e+21 5.74486e+21 2.23734e+21
857 308.777 60.1834 2.42677e+21 4.12601e+21 1.79759e+21
858 308.778 60.1838 1.64401e+21 4.12601e+21 1.63794e+21
859 308.781 60.1868 0.00000 1.15141e+21 7.05551e+20
860 308.782 60.1873 0.00000 1.09418e+21 6.91523e+20
861 308.782 60.1877 0.00000 1.02839e+21 1.16889e+21
862 308.783 60.1881 0.00000 9.12596e+20 1.79221e+21
863 308.783 60.1885 0.00000 7.20087e+20 1.73828e+21
864 308.701 60.1227 1.17305e+21 1.22108e+21 7.41930e+20
865 308.710 60.1295 5.21536e+21 4.24173e+21 1.71647e+21
866 308.710 60.1299 4.68966e+21 4.04339e+21 1.63734e+21
867 308.711 60.1303 2.86219e+21 3.84833e+21 1.44954e+21
868 308.711 60.1308 1.87674e+21 3.49821e+21 8.86291e+20
869 308.774 60.1815 7.59613e+21 7.50183e+21 2.09460e+21
870 308.774 60.1820 5.83608e+21 7.39704e+21 2.47431e+21
871 308.775 60.1824 5.52941e+21 6.97402e+21 2.70426e+21
872 308.775 60.1828 3.97770e+21 6.32463e+21 2.37921e+21
873 308.776 60.1833 3.54804e+21 5.74486e+21 2.35275e+21
874 308.776 60.1837 2.70993e+21 4.90642e+21 2.14412e+21
875 308.778 60.1854 0.00000 2.05660e+21 2.09289e+21
876 308.779 60.1858 0.00000 1.88184e+21 2.02108e+21
877 308.780 60.1871 0.00000 1.14289e+21 5.73099e+20
878 308.781 60.1875 0.00000 1.13933e+21 5.32784e+20
879 308.781 60.1879 0.00000 9.65595e+20 7.23223e+20
880 308.782 60.1884 0.00000 9.04409e+20 9.00879e+20
881 308.783 60.1888 0.00000 7.20087e+20 1.23950e+21
882 308.693 60.1165 0.00000 1.14709e+21 1.81612e+21
883 308.693 60.1170 0.00000 1.14163e+21 1.58933e+21
884 308.694 60.1174 6.03204e+20 1.27299e+21 1.14628e+21
885 308.694 60.1178 1.02169e+21 1.23771e+21 1.00926e+21
886 308.709 60.1298 4.37864e+21 4.24173e+21 1.45406e+21
887 308.710 60.1306 1.38400e+21 3.61513e+21 1.08627e+21
888 308.710 60.1310 1.02130e+21 3.61513e+21 6.91181e+20
889 308.773 60.1822 4.55322e+21 7.09294e+21 1.95386e+21
890 308.774 60.1827 3.72664e+21 7.08906e+21 2.03610e+21
891 308.774 60.1831 4.06620e+21 6.46313e+21 1.96351e+21
892 308.775 60.1835 3.58503e+21 5.47272e+21 2.26298e+21
893 308.775 60.1839 2.88289e+21 4.62299e+21 2.21472e+21
894 308.777 60.1856 9.42763e+20 2.29478e+21 2.99950e+21
895 308.778 60.1861 9.75527e+20 1.88184e+21 2.86000e+21
896 308.779 60.1865 7.18854e+20 1.70899e+21 2.32676e+21
897 308.779 60.1869 3.72973e+20 1.29448e+21 1.22803e+21
898 308.780 60.1874 0.00000 1.32602e+21 6.57933e+20
899 308.780 60.1878 0.00000 1.23864e+21 6.08350e+20
900 308.781 60.1882 0.00000 1.13241e+21 6.10349e+20
901 308.782 60.1891 0.00000 7.76534e+20 8.42480e+20
902 308.693 60.1176 5.21385e+20 1.35294e+21 1.16338e+21
903 308.708 60.1300 3.99419e+21 4.35963e+21 1.11083e+21
904 308.708 60.1304 2.75662e+21 4.35528e+21 1.22060e+21
905 308.756 60.1693 1.37334e+21 1.94547e+21 5.72182e+20
906 308.757 60.1697 1.20824e+21 2.13811e+21 4.84548e+20
907 308.770 60.1804 3.51660e+21 4.49930e+21 1.04929e+21
908 308.770 60.1808 4.24686e+21 5.61375e+21 1.40253e+21
909 308.771 60.1812 4.94554e+21 5.82564e+21 1.54892e+21
910 308.771 60.1816 4.66702e+21 6.47971e+21 1.90719e+21
911 308.772 60.1821 3.48854e+21 6.55030e+21 1.97894e+21
912 308.772 60.1825 2.39347e+21 6.89682e+21 1.86267e+21
913 308.773 60.1829 2.56181e+21 6.40924e+21 1.83695e+21
914 308.773 60.1833 2.92832e+21 6.46313e+21 1.90567e+21
915 308.774 60.1838 3.47326e+21 5.72720e+21 2.47910e+21
916 308.775 60.1842 2.59051e+21 4.89815e+21 2.33441e+21
917 308.777 60.1863 1.77284e+21 2.05103e+21 2.56013e+21
918 308.778 60.1868 1.34733e+21 1.83622e+21 1.91354e+21
919 308.778 60.1872 1.11073e+21 1.52243e+21 1.23002e+21
920 308.779 60.1876 0.00000 1.45979e+21 8.57079e+20
921 308.779 60.1880 0.00000 1.23864e+21 8.56625e+20
922 308.780 60.1885 0.00000 1.10394e+21 6.56339e+20
923 308.768 60.1802 2.66585e+21 4.06351e+21 1.34010e+21
924 308.769 60.1806 3.76050e+21 4.97536e+21 1.03681e+21
925 308.771 60.1819 3.57776e+21 5.90746e+21 1.85317e+21
926 308.771 60.1823 2.47095e+21 5.86587e+21 1.91489e+21
927 308.772 60.1828 1.67657e+21 6.06176e+21 1.94859e+21
928 308.773 60.1836 2.72833e+21 5.66371e+21 2.15626e+21
929 308.773 60.1840 3.71332e+21 4.85437e+21 2.40154e+21
930 308.774 60.1845 3.10926e+21 4.17579e+21 2.41404e+21
931 308.774 60.1849 2.74878e+21 4.17579e+21 2.26781e+21
932 308.775 60.1853 2.63566e+21 3.44292e+21 2.47994e+21
933 308.776 60.1866 2.58303e+21 2.31550e+21 2.63193e+21
934 308.777 60.1870 2.05137e+21 2.05486e+21 2.02774e+21
935 308.777 60.1874 1.73112e+21 1.68850e+21 1.38924e+21
936 308.778 60.1879 0.00000 1.58422e+21 1.05053e+21
937 308.778 60.1883 0.00000 1.44211e+21 9.80829e+20
938 308.746 60.1625 4.66912e+21 2.65689e+21 6.46922e+20
939 308.768 60.1805 3.73538e+21 3.77779e+21 1.54264e+21
940 308.768 60.1809 4.23636e+21 4.44955e+21 1.18025e+21
941 308.769 60.1813 4.12958e+21 4.68647e+21 1.16479e+21
942 308.769 60.1817 3.18888e+21 5.28875e+21 1.08387e+21
943 308.770 60.1822 2.69545e+21 5.28875e+21 1.52064e+21
944 308.772 60.1839 2.64006e+21 5.40473e+21 2.08481e+21
945 308.773 60.1851 2.93418e+21 3.66476e+21 1.97810e+21
946 308.774 60.1856 2.63481e+21 3.17801e+21 2.34058e+21
947 308.774 60.1860 2.40133e+21 3.17801e+21 2.27872e+21
948 308.776 60.1877 9.58560e+20 1.91253e+21 9.86533e+20
949 308.777 60.1881 3.79947e+20 1.58422e+21 8.92977e+20
950 308.695 60.1223 2.95319e+21 1.85614e+21 9.75378e+20
951 308.695 60.1227 2.93137e+21 1.61161e+21 1.09184e+21
952 308.720 60.1427 2.89214e+21 5.63808e+21 7.41277e+20
953 308.721 60.1432 3.00740e+21 6.17793e+21 7.34962e+20
954 308.725 60.1470 6.11357e+21 1.15520e+22 1.13713e+21
955 308.726 60.1474 6.34408e+21 1.14978e+22 1.10222e+21
956 308.726 60.1479 6.10292e+21 1.27084e+22 7.52218e+20
957 308.727 60.1483 4.90597e+21 1.05884e+22 8.07574e+20
958 308.745 60.1628 5.60312e+21 3.02107e+21 5.70782e+20
959 308.767 60.1811 3.57087e+21 4.06331e+21 1.50004e+21
960 308.768 60.1816 3.38498e+21 4.21891e+21 1.16479e+21
961 308.768 60.1820 2.31345e+21 4.74187e+21 1.11856e+21
962 308.769 60.1824 1.37554e+21 4.68719e+21 1.10837e+21
963 308.773 60.1858 3.25445e+21 3.28305e+21 1.96924e+21
964 308.773 60.1863 2.81332e+21 2.74448e+21 1.73605e+21
965 308.775 60.1875 0.00000 2.01424e+21 7.34088e+20
966 308.776 60.1880 0.00000 1.79989e+21 7.22286e+20
967 308.776 60.1884 0.00000 1.54652e+21 9.72259e+20
968 308.694 60.1221 2.64281e+21 2.21316e+21 1.35559e+21
969 308.694 60.1225 3.47775e+21 2.12795e+21 1.24895e+21
970 308.695 60.1229 3.69019e+21 1.67784e+21 1.24895e+21
971 308.695 60.1234 3.04886e+21 1.63953e+21 1.11787e+21
972 308.705 60.1315 1.46169e+21 3.91681e+21 7.79154e+20
973 308.706 60.1319 1.35822e+21 3.80437e+21 1.01994e+21
974 308.719 60.1426 4.16333e+21 5.89120e+21 7.32772e+20
975 308.719 60.1430 3.83920e+21 6.17802e+21 7.39619e+20
976 308.720 60.1434 3.70791e+21 6.74418e+21 6.75677e+20
977 308.724 60.1473 9.87877e+21 1.32862e+22 1.21352e+21
978 308.725 60.1477 9.63858e+21 1.32862e+22 9.82755e+20
979 308.766 60.1814 3.10087e+21 3.97915e+21 1.67952e+21
980 308.767 60.1818 3.20652e+21 4.37407e+21 1.54003e+21
981 308.767 60.1823 3.02477e+21 4.33149e+21 1.18573e+21
982 308.772 60.1861 2.97723e+21 3.25497e+21 1.98100e+21
983 308.775 60.1882 0.00000 1.79989e+21 6.28547e+20
984 308.775 60.1887 0.00000 1.57432e+21 7.25149e+20
985 308.693 60.1224 1.98997e+21 2.32917e+21 1.55075e+21
986 308.693 60.1228 2.33945e+21 1.92375e+21 1.45848e+21
987 308.704 60.1317 2.21466e+21 3.87023e+21 8.71629e+20
988 308.706 60.1330 2.56636e+21 3.31699e+21 7.85018e+20
989 308.706 60.1335 4.46687e+21 3.34929e+21 6.33566e+20
990 308.707 60.1339 4.34704e+21 3.35095e+21 6.60420e+20
991 308.766 60.1821 2.52220e+21 4.10422e+21 1.36416e+21
992 308.767 60.1825 3.27078e+21 4.17134e+21 1.39381e+21
993 308.767 60.1829 2.79583e+21 4.16794e+21 1.25055e+21
994 308.768 60.1834 2.97750e+21 3.91582e+21 2.20879e+21
995 308.768 60.1838 2.28756e+21 4.21285e+21 2.45373e+21
996 308.769 60.1842 1.78640e+21 3.81443e+21 2.42892e+21
997 308.771 60.1864 2.01619e+21 2.83358e+21 2.21838e+21
998 308.704 60.1329 9.50653e+20 3.36358e+21 8.75810e+20
999 308.705 60.1333 1.61530e+21 3.36358e+21 7.70190e+20
1000 308.706 60.1337 2.85586e+21 3.34929e+21 5.76519e+20
1001 308.706 60.1341 3.29344e+21 3.41869e+21 5.29129e+20
1002 308.722 60.1469 1.22102e+22 1.51198e+22 1.20190e+21
1003 308.722 60.1474 1.64561e+22 1.67737e+22 1.10417e+21
1004 308.743 60.1640 2.98435e+21 3.18039e+21 9.65296e+20
1005 308.765 60.1824 2.67715e+21 4.12762e+21 1.67635e+21
1006 308.766 60.1828 4.35157e+21 4.02807e+21 1.57220e+21
1007 308.766 60.1832 4.45616e+21 4.02807e+21 1.75813e+21
1008 308.767 60.1836 3.58565e+21 3.91582e+21 2.21004e+21
1009 308.767 60.1841 2.60594e+21 3.65094e+21 2.52121e+21
1010 308.768 60.1845 1.81684e+21 3.34602e+21 2.52089e+21
1011 308.770 60.1862 2.10197e+21 2.60870e+21 3.11962e+21
1012 308.770 60.1866 2.26884e+21 2.73363e+21 2.73136e+21
1013 308.690 60.1224 1.08627e+21 2.40851e+21 9.53192e+20
1014 308.704 60.1331 1.13154e+21 3.48204e+21 6.45375e+20
1015 308.704 60.1335 1.51021e+21 3.43709e+21 5.04209e+20
1016 308.705 60.1340 2.07946e+21 3.35753e+21 4.08608e+20
1017 308.721 60.1472 1.51029e+22 1.58436e+22 8.82744e+20
1018 308.721 60.1476 1.87709e+22 1.80099e+22 1.10254e+21
1019 308.725 60.1506 1.15707e+22 2.11867e+22 1.15833e+21
1020 308.726 60.1510 1.09953e+22 1.65438e+22 1.39606e+21
1021 308.741 60.1638 2.63876e+21 3.19515e+21 8.50984e+20
1022 308.742 60.1643 1.73611e+21 3.25060e+21 7.46004e+20
1023 308.763 60.1818 1.39030e+21 3.81974e+21 1.54761e+21
1024 308.764 60.1822 1.47474e+21 3.96458e+21 1.71890e+21
1025 308.764 60.1826 3.10336e+21 4.07212e+21 1.90790e+21
1026 308.765 60.1830 4.12511e+21 4.00976e+21 1.93747e+21
1027 308.765 60.1835 5.11871e+21 3.78807e+21 2.15263e+21
1028 308.766 60.1843 2.70446e+21 3.54408e+21 2.23312e+21
1029 308.767 60.1847 1.92793e+21 3.34602e+21 2.21564e+21
1030 308.769 60.1865 2.06612e+21 2.60870e+21 3.07745e+21
1031 308.770 60.1869 2.16555e+21 2.21404e+21 2.83758e+21
1032 308.690 60.1227 1.16935e+21 2.19480e+21 1.02687e+21
1033 308.690 60.1231 1.55267e+21 2.24266e+21 1.14835e+21
1034 308.699 60.1304 3.21429e+21 3.94669e+21 8.46262e+20
1035 308.700 60.1308 4.53524e+21 4.46905e+21 8.32704e+20
1036 308.700 60.1312 6.78281e+21 4.60064e+21 7.14050e+20
1037 308.701 60.1317 6.55455e+21 4.76333e+21 7.86753e+20
1038 308.703 60.1334 2.82703e+21 3.66284e+21 4.99502e+20
1039 308.703 60.1338 2.89961e+21 3.43709e+21 4.24008e+20
1040 308.720 60.1475 1.83309e+22 1.87904e+22 6.10588e+20
1041 308.720 60.1479 2.07924e+22 2.22643e+22 8.94385e+20
1042 308.727 60.1530 3.15668e+21 1.70105e+22 1.26958e+21
1043 308.727 60.1534 1.98969e+21 1.76923e+22 1.32571e+21
1044 308.729 60.1547 3.57442e+21 1.16884e+22 1.20633e+21
1045 308.729 60.1551 4.93644e+21 1.21938e+22 9.95028e+20
1046 308.730 60.1556 5.79141e+21 1.05934e+22 8.93405e+20
1047 308.762 60.1820 1.19117e+21 3.81974e+21 1.44057e+21
1048 308.763 60.1824 1.20236e+21 3.92618e+21 1.69278e+21
1049 308.763 60.1829 2.53768e+21 3.98229e+21 1.97464e+21
1050 308.764 60.1833 3.60052e+21 3.98229e+21 2.08087e+21
1051 308.768 60.1867 1.93179e+21 2.16238e+21 2.71807e+21
1052 308.769 60.1871 1.90977e+21 2.16238e+21 2.82901e+21
1053 308.689 60.1234 1.61059e+21 1.98185e+21 1.21361e+21
1054 308.698 60.1307 2.86721e+21 4.60337e+21 7.68021e+20
1055 308.699 60.1311 4.57550e+21 4.46905e+21 8.41330e+20
1056 308.699 60.1315 6.65565e+21 4.86980e+21 8.95753e+20
1057 308.700 60.1319 6.75128e+21 4.76333e+21 8.89694e+20
1058 308.720 60.1482 2.13827e+22 2.24859e+22 7.02877e+20
1059 308.726 60.1533 5.71351e+21 2.22373e+22 1.20222e+21
1060 308.727 60.1537 4.09920e+21 2.31689e+22 1.21878e+21
1061 308.728 60.1550 4.30333e+21 1.41909e+22 1.47544e+21
1062 308.729 60.1554 4.04001e+21 1.46164e+22 1.13005e+21
1063 308.729 60.1558 4.87992e+21 1.21694e+22 9.03757e+20
1064 308.730 60.1563 4.67263e+21 1.18682e+22 9.56294e+20
1065 308.730 60.1567 7.68733e+21 1.00013e+22 1.15874e+21
1066 308.731 60.1571 7.79288e+21 1.00013e+22 1.15067e+21
1067 308.758 60.1797 1.74191e+21 2.25437e+21 1.28584e+21
1068 308.759 60.1802 1.47440e+21 2.41048e+21 1.55472e+21
1069 308.759 60.1806 1.23916e+21 2.63275e+21 1.73261e+21
1070 308.760 60.1810 1.10222e+21 2.63275e+21 1.63424e+21
1071 308.760 60.1814 1.32360e+21 3.03704e+21 1.64140e+21
1072 308.761 60.1819 1.64727e+21 3.47079e+21 1.41927e+21
1073 308.762 60.1823 1.09937e+21 3.97264e+21 1.49885e+21
1074 308.762 60.1827 1.80820e+21 3.97264e+21 1.93638e+21
1075 308.763 60.1831 2.57528e+21 4.13271e+21 2.32138e+21
1076 308.763 60.1836 3.37839e+21 3.92686e+21 2.28495e+21
1077 308.767 60.1870 1.91116e+21 2.15634e+21 2.44722e+21
1078 308.687 60.1224 1.34971e+21 2.17288e+21 1.42631e+21
1079 308.698 60.1313 3.52773e+21 5.08928e+21 8.21580e+20
1080 308.698 60.1318 5.82531e+21 5.45167e+21 9.59183e+20
1081 308.699 60.1322 5.73897e+21 5.15534e+21 9.70982e+20
1082 308.720 60.1497 2.42498e+22 3.25636e+22 7.02685e+20
1083 308.721 60.1501 2.39561e+22 3.68305e+22 7.01248e+20
1084 308.728 60.1557 2.14874e+21 1.40658e+22 9.51906e+20
1085 308.728 60.1561 2.30378e+21 1.40658e+22 6.92154e+20
1086 308.729 60.1565 3.92484e+21 1.35406e+22 8.50307e+20
1087 308.729 60.1569 5.52901e+21 1.13095e+22 1.02744e+21
1088 308.730 60.1574 7.63909e+21 1.06075e+22 1.01282e+21
1089 308.758 60.1804 1.38593e+21 2.34801e+21 1.41267e+21
1090 308.759 60.1808 1.32587e+21 2.53224e+21 1.53014e+21
1091 308.759 60.1813 1.48154e+21 2.82969e+21 1.21688e+21
1092 308.760 60.1817 1.63998e+21 2.94930e+21 1.38248e+21
1093 308.760 60.1821 2.09894e+21 3.47079e+21 1.41102e+21
1094 308.762 60.1834 3.07063e+21 3.77657e+21 2.46248e+21
1095 308.762 60.1838 2.93829e+21 3.92686e+21 2.18196e+21
1096 308.764 60.1851 1.04367e+21 2.75898e+21 1.41709e+21
1097 308.697 60.1316 3.28622e+21 5.09089e+21 8.09113e+20
1098 308.698 60.1320 4.71870e+21 5.45167e+21 9.59551e+20
1099 308.698 60.1325 5.51179e+21 5.67341e+21 9.76339e+20
1100 308.708 60.1406 6.53951e+21 5.63252e+21 1.18942e+21
1101 308.720 60.1500 3.05953e+22 3.39676e+22 7.02639e+20
1102 308.720 60.1504 2.92852e+22 3.68305e+22 7.02639e+20
1103 308.728 60.1568 2.07256e+21 1.29014e+22 8.28670e+20
1104 308.728 60.1572 5.27377e+21 1.29014e+22 9.85532e+20
1105 308.729 60.1576 7.93372e+21 1.06075e+22 9.70385e+20
1106 308.757 60.1807 1.35516e+21 2.36294e+21 1.25536e+21
1107 308.758 60.1811 1.46183e+21 2.53224e+21 1.18712e+21
1108 308.758 60.1815 1.53666e+21 2.65732e+21 1.04425e+21
1109 308.759 60.1820 1.69118e+21 2.71300e+21 1.14962e+21
1110 308.759 60.1824 2.05856e+21 3.02061e+21 1.11884e+21
1111 308.684 60.1216 8.41250e+20 2.43824e+21 7.97594e+20
1112 308.684 60.1220 1.83431e+21 2.61075e+21 9.50404e+20
1113 308.685 60.1225 1.72552e+21 2.49401e+21 1.23778e+21
1114 308.685 60.1229 1.05233e+21 2.33931e+21 1.39596e+21
1115 308.696 60.1314 3.43829e+21 4.88874e+21 1.19368e+21
1116 308.696 60.1319 4.28608e+21 5.35424e+21 9.44499e+20
1117 308.697 60.1323 6.36970e+21 5.82934e+21 9.52840e+20
1118 308.707 60.1404 3.93544e+21 5.51788e+21 7.65583e+20
1119 308.707 60.1408 5.34712e+21 5.46584e+21 1.03457e+21
1120 308.728 60.1579 8.58820e+21 1.10666e+22 1.07819e+21
1121 308.756 60.1809 1.21280e+21 2.13654e+21 1.07656e+21
1122 308.757 60.1814 1.11207e+21 2.42600e+21 9.75031e+20
1123 308.757 60.1818 1.05623e+21 2.36916e+21 7.91610e+20
1124 308.683 60.1219 1.22559e+21 2.57531e+21 7.44659e+20
1125 308.683 60.1223 1.67789e+21 2.65236e+21 9.45938e+20
1126 308.684 60.1227 1.95988e+21 2.65236e+21 1.10947e+21
1127 308.684 60.1232 1.30398e+21 2.33931e+21 1.18068e+21
1128 308.704 60.1390 4.47545e+21 4.15771e+21 8.44707e+20
1129 308.704 60.1394 3.60017e+21 4.52501e+21 6.44488e+20
1130 308.706 60.1407 3.99110e+21 5.20291e+21 8.44646e+20
1131 308.706 60.1411 5.06073e+21 5.20291e+21 8.01931e+20
1132 308.721 60.1535 4.87200e+22 5.93682e+22 6.67820e+20
1133 308.722 60.1539 2.98678e+22 5.93682e+22 8.09360e+20
1134 308.723 60.1543 2.30812e+22 4.84211e+22 8.56136e+20
1135 308.723 60.1547 2.34697e+22 4.67901e+22 1.02804e+21
1136 308.724 60.1552 2.47748e+22 3.48552e+22 1.07393e+21
1137 308.724 60.1556 1.68326e+22 3.18763e+22 1.09587e+21
1138 308.747 60.1744 2.22444e+21 2.48653e+21 7.95742e+20
1139 308.682 60.1221 0.00000 2.40102e+21 7.38940e+20
1140 308.682 60.1226 1.68671e+21 2.75699e+21 9.93298e+20
1141 308.683 60.1230 2.03019e+21 2.74539e+21 1.14908e+21
1142 308.684 60.1234 1.74325e+21 2.34356e+21 1.10918e+21
1143 308.702 60.1384 4.65762e+21 3.34983e+21 9.92442e+20
1144 308.702 60.1388 5.61476e+21 3.64236e+21 9.13019e+20
1145 308.703 60.1392 4.97186e+21 3.72845e+21 6.77610e+20
1146 308.703 60.1396 3.82058e+21 4.30824e+21 5.23525e+20
1147 308.720 60.1529 1.07963e+23 7.35745e+22 6.75144e+20
1148 308.720 60.1533 1.23388e+23 6.65949e+22 6.79342e+20
1149 308.721 60.1537 1.05497e+23 6.96080e+22 4.47467e+20
1150 308.721 60.1541 6.93025e+22 5.95588e+22 5.57377e+20
1151 308.722 60.1546 3.76554e+22 5.70846e+22 9.34813e+20
1152 308.722 60.1550 3.06452e+22 4.67901e+22 9.34813e+20
1153 308.723 60.1554 3.03107e+22 4.32545e+22 1.04530e+21
1154 308.723 60.1559 2.25101e+22 3.18763e+22 9.10371e+20
1155 308.682 60.1228 2.56304e+21 2.84138e+21 9.09312e+20
1156 308.682 60.1233 3.38026e+21 2.74539e+21 1.18470e+21
1157 308.694 60.1326 8.20984e+21 5.30056e+21 1.09498e+21
1158 308.700 60.1382 1.30925e+21 3.09561e+21 8.53194e+20
1159 308.701 60.1386 3.26010e+21 3.34983e+21 9.69458e+20
1160 308.701 60.1390 5.17722e+21 3.49518e+21 9.64704e+20
1161 308.702 60.1395 3.83809e+21 3.96199e+21 7.69587e+20
1162 308.703 60.1399 3.17795e+21 3.96199e+21 5.66428e+20
1163 308.718 60.1527 1.00822e+23 7.05348e+22 3.98366e+20
1164 308.719 60.1531 1.45492e+23 7.70000e+22 2.43443e+20
1165 308.719 60.1536 1.52979e+23 7.69779e+22 0.00000
1166 308.720 60.1540 1.25613e+23 7.69769e+22 -4.48396e+20
1167 308.720 60.1544 8.36175e+22 6.96519e+22 0.00000
1168 308.721 60.1548 4.28427e+22 6.63889e+22 0.00000
1169 308.722 60.1561 2.59447e+22 3.89893e+22 8.73610e+20
1170 308.723 60.1565 1.88659e+22 3.49364e+22 8.95189e+20
1171 308.727 60.1600 8.06055e+21 9.97300e+21 9.28857e+20
1172 308.741 60.1711 3.22529e+21 2.35534e+21 5.64293e+20
1173 308.679 60.1218 0.00000 1.89787e+21 5.38548e+20
1174 308.680 60.1222 4.39515e+20 2.12786e+21 5.61810e+20
1175 308.693 60.1329 9.80241e+21 5.36685e+21 9.78589e+20
1176 308.693 60.1333 9.66245e+21 5.54643e+21 9.11927e+20
1177 308.701 60.1393 3.77220e+21 3.30754e+21 9.56828e+20
1178 308.717 60.1530 9.64136e+22 7.63522e+22 0.00000
1179 308.718 60.1534 1.45421e+23 8.06077e+22 -6.41975e+20
1180 308.718 60.1538 1.66282e+23 8.06077e+22 -9.29183e+20
1181 308.719 60.1542 1.47918e+23 7.69769e+22 -1.18480e+21
1182 308.719 60.1547 1.08975e+23 7.32224e+22 -4.39208e+20
1183 308.720 60.1551 5.64104e+22 6.05092e+22 0.00000
1184 308.726 60.1598 8.69507e+21 1.13028e+22 9.23616e+20
1185 308.726 60.1602 8.79851e+21 1.02069e+22 9.03323e+20
1186 308.739 60.1709 2.58639e+21 2.38971e+21 4.20512e+20
1187 308.740 60.1713 2.78291e+21 2.34562e+21 6.14069e+20
1188 308.679 60.1225 2.36384e+21 2.25070e+21 7.18048e+20
1189 308.684 60.1268 7.56853e+20 1.63160e+21 1.10937e+21
1190 308.692 60.1336 1.00989e+22 5.28331e+21 7.75318e+20
1191 308.717 60.1536 1.28940e+23 7.99494e+22 -7.19409e+20
1192 308.717 60.1541 1.60904e+23 7.99171e+22 -1.69516e+21
1193 308.718 60.1545 1.34582e+23 7.66861e+22 -1.60563e+21
1194 308.719 60.1549 1.00571e+23 7.66861e+22 -9.75144e+20
1195 308.738 60.1711 2.36373e+21 2.47342e+21 4.38142e+20
1196 308.716 60.1535 6.66533e+22 7.49792e+22 0.00000
1197 308.716 60.1539 1.02394e+23 7.49792e+22 -1.26014e+21
1198 308.717 60.1543 1.26440e+23 7.99171e+22 -1.69826e+21
1199 308.717 60.1548 1.14577e+23 7.62917e+22 -1.59129e+21
1200 308.714 60.1533 3.57581e+22 5.41719e+22 9.22626e+20
1201 308.715 60.1537 5.62031e+22 6.67499e+22 6.54250e+20
1202 308.715 60.1542 8.52707e+22 6.70804e+22 -9.21710e+20
1203 308.716 60.1546 1.04603e+23 7.20183e+22 -7.36344e+20
1204 308.716 60.1550 1.09853e+23 7.20183e+22 -1.32266e+21
1205 308.720 60.1584 2.23142e+22 2.51668e+22 1.11196e+21
1206 308.721 60.1589 1.39914e+22 2.27911e+22 8.34831e+20
