,ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,E_dot_Wind,L_Edd,F_Edd,tau_RP,v_inf,R_UV,velocity_no_aging,distance_no_aging,time_no_aging,velocity_aging,distance_aging,time_aging
1789,1790,202.4482,47.2106,1.5985999999999999e+37,8.3636e+35,1.2617e+36,4.5314e+35,0.4408,0.5264,0.04517,0.0074665,0.0082768,0.024084,711.2909405638417,819.3085755467936,1.724087517869376,5987.238782282198,2.531043682482584e+21,9.80750159603321e+38,0.020050944569896454,0.12594685527367944,0.0018373020243379191,0.7756008560837191,0.28480830308161165,3.552598998275565e+35,7.263110272885834e-06,2.450327044761328e+37,8.795129782060868e+37,1.1280982816804952e+38,927252.4633419127,6.717528619794554e+39,0.14636160285364846,0.9302303589131602,0.0,5.644611801358978e+19,0.0,0.0,0.0,0.0,0.0,0.0
1790,1791,202.4482,47.2111,9.9471e+36,5.2631999999999995e+35,1.1141e+36,3.5381e+35,0.9937,0.4462,0.038024,0.0059927,0.0073767,0.019655,711.2929523523142,824.7085523924436,1.410253037882511,5952.268512866399,2.516260360370645e+21,6.102602222313396e+38,0.012476463826549294,0.10302065426878346,0.004141848960037637,1.0224316847969661,0.6420463039296677,2.2105628359656497e+35,4.519384723847284e-06,2.0160676151898154e+37,1.982695205180101e+38,2.1865125295350483e+38,576971.9115543814,2.226540526775146e+40,0.3397736711669449,2.0970279211706155,0.0,8.475023896046433e+19,0.0,0.0,0.0,0.0,0.0,0.0
1791,1792,202.4482,47.2239,1.6006999999999998e+37,8.3747e+35,3.8995000000000004e+36,4.0924999999999995e+35,2.2213,0.1334,0.027951,0.0047035,0.0033046,0.015723,711.3444541429313,962.9479745999216,1.822256217421357,5324.266083430445,2.25077878540635e+21,9.82038521504464e+38,0.020077284482067595,0.1331129728561517,0.0092586183907936,1.1724056956241986,1.4352193367404351,3.557265867971786e+35,7.272651453652167e-06,2.9122183598406076e+37,4.432082982053494e+38,4.7268620839055266e+38,928470.548024146,9.383190787013453e+40,1.281969878019411,4.687660381701003,0.0,1.2671175170834461e+20,0.0,0.0,0.0,0.0,0.0,0.0
1792,1793,202.4482,47.2245,1.3835999999999998e+37,7.2579e+35,1.3295e+36,2.4333e+35,0.7517,0.3232,0.026737,0.0039203,0.0052333,0.015227,711.3468682896181,969.427948344719,1.1661150158467082,5309.068220958644,2.2443540451888186e+21,8.488464411529807e+38,0.017354239276184617,0.08518279025490558,0.0031331668141896868,0.9455169372138691,0.4856860286443908,3.074800434138666e+35,6.286275099189816e-06,1.8689464586817392e+37,1.4998409839326577e+38,1.6898104302349703e+38,802543.7934942264,1.4075735293657621e+40,0.22831862195094174,1.5863297658689257,0.0,7.371155305812056e+19,0.0,0.0,0.0,0.0,0.0,0.0
1793,1794,202.4483,47.2306,1.3685e+37,7.1817e+35,1.0177e+36,1.173e+35,0.3468,0.1801,0.037395,0.0079086,0.0054403,0.017847,710.6380418628298,1035.3079600667545,0.8818610263653008,5220.821615497992,2.2070486993735348e+21,8.395825055780965e+38,0.017164842764858815,0.0644180871324108,0.0014454998685126822,0.6961641947564492,0.22407332011956194,3.0412434187039356e+35,6.217669466060469e-06,1.4372498571618477e+37,6.91958032762865e+37,8.387242618977538e+37,793785.1845886449,4.3777079063231615e+39,0.08489923848408952,0.7318600010687021,0.0,5.0067145432541905e+19,0.0,0.0,0.0,0.0,0.0,0.0
1794,1795,202.4483,47.2311,1.7651999999999998e+37,9.225e+35,1.4724000000000002e+36,1.3512e+35,0.5282,0.1384,0.051532,0.0094916,0.0059868,0.02236,710.6400605660646,1040.70793903745,0.959896801233206,5221.418156783469,2.2073008810731213e+21,1.0829602037606545e+39,0.022140577602140134,0.07011843895274333,0.0022015946670945756,0.83842524783857,0.3412789148995174,3.922837327509088e+35,8.020043947014935e-06,1.564253257300067e+37,1.0538991721607419e+38,1.2142473352182576e+38,1023887.1814657476,8.014929674745184e+39,0.13763362879636543,1.1146725852493902,0.0,6.17891875650287e+19,0.0,0.0,0.0,0.0,0.0,0.0
1795,1796,202.4483,47.2317,1.5266e+37,7.9994e+35,1.5126e+36,1.5026e+35,0.8001,0.1371,0.052218,0.0083967,0.0066626,0.021798,710.6424830099759,1047.1879138948725,0.8978037873416811,5223.472659050245,2.208169400798501e+21,9.365777515641373e+38,0.01914786186688598,0.06558268519126347,0.0033349032433592765,0.9673575681579122,0.5169580837014461,3.392592037262278e+35,6.935984075182982e-06,1.4624909005743035e+37,1.5964118281821461e+38,1.7460535102768388e+38,885489.5599510598,1.513115521128734e+40,0.22422734736575833,1.6884693969292637,0.0,7.604758407841276e+19,0.0,0.0,0.0,0.0,0.0,0.0
1796,1797,202.4474,47.2111,1.0825999999999998e+37,5.7127e+35,9.622000000000001e+35,3.9147e+35,0.6284,0.5663,0.038529,0.0058891,0.0082058,0.020816,717.1620715582501,824.7063964521834,1.3685114195289254,6054.945303310605,2.559665918632401e+21,6.6418123532250425e+38,0.013578851864988051,0.09997188524954005,0.002619239092772115,0.8912295632543108,0.4060198222697022,2.4058824443470075e+35,4.91870585601539e-06,1.9232288355650745e+37,1.253824762941708e+38,1.4485535289425623e+38,627951.6557074656,1.0701393257884335e+40,0.18597396142810002,1.3261269454197588,0.0,6.739557371794265e+19,0.0,0.0,0.0,0.0,0.0,0.0
1797,1798,202.4474,47.2239,1.4745e+37,7.7254e+35,1.7824e+36,1.7994e+35,1.1143,0.1575,0.026938,0.0040963,0.0036167,0.014997,717.2121573770237,962.9458195033792,1.4718214898180897,5438.811589307919,2.299201721178663e+21,9.046141063024503e+38,0.018494381188735344,0.10751510520943276,0.004644522789745334,1.0495341479890345,0.7199679948362973,3.2768092224179412e+35,6.699271923789667e-06,2.3026544717369802e+37,2.2233242096530004e+38,2.4568664660491162e+38,855269.4590251786,2.733019083633744e+40,0.41922854912689644,2.351532869639143,0.0,8.974584515479577e+19,0.0,0.0,0.0,0.0,0.0,0.0
1798,1799,202.4474,47.2283,2.3687e+37,1.2339e+36,3.188e+36,3.5769e+35,1.2839,0.1639,0.032932,0.00752,0.005405,0.021854,717.2293743800828,1010.465629295511,1.548971002394941,5361.887417037443,2.2666828176681575e+21,1.453210873922424e+39,0.029710166647512658,0.11315021181215808,0.0053514339134470386,1.0809782235446763,0.8295494109039955,5.264006785446848e+35,1.0761997562482594e-05,2.458108137738781e+37,2.561721217601622e+38,2.8127960381609466e+38,1373941.5175265786,3.5002940622374787e+40,0.5253427417715555,2.7094436429414843,0.0,9.633384304250035e+19,0.0,0.0,0.0,0.0,0.0,0.0
1799,1800,202.4474,47.2289,1.424e+37,7.4656e+35,2.2088000000000002e+36,1.8389e+35,1.5082,0.1122,0.022534,0.0044999,0.0039674,0.013919,717.2317221533359,1016.945603738387,1.1709920326581336,5357.247852907208,2.2647214895988552e+21,8.736320701083005e+38,0.017860969015096054,0.08553933789992735,0.006286340546974704,1.1124514023730407,0.9744734181208862,3.1645821178183437e+35,6.469829243456416e-06,1.8598908125507287e+37,3.0092592416751816e+38,3.1984129050480726e+38,825977.422619094,4.543241534437377e+40,0.61250535042564,3.1827890819256535,0.0,1.0441015842273704e+20,0.0,0.0,0.0,0.0,0.0,0.0
1800,1801,202.4466,47.1895,1.2792e+37,6.7202e+35,1.43e+36,1.3245e+35,0.9908,0.1256,0.070072,0.014654,0.0096554,0.033211,722.9490604644038,591.4253209261676,1.1975997396274844,8100.378249076896,3.4243516817330547e+21,7.847964494961644e+38,0.016044769356819432,0.08749213274688376,0.004129761446719624,1.0220194072657771,0.6401725650936044,2.8427903406694e+35,5.81194211252068e-06,1.258134317609308e+37,1.9769089355866398e+38,2.10556515768824e+38,741987.5835774895,2.1387122356684392e+40,0.29012241764360974,2.0909079845988185,0.0,8.4626481653331e+19,0.0,0.0,0.0,0.0,0.0,0.0
1801,1802,202.4466,47.2106,1.3098e+37,6.878099999999999e+35,1.1248000000000001e+36,2.9538e+35,0.5741,0.3533,0.034515,0.0059596,0.0076537,0.021176,723.029289648206,819.3043237393892,1.3615068541599054,6191.91998325373,2.617570557304248e+21,8.035697229128175e+38,0.016428579505598884,0.09946082338106174,0.002392910826162431,0.86582919754971,0.37093567785651826,2.9107932991000473e+35,5.950970746544393e-06,1.87106992872189e+37,1.1454818529675919e+38,1.335499639138881e+38,759736.8175186021,9.278080011003018e+39,0.16479139289500422,1.2115364089202478,0.0,6.4417973727448646e+19,0.0,0.0,0.0,0.0,0.0,0.0
1802,1803,202.4466,47.2278,7.1058e+37,3.6848e+36,5.8992e+36,7.8012e+35,0.5207,0.1845,0.081071,0.018285,0.012699,0.059273,723.0946897569104,1005.0635559614432,2.0641051846881844,5482.9659934058445,2.317867541869923e+21,4.359448570067108e+39,0.08912673709794208,0.15078127946476194,0.0021703338567893708,0.8334499738472227,0.33643303859935386,1.5791353660669655e+36,3.228462966162402e-05,3.2032820206343023e+37,1.0389346818328254e+38,1.3750542375569253e+38,4121650.540482274,9.000796999671585e+39,0.2034954400267482,1.0988451630809495,0.0,6.134894170064213e+19,0.0,0.0,0.0,0.0,0.0,0.0
1803,1804,202.4466,47.2283,5.6005e+37,2.9056e+36,6.5836e+36,6.0804e+35,1.0702,0.1163,0.062623,0.011656,0.0089207,0.041325,723.0965909232217,1010.4635346246948,2.123255056405149,5478.121880637099,2.3158197429652176e+21,3.435938489214563e+39,0.07024603719736339,0.155102082978884,0.004460709225150728,1.0415439470454977,0.6914742421913357,1.2446097016040475e+36,2.5445420419928134e-05,3.297989313308062e+37,2.1353330065248505e+38,2.4775780348716974e+38,3248515.839451009,2.6672442189359155e+40,0.46398646390105847,2.258467627288711,0.0,8.795200814002155e+19,0.0,0.0,0.0,0.0,0.0,0.0
1804,1805,202.4466,47.2289,1.8867e+37,9.850599999999999e+35,2.8455e+36,2.1933e+35,1.4637,0.1063,0.024992,0.0040735,0.0041651,0.015746,723.0988723228388,1016.9435091071728,1.518962946699976,5473.580841059111,2.3139000651381392e+21,1.1575011423267771e+39,0.02366452966347031,0.11095899517550678,0.006100859739163821,1.1073124432414765,0.9457212187399159,4.19284907421901e+35,8.572069405638499e-06,2.3613169397578315e+37,2.9204699323962095e+38,3.160794475446212e+38,1094362.0809378123,4.377541444425572e+40,0.6280127601531559,3.088879710392905,0.0,1.0285829543143236e+20,0.0,0.0,0.0,0.0,0.0,0.0
1805,1806,202.4458,47.1589,2.4346999999999997e+37,1.2678e+36,1.6336e+36,3.0059e+35,0.1843,0.323,0.060518,0.012229,0.0093342,0.034731,728.7076029478021,260.9447167591572,1.2233335356209605,11831.312126722287,5.001565646995202e+21,1.4937022479583423e+39,0.03053799245860559,0.0893760030684583,0.0007681823118999058,0.4847591137619496,0.11907933361601865,5.410679833042361e+35,1.1061863243710209e-05,8.799364769004376e+36,3.6772740899133804e+37,4.611317365144242e+37,1412224.1789681942,1.8368955643764937e+39,0.03748738274439707,0.388932520752485,0.0,3.649857880818421e+19,0.0,0.0,0.0,0.0,0.0,0.0
1806,1807,202.4458,47.1595,2.3546999999999998e+37,1.2264000000000001e+36,1.9344000000000002e+36,4.6018e+35,0.5041,0.421,0.049593,0.010971,0.011944,0.034007,728.7098179732438,267.42468979924865,1.2447856779310982,11754.390109262835,4.969047654408919e+21,1.4446217945814712e+39,0.029534567233038395,0.09094323805914756,0.0021011432633138497,0.8202066528840877,0.32570749905499186,5.232894320805375e+35,1.0698389690707037e-05,9.01225802701475e+36,1.0058132765737031e+38,1.101168751164656e+38,1365820.952978357,7.090961109526195e+39,0.10436596905999755,1.0638138020148002,0.0,6.0363113894277325e+19,0.0,0.0,0.0,0.0,0.0,0.0
1807,1808,202.4458,47.16,1.3672e+37,7.1731e+35,1.1414000000000001e+36,4.2248e+35,0.5295,1.0184,0.027404,0.0069695,0.011348,0.021812,728.7116638277283,272.8246672801719,1.126702784495078,11690.40020968428,4.94199658179256e+21,8.387849482107223e+38,0.017148537104943348,0.08231614324133332,0.0022070132075474778,0.8387249239604952,0.34211886679154574,3.0383544041300846e+35,6.211763020824167e-06,8.201984408086702e+36,1.0564930171509141e+38,1.1415512156359114e+38,793031.1321663101,7.550939141266791e+39,0.1071987265819849,1.11741600509192,0.0,6.186517826952628e+19,0.0,0.0,0.0,0.0,0.0,0.0
1808,1809,202.4458,47.1606,1.5065e+37,7.8893e+35,1.0902e+36,4.4713e+35,0.3037,1.477,0.025283,0.0070125,0.0078333,0.021586,728.713878853069,279.3046401955732,1.3489196840729194,11613.748980962306,4.909593062362969e+21,9.242462876531986e+38,0.018895751278962224,0.09855110870670777,0.0012658544119587705,0.6498926254401238,0.19622568431462217,3.347923427312735e+35,6.844661344990935e-06,9.884447150906566e+36,6.059620950117709e+37,7.081544899481492e+37,873830.7494211132,3.467300041493372e+39,0.06148745718318257,0.6409050816740625,0.0,4.685281427368912e+19,0.0,0.0,0.0,0.0,0.0,0.0
1809,1810,202.4458,47.1611,2.9072e+37,1.512e+36,2.4672000000000002e+36,8.4823e+35,0.5554,1.1376,0.03857,0.010523,0.0083035,0.031825,728.7157247074656,284.70461757450465,2.022011452584062,11549.988847915522,4.882639121187301e+21,1.7835836757154855e+39,0.03646447269711183,0.14772664796810003,0.0023149672058014525,0.8549634670632686,0.35885329294811047,6.4607255146920576e+35,1.3208628916135178e-05,1.489843267578286e+37,1.108170390416653e+38,1.2636154426891737e+38,1686293.2324706672,8.600624426479103e+39,0.14278198801789224,1.1720733696469354,0.0,6.336015400684306e+19,0.0,0.0,0.0,0.0,0.0,0.0
1810,1811,202.4458,47.1706,1.6002e+37,8.371599999999999e+35,2.187e+36,2.0694e+35,1.3081,0.1199,0.061444,0.012549,0.0080863,0.029367,728.7507959390825,387.3041801513739,1.169070637215725,10361.156384492238,4.3800724113072665e+21,9.817317686708585e+38,0.020071013074407798,0.08541060056885122,0.005452302128031833,1.088938686385948,0.8451854384325231,3.556154708520305e+35,7.2703797439458976e-06,9.602113853236395e+36,2.610006639726366e+38,2.7095839329672505e+38,928180.5278617095,3.410312500479925e+40,0.41931265916090693,2.7605134584716535,0.0,9.723749436456423e+19,0.0,0.0,0.0,0.0,0.0,0.0
1811,1812,202.4458,47.1895,1.2023e+37,6.3258e+35,1.1991000000000001e+36,1.1741999999999999e+35,0.8104,0.1398,0.065249,0.01147,0.0096234,0.032111,728.8205692225102,591.4232838467067,1.1720396207049957,8179.43952453743,3.4577740236606176e+21,7.376178636876473e+38,0.015080226858742968,0.08562494037078118,0.0033778347561784247,0.9712061184788925,0.5236130871536707,2.6718940170315977e+35,5.462553159696383e-06,1.2193827318179419e+37,1.6169630615658182e+38,1.741573228764644e+38,697382.482594759,1.52260678888217e+40,0.21470655653212825,1.7102057233739223,0.0,7.653551390776859e+19,0.0,0.0,0.0,0.0,0.0,0.0
1812,1813,202.4458,47.2056,2.2487e+37,1.1717e+36,3.4957000000000004e+36,2.7753999999999998e+35,1.5116,0.0922,0.022251,0.005425,0.0042663,0.014762,728.8800057231754,765.3025204654247,2.044704648205104,6662.200855273997,2.8163769642980213e+21,1.3795901938571176e+39,0.028205028809161866,0.14937262854299063,0.006300512114313064,1.1128769466388149,0.9766702153769603,4.9973285170913696e+35,1.021678723297784e-05,2.611659809289219e+37,3.0160431439571707e+38,3.282206453403184e+38,1304336.6785418235,4.670961675263754e+40,0.6819703248832525,3.1899641799753464,0.0,1.045277803210186e+20,0.0,0.0,0.0,0.0,0.0,0.0
1813,1814,202.4458,47.2061,2.1776e+37,1.135e+36,3.8478e+36,2.7535e+35,1.714,0.0793,0.021833,0.0044179,0.0040948,0.014363,728.8818515773032,770.7024970829592,2.260352974950329,6622.79798486014,2.799719805654574e+21,1.3359699409184237e+39,0.02731323463993902,0.16512623562609055,0.007144137181749531,1.1359164230864256,1.1074442637973736,4.8393216430907485e+35,9.893750112746274e-06,2.904275937624336e+37,3.4198848562732146e+38,3.715151771678739e+38,1263095.811443356,5.873411526614503e+40,0.853250038462562,3.6170935462276685,0.0,1.113060306230671e+20,0.0,0.0,0.0,0.0,0.0,0.0
1814,1815,202.4458,47.2067,2.0855999999999998e+37,1.0875e+36,5.0274000000000006e+36,5.1564999999999996e+35,2.2046,0.1295,0.022375,0.0038664,0.0045505,0.015075,728.8840666022788,777.1824690623902,2.3753036719582035,6576.2661619210085,2.780048955573731e+21,1.279527419535022e+39,0.026159295630536747,0.17352346356422468,0.009189010986514012,1.1728839589406073,1.4244291855120712,4.6348683040182145e+35,9.475755526792626e-06,3.0735630730515453e+37,4.398762050256667e+38,4.71075322586584e+38,1209732.1015550438,9.277081167427063e+40,1.2850828209919019,4.652417988339276,0.0,1.2623453599626817e+20,0.0,0.0,0.0,0.0,0.0,0.0
1815,1816,202.4458,47.2072,1.4636e+37,7.6683e+35,3.3174e+36,2.5139e+35,2.1074,0.0852,0.018942,0.003011,0.0050018,0.013401,728.8859124566015,782.5824457449846,1.7287212472877975,6538.1278813892695,2.763926389310587e+21,8.979268945298517e+38,0.018357664501751816,0.12628838553966115,0.008783870884958555,1.1645921516087043,1.3616266286619518,3.2525859463756524e+35,6.649748652192986e-06,2.2499522673532546e+37,4.204822255606869e+38,4.43307006828857e+38,848947.0194840634,8.4048001086758065e+40,1.100646435566524,4.447294597036283,0.0,1.2342035019490014e+20,0.0,0.0,0.0,0.0,0.0,0.0
1816,1817,202.4458,47.2078,1.0923e+37,5.7624e+35,1.3706e+36,1.402e+35,1.1732,0.1459,0.017239,0.0028313,0.0063218,0.013318,728.888127481685,789.0624178047385,1.3688553110942607,6493.143126031229,2.7449095461551195e+21,6.701322402944499e+38,0.013700517173588075,0.09999890260962753,0.004890024353342211,1.0646714209248431,0.7580242767135816,2.4274389377057422e+35,4.962777024317025e-06,1.7939220263046746e+37,2.3408453403615723e+38,2.5226649819297455e+38,633578.0468587334,2.9125439630456036e+40,0.4123758765604015,2.4758308917352982,0.0,9.208720967372305e+19,0.0,0.0,0.0,0.0,0.0,0.0
1817,1818,202.4458,47.2106,1.1673e+37,6.147e+35,8.274799999999999e+35,2.6907e+35,0.2712,0.599,0.028784,0.0054207,0.0066782,0.018902,728.8984642653044,819.3022880438248,1.312937994891217,6294.996126802928,2.6611449379881967e+21,7.161451653352663e+38,0.01464122832255732,0.0959132031809147,0.0011303909006362151,0.6112633302684058,0.1752268870139135,2.5941128554279165e+35,5.303533480257497e-06,1.774786972491153e+37,5.4111597025746535e+37,7.211887803620086e+37,677081.0712242054,3.352518227724e+39,0.07810140235700573,0.572319585610819,0.0,4.427495506508835e+19,0.0,0.0,0.0,0.0,0.0,0.0
1818,1819,202.4458,47.2272,2.9822e+37,1.5508e+36,1.8327e+36,3.8529e+35,0.0455,0.3344,0.040047,0.0099334,0.01029,0.033114,728.9597466358633,998.5815470438948,1.3647104909476229,5606.043106914909,2.3698971271149875e+21,1.829596600756302e+39,0.037405183846081075,0.09969180804434453,0.0001896489158515774,0.16775477021660412,0.029398316220992125,6.6273994324142315e+35,1.354938537207565e-05,2.071411313412949e+37,9.078457465602756e+36,3.0455310542973673e+37,1729796.2568361391,8.654868348897323e+38,0.039778517595224605,0.0960196944885408,270840.61004750815,1.8135059500561314e+19,1.1956958726943943,39.10168282195047,25460476.087703835,0.240380816440378,20.827496412103287,6277307.182224112
1819,1820,202.4458,47.2278,6.632999999999999e+37,3.4401000000000005e+36,5.1135e+36,5.0362e+35,0.4037,0.1258,0.074251,0.01489,0.013535,0.057453,728.9619616616893,1005.0615213938682,1.9814475133778997,5599.108790003275,2.3669657158835765e+21,4.0693830906098015e+39,0.08319649401483997,0.14474425415004522,0.0016826652160281713,0.7456784869149249,0.26083736831680265,1.474064128334907e+36,3.013650096337529e-05,3.0112424983063616e+37,8.054886327173259e+37,1.1213535238313112e+38,3847407.474882339,6.360694775106691e+39,0.1556231633089796,0.851937377253273,0.0,5.4018517511420264e+19,0.0,0.0,0.0,0.0,0.0,0.0
1820,1821,202.4458,47.2283,5.8195e+37,3.019e+36,4.6386000000000005e+36,3.5319e+35,0.4564,0.0893,0.063834,0.01052,0.012476,0.046711,728.9638075164871,1010.4615000896208,1.5796543181809717,5594.365245187512,2.364960431047762e+21,3.5702962303337465e+39,0.07299291375235357,0.11539332665728355,0.0019023245097727454,0.78854895345842,0.29488772578595174,1.2932784855789222e+36,2.6440429271274307e-05,2.402664771826888e+37,9.106391180881534e+37,1.1638383801266314e+38,3375544.6705981866,7.05772133105683e+39,0.1497931638152507,0.9631513970235168,0.0,5.743625359728581e+19,0.0,0.0,0.0,0.0,0.0,0.0
1821,1822,202.4458,47.2289,2.0386e+37,1.0634e+36,1.6737e+36,2.1369e+35,0.5031,0.2341,0.026376,0.0038385,0.0064749,0.018947,728.9660225424335,1016.9414746115262,1.222704184896685,5589.91863814281,2.363080673603933e+21,1.2506926531761107e+39,0.025569783310516025,0.08931819041376583,0.002096975155273156,0.8196670036137317,0.3250613822149701,4.530419315578986e+35,9.262214814403265e-06,1.8612200964271673e+37,1.0038180111966477e+38,1.1944704401549433e+38,1182470.2062860148,7.68157937397087e+39,0.1427378201186074,1.0617034790590083,0.0,6.030321201002338e+19,0.0,0.0,0.0,0.0,0.0,0.0
1822,1823,202.4458,47.2295,1.3226e+37,6.945e+35,1.2491000000000001e+36,2.4196e+35,0.7243,0.2934,0.021287,0.0029877,0.0059425,0.014688,728.9682375683108,1023.4214492288236,1.0270039876033803,5586.833943812378,2.361776650767808e+21,8.114225954531168e+38,0.016589127541689636,0.0750223329359249,0.0030189606538746708,0.9360764730006628,0.4679824272277934,2.939238981057965e+35,6.0091265150249e-06,1.5641849616004987e+37,1.4451707126013356e+38,1.6045284477424434e+38,767161.3336769759,1.3008066232426317e+40,0.20209038999756063,1.528506916880222,0.0,7.235566329153521e+19,0.0,0.0,0.0,0.0,0.0,0.0
1823,1824,202.4449,47.1589,1.6834e+37,8.8002e+35,1.0572e+36,2.8353e+35,0.0798,0.5241,0.043211,0.00783,0.0074687,0.024746,735.3168585508758,260.9424946803037,1.1963912503485026,11893.710739581553,5.027944019499818e+21,1.0327754401828042e+39,0.02111457530899768,0.08740765093840534,0.0003326150216473819,0.26903804056861497,0.051560123833740035,3.74105164124677e+35,7.648392239069194e-06,8.560426070602393e+36,1.5922217708903293e+37,2.4856748943630364e+37,976439.8828911396,7.724937730147323e+38,0.021960011002149973,0.16840377187221,134569.21484367354,2.4016777364082704e+19,0.5304055484886084,34.09896522199609,41653397.83804823,0.035064473928579844,20.05915078525368,3507368.9523593406
1824,1825,202.4449,47.1606,2.3628999999999997e+37,1.2307000000000001e+36,1.7063e+36,4.1995999999999996e+35,0.3004,0.4869,0.0332,0.0075231,0.0070477,0.026888,735.3229228898701,279.3024182422005,1.6275677989960298,11677.31021724244,4.936462921973996e+21,1.4496525410526006e+39,0.029637418318659032,0.11890899197394784,0.0012520996554244803,0.6443071459651779,0.19409349874255022,5.251117335809666e+35,1.0735645729889864e-05,1.1861379028621628e+37,5.993777192674875e+37,7.232426268895135e+37,1370577.2836423155,3.5330541120303975e+39,0.06715778012607518,0.6339410159199486,0.0,4.659756798820623e+19,0.0,0.0,0.0,0.0,0.0,0.0
1825,1826,202.4449,47.1611,5.1086e+37,2.6509000000000003e+36,5.2677e+36,6.3436e+35,0.8631,0.17,0.058284,0.012523,0.0086452,0.045573,735.3247065190513,284.7023956577531,2.4278712439853862,11613.899039680196,4.909656498144259e+21,3.134155051513528e+39,0.06407622634165709,0.1773785392572282,0.003597494049922999,0.9872939664043672,0.5576634446228199,1.1352938347673308e+36,2.321051241089989e-05,1.7790425358291803e+37,1.722113546936646e+38,1.9113707388672372e+38,2963194.003646,1.7506955847657997e+40,0.26793708662760096,1.8214197431441663,0.0,7.898485856343828e+19,0.0,0.0,0.0,0.0,0.0,0.0
1826,1827,202.4449,47.1617,5.4952e+37,2.8509999999999997e+36,6.496300000000001e+36,7.5758e+35,1.0791,0.1547,0.061091,0.012133,0.009631,0.046378,735.3268468738338,291.18236849752896,2.262137566896031,11537.951610154307,4.877550502593999e+21,3.371336342457257e+39,0.06892527874421056,0.16527006892318802,0.0044978053867129044,1.0425226727230519,0.6972246820675296,1.2212086835558543e+36,2.4966998355787714e-05,1.6685099436003435e+37,2.1530908683806446e+38,2.3321539495762376e+38,3187437.5932418862,2.5291904107030223e+40,0.3586442690791997,2.2772495015952607,0.0,8.831696430710614e+19,0.0,0.0,0.0,0.0,0.0,0.0
1827,1828,202.4449,47.1622,2.6791999999999997e+37,1.3941000000000002e+36,3.3658e+36,2.3836e+35,1.1751,0.0926,0.03513,0.0067258,0.0073951,0.026062,735.3286305029226,296.5823458152817,1.4853764555698008,11474.785885601388,4.850847841502176e+21,1.6437043835914036e+39,0.033604710804245326,0.10852043849824088,0.00489794375861953,1.065260161084741,0.7592518987096231,5.9540368048166485e+35,1.2172729290076145e-05,1.1016160471013504e+37,2.344636344577978e+38,2.4607519860929297e+38,1554044.0383996326,2.84406270317214e+40,0.3635405321227891,2.4798405053513033,0.0,9.21617472275716e+19,0.0,0.0,0.0,0.0,0.0,0.0
1828,1829,202.4449,47.1628,1.2972e+37,6.813299999999999e+35,2.1266000000000002e+36,1.8655999999999997e+35,1.5956,0.1152,0.023591,0.0045799,0.0059294,0.017026,735.3307708578487,303.0623185395418,1.1840173979470454,11399.138375060253,4.818868633621362e+21,7.958395515059604e+38,0.016270540032572053,0.08650333555799032,0.00665063318973136,1.1237510088226232,1.030944029938792,2.8827920809227223e+35,5.893723661946394e-06,8.839427389646021e+36,3.183645435629837e+38,3.2749225016072197e+38,752428.3094252029,4.872012263915735e+40,0.5775487239193563,3.3672313082618834,0.0,1.0739283329442074e+20,0.0,0.0,0.0,0.0,0.0,0.0
1829,1830,202.4449,47.17,1.6769e+37,8.7667e+35,2.0295000000000003e+36,1.5918999999999999e+35,1.1162,0.0943,0.056896,0.011183,0.0070347,0.027075,735.3564551147413,380.82198689029065,1.208294285148321,10505.522658102303,4.441101770260782e+21,1.0287876533459335e+39,0.021033047009420346,0.08827634284880502,0.004652442195022653,1.0495708104023005,0.7211956168323387,3.726606568377515e+35,7.618860012887686e-06,9.787910130635886e+36,2.227115213869406e+38,2.3287209217441424e+38,972669.6207794654,2.594792890629965e+40,0.32797462487042844,2.355542483255148,0.0,8.982232567182365e+19,0.0,0.0,0.0,0.0,0.0,0.0
1830,1831,202.4449,47.1706,1.9728999999999998e+37,1.0293e+36,2.068e+36,1.7336999999999998e+35,0.8891,0.1073,0.066778,0.011795,0.010121,0.032245,735.3585954695059,387.301958934198,1.070796426923267,10432.352090531453,4.4101696645726114e+21,1.2103853308403554e+39,0.024745720344018965,0.07823088250793216,0.003705864858981043,0.9934347564575567,0.5744624824633868,4.384412963654362e+35,8.963712158999414e-06,8.734927358628974e+36,1.77399044674009e+38,1.865724133290034e+38,1144361.5569418615,1.749502041918101e+40,0.2255027114538008,1.876288139994761,0.0,8.016570045702663e+19,0.0,0.0,0.0,0.0,0.0,0.0
1831,1832,202.445,47.205,2.6723999999999997e+37,1.3906e+36,3.4292000000000003e+36,2.4043e+35,1.2086,0.0727,0.024238,0.0054228,0.004899,0.016731,734.7475848536366,758.8205726382296,2.113331261737972,6807.443601088661,2.877776842871179e+21,1.6395325450543694e+39,0.03351941966007211,0.15438681855996217,0.005037575377982779,1.0691306174176363,0.7808968128503534,5.9389250362765036e+35,1.2141834038070874e-05,2.6417363378445244e+37,2.4114777347093384e+38,2.6815902935300673e+38,1550099.7641904962,3.1761145180828527e+40,0.4951367072440622,2.5505363243703383,0.0,9.346619897950103e+19,0.0,0.0,0.0,0.0,0.0,0.0
