ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,LBol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Mass_g,Mass_old,L_Edd
1841,202.4441,47.1617,2.9108e+37,1.5138000000000005e+36,2.8345e+36,3.111e+35,0.7727,0.1871,0.036741,0.0059755,0.007949,0.027758,741.2014310537703,291.1804574054284,1.3882670890831232,4.020441988950276e+39,0.1014298093436456,,0.9068248282256716,0.3598185241076717,1.4563360548772936e+36,1.5046680599081219e+37,5.057735048513376e+35,2.371231819501837e+39
1847,202.4441,47.2056,1.9994e+37,1.043e+36,1.5969e+36,1.2417e+35,0.4595,0.1081,0.019819,0.0030314,0.0056651,0.014597999999999996,741.3531773206032,765.2983935979878,1.6464128114128798,2.7616022099447515e+39,0.12029049660237605,,0.7399034869259283,0.21397257904422815,1.0003429669237532e+36,8.947780167306612e+36,5.998211616544181e+35,1.071744714257656e+39
1850,202.4441,47.2078,1.2792e+37,6.721e+35,7.7793e+35,2.8035e+35,0.029,0.619,0.019161,0.0030556,0.010573,0.018959,741.3607819175093,789.0582912426971,1.3294690541847214,1.7668508287292822e+39,0.09713389718349726,,0.10576017606032152,0.01350425417254106,6.400113650539488e+35,5.647130029420929e+35,4.843522031272027e+35,7.577714727797131e+37
1851,202.4441,47.2095,3.8826e+37,2.0165e+36,3.6563e+36,9.0339e+35,0.7198,0.3851,0.045069,0.011213,0.01299,0.037045,741.3666581969886,807.4182125672328,1.9464344489441283,5.362707182320442e+39,0.14221072919527072,,0.8830570542308643,0.3351849018412088,1.94254856625896e+36,1.4016566190266158e+37,7.091250530587986e+35,2.2229305743742603e+39
1852,202.4442,47.21,2.2252e+37,1.1596e+36,1.3387000000000002e+36,2.8343e+35,0.012,0.3919,0.031448000000000004,0.0071096000000000015,0.010676,0.023977,740.6347313743263,812.8184247057394,1.293801209441465,3.073480662983425e+39,0.09452792696317272,,0.04628682852107213,0.005587967243810094,1.11331557967327e+36,2.3367434604500404e+35,4.713576929294536e+35,7.712830980770378e+37
1853,202.4442,47.2106,1.5474e+37,8.1001e+35,1.1287e+36,2.0532e+35,0.3163,0.2647,0.029096,0.0057986,0.0080981,0.020935,740.6368136521802,819.2983970694615,1.2353548642071193,2.137292817679558e+39,0.09025771001387672,,0.6132452043601451,0.1472895032680944,7.741976127927458e+35,6.159266304502897e+36,4.500645187935966e+35,6.230774933271693e+38
1855,202.4433,47.1611,1.0581e+37,5.5874e+35,6.4241e+35,2.3506e+35,0.0264,1.077,0.020576,0.0032981,0.0074429,0.016149,747.0740076776308,284.69863354249196,0.9759944526497312,1.4614640883977902e+39,0.07130827492143381,,0.0966633168726458,0.012293527936382206,5.293902637301307e+35,5.140835612990089e+35,3.555743263770196e+35,6.25155385075684e+37
1859,202.4433,47.2095,5.4978e+37,2.8524e+36,5.0805e+36,7.6474e+35,0.69,0.1964,0.061193,0.013605,0.014467,0.050194,747.2359546590615,807.416364734027,1.927742021018376,7.59364640883978e+39,0.14084501980434144,,0.8719155371056571,0.3213081165190804,2.7506679821713567e+36,1.343627489758773e+37,7.023150271923548e+35,2.186745908945844e+39
1860,202.4433,47.21,2.3916e+37,1.2456e+36,1.7331e+36,2.4515e+35,0.306,0.229,0.032902,0.0065618,0.011213,0.025794,747.2376276651497,812.8163417013866,1.2227140067763669,3.3033149171270717e+39,0.08933414150949892,,0.6143838940650098,0.1424931647171574,1.1965690905745969e+36,5.958695824147604e+36,4.454592012597061e+35,6.193692705488041e+38
1861,202.4433,47.2106,1.3766000000000002e+37,7.2215e+35,1.0565e+36,2.2829e+35,0.3966,0.3293,0.026426,0.0047869,0.0086036,0.020029,747.2396352725195,819.2963141089441,1.1406530793637268,1.9013812154696136e+39,0.08333859188689424,,0.6885226085474737,0.1846823174079236,6.887426869397013e+35,7.722937136787382e+36,4.15562761881997e+35,8.319029171463188e+38
1867,202.4425,47.21,1.4351e+37,7.5222e+35,9.0247e+35,1.5836e+35,0.0819,0.3082,0.024063,0.004213399999999999,0.0093316,0.019696,753.106868867726,812.8145540395026,1.0605242956618082,1.982182320441989e+39,0.07748420888110565,,0.26244178586739786,0.03813787643900389,7.180114993659489e+35,1.5948274117571522e+36,3.8637024115519644e+35,1.3781628416136059e+38
1869,202.4417,47.2034,1.5610000000000002e+37,8.1703e+35,1.3236e+36,1.456e+35,0.5539999999999999,0.1607,0.022987,0.0040938,0.0049995,0.014243,758.9554866638516,741.5331322273564,1.6363240192253192,2.156077348066299e+39,0.1195533875286691,,0.8022030319286066,0.2579778210892326,7.810019862798736e+35,1.0787965642411018e+37,5.961456126015415e+35,1.374531517936948e+39
1870,202.4417,47.2039,1.4019000000000002e+37,7.3509e+35,8.7148e+35,1.9194e+35,0.0638,0.4064,0.020614,0.0028832,0.0060396,0.013585,758.9570490470078,746.9331088940822,1.4829857399159736,1.936325966850829e+39,0.10835015973645687,,0.20000128304617815,0.02970935917959033,7.014008229120786e+35,1.2423686064726048e+36,5.402814063806898e+35,1.2964669716916832e+38
1884,202.4392,47.1684,2.9634e+37,1.5410000000000002e+36,2.8266e+36,5.4331e+35,0.7401,0.3262,0.024349000000000003,0.0057077,0.0079757,0.023054,777.2018800710896,363.52976020416594,1.7814546303505228,4.093093922651934e+39,0.13015694525334173,,0.8872093881282206,0.3446378797619875,1.4826529699819198e+36,1.4411865292325626e+37,6.4901960091922866e+35,2.2579054207854957e+39
1885,202.4392,47.1689,1.6247e+37,8.4976e+35,1.552e+36,3.7059e+35,0.7424,0.4569,0.023449,0.004889500000000001,0.0066579,0.018721,777.2032696062773,368.92973724167257,1.3934726737223526,2.2440607734806628e+39,0.10181014066578906,,0.8872837485339887,0.34570890681705113,8.128724709217875e+35,1.445665287531758e+37,5.07670003593177e+35,2.1598237875617235e+39
1886,202.4392,47.225,1.9215e+37,1.0028e+36,1.4557e+36,2.4391e+35,0.3761,0.2767,0.028195,0.0074726,0.0055644,0.018055,777.3591754494565,974.8071497530992,1.18812028000852,2.654005524861878e+39,0.08680664868182822,,0.6746956062657459,0.17513620669974805,9.6136791584675e+35,7.323743462293835e+36,4.3285601375289915e+35,7.951036968427216e+38
1887,202.4392,47.2256,1.6935000000000004e+37,8.8524e+35,1.2998e+36,2.9596e+35,0.3967,0.3844,0.025219,0.0056125,0.005463399999999999,0.015667,777.3608428920967,981.2871240945481,1.1648172968815478,2.3390883977900562e+39,0.08510408211211433,,0.6945337350405365,0.18472888380162206,8.472945956213746e+35,7.724884423004426e+36,4.2436627028616885e+35,8.407322495285618e+38
1888,202.4392,47.2261,1.444e+37,7.5679e+35,1.0863e+36,4.5938e+35,0.3651,0.6335,0.024553,0.004850500000000001,0.0070148,0.015098,777.3622324276521,986.6871027796158,1.1495355691260458,1.994475138121547e+39,0.08398756588489051,,0.6611666470642747,0.1700139033929221,7.224643614273781e+35,7.109541978419247e+36,4.187988308014592e+35,7.454359074905325e+38
1889,202.4384,47.1645,2.3803e+37,1.2397e+36,1.6721000000000002e+36,3.1003e+35,0.2568,0.3374,0.013125,0.0056687,0.0055328,0.015992,783.0653165101546,321.40845574729605,1.516402498060633,3.287707182320442e+39,0.11079166067971848,,0.5499547665591633,0.11958249901753598,1.1909154567213214e+36,5.0006310053630864e+36,5.524558006456696e+35,5.152272650860932e+38
1893,202.4384,47.1667,6.0465e+37,3.1364e+36,7.8729e+36,5.3345e+35,1.2316,0.0865,0.016738999999999997,0.004155399999999999,0.006534100000000001,0.019293,783.0711870949617,345.16835579894234,2.4293551589104507,8.351519337016575e+39,0.1774939653428138,,1.040766772360751,0.5735117047897094,3.0251944330821615e+36,2.398277704908557e+37,8.850627396651105e+35,5.400389726854743e+39
1894,202.4384,47.1672,5.0363e+37,2.6134e+36,6.598e+36,4.4477e+35,1.2414,0.0744,0.017106,0.0038905,0.0072852,0.019708,783.0725213188446,350.56833298408884,2.0874760371132566,6.95621546961326e+39,0.15251553401994458,,1.0387597192057902,0.5780752113721542,2.5197695730309585e+36,2.417361109835566e+37,7.605093284183853e+35,5.368013643448187e+39
1895,202.4384,47.1678,3.2517e+37,1.6902e+36,3.5652e+36,3.309e+35,0.9601,0.1586,0.015765,0.0033381,0.0078295,0.017527,783.0741223872978,357.04830556014053,1.5320342722393716,4.4912983425414367e+39,0.11193375205905066,,0.9688766144424988,0.4470839458985059,1.6268956814774277e+36,1.8695894969817361e+37,5.5815076905311565e+35,3.3854090599044143e+39
1896,202.4384,47.1684,2.7877e+37,1.4502000000000002e+36,2.2824e+36,4.1804e+35,0.4988,0.3306,0.020513,0.0040202,0.0097997,0.020791,783.0757234558816,363.5282780870205,1.4177482386471354,3.850414364640884e+39,0.10358376617444837,,0.7717763799303419,0.23227317176770626,1.3947464683871898e+36,9.713063650604e+36,5.165140780877778e+35,1.2291807680030031e+39
1897,202.4384,47.1689,1.5963000000000004e+37,8.3518e+35,1.2366e+36,3.5888e+35,0.4114,0.6281,0.021,0.0037425,0.007809600000000002,0.018456,783.0770576796368,368.9282551566328,1.2983189290061556,2.2048342541436463e+39,0.09485800136868017,,0.704291774857346,0.19157414367528935,7.986633380516092e+35,8.011135496909555e+36,4.7300358864803486e+35,8.871638947299114e+38
1898,202.4384,47.2245,2.2476e+37,1.1711e+36,1.4099e+36,1.8282e+35,0.078,0.263,0.029208,0.0084798,0.0051048000000000005,0.018655,783.2254233592629,969.4056926805839,1.1523767626971206,3.104419889502763e+39,0.08419514965928714,,0.2477592488775995,0.03632178708476561,1.1245227830638331e+36,1.5188832492925266e+36,4.198339345230009e+35,1.5778249806896948e+38
1899,202.4384,47.225,4.2172e+37,2.1896e+36,4.3894e+36,3.8818e+35,0.8779,0.1082,0.046527,0.010505,0.0062142,0.02799,783.2267575833528,974.8056712643886,1.7625177983077744,5.824861878453039e+39,0.1287733791666911,,0.9410760709246964,0.4088063702784068,2.1099561669054975e+36,1.7095225699409084e+37,6.4212053373802254e+35,3.0292483932509945e+39
1900,202.4384,47.2256,3.153500000000001e+37,1.6394e+36,3.5398e+36,2.9372e+35,0.9972,0.1126,0.035904000000000005,0.0066247,0.0050559,0.020897,783.2283586523595,981.2856456443927,1.7800556460529302,4.3556629834254146e+39,0.13005473242146276,,0.9768909211477504,0.4643600779606188,1.5777641023277263e+36,1.941833815633984e+37,6.4850992292067236e+35,3.614923292043293e+39
1901,202.4384,47.2261,2.5301000000000004e+37,1.3171e+36,2.0919e+36,4.3016e+35,0.5142,0.3202,0.033379,0.0054226000000000005,0.0061832,0.019397,783.2296928764548,986.6856243614476,1.4923263774447937,3.494613259668509e+39,0.10903260700553537,,0.7821881163332324,0.2394443963972625,1.2658636293957131e+36,1.0012945728028424e+37,5.436843877072999e+35,1.2715780798698078e+39
1902,202.4376,47.165,4.77e+37,2.4757e+36,3.0474e+36,3.9316e+35,0.1069,0.2608,0.016776,0.0057215,0.0078391,0.021475,788.9408702912183,326.80701090720123,1.6974785734193232,6.588397790055249e+39,0.12402147210776128,,0.3080151396449036,0.04977947486360825,2.3865339362940402e+36,2.081648966017577e+36,6.184254415015772e+35,2.8883314019748265e+38
1903,202.4376,47.1656,8.1377e+37,4.2189e+36,9.1177e+36,7.8097e+35,0.9943,0.1247,0.022064,0.006186100000000001,0.008066199999999999,0.027124,788.9424049860761,333.2869837134955,3.0056864722158143,1.1239917127071824e+40,0.21960198309172102,,0.9804518496550116,0.4630096525433647,4.0714669210440265e+36,1.9361866856045625e+37,1.0950317799011244e+36,4.0697980584984674e+39
1904,202.4376,47.1661,1.114e+38,5.773600000000001e+36,8.601000000000001e+36,1.5557e+36,0.406,0.3883,0.027424,0.006410300000000001,0.010593,0.033157,788.9436838985494,338.68696101064967,3.61656893095989,1.5386740331491711e+40,0.2642343825838904,,0.7009301971884112,0.18905955841557484,5.573582400485449e+36,7.905982041189306e+36,1.3175884944129196e+36,1.402305077554237e+39
1905,202.4376,47.1672,5.896000000000001e+37,3.0584000000000004e+36,5.2088000000000005e+36,4.9014e+35,0.6189,0.1508,0.019194,0.0036105,0.0086848,0.022313,788.9464975057061,350.56691093589785,2.1436807634248183,8.143646408839781e+39,0.15662197342113973,,0.8430414789217939,0.2881994105995056,2.949896035301815e+36,1.2051754397271086e+37,7.809858358853908e+35,1.8956762468040412e+39
1906,202.4376,47.1678,3.2447e+37,1.6865e+36,3.201e+36,3.2271e+35,0.7933,0.1634,0.01526,0.0027163,0.008215,0.017357,788.9480322006009,357.0468835502028,1.5313399407904549,4.481629834254144e+39,0.11188302269505526,,0.9174745011843571,0.3694112012095456,1.6233934304178764e+36,1.5447821559791808e+37,5.578978102001625e+35,2.4939456736621624e+39
1907,202.4376,47.1684,1.8005e+37,9.4037e+35,1.4871e+36,2.8654e+35,0.5127,0.4183,0.014097,0.0023851,0.008580899999999999,0.015035,788.9495668954655,363.5268561155346,1.2414061691362324,2.486878453038674e+39,0.09069983149760763,,0.7729858964729692,0.2387459004917863,9.008290046745112e+35,9.983736434772798e+36,4.5226913037517845e+35,1.230259246126775e+39
1910,202.4376,47.2245,2.9286e+37,1.523e+36,3.0173e+36,2.2193e+35,0.8619,0.0957,0.032901,0.008377500000000001,0.0049707,0.020574,789.0930608593027,969.4042742964447,1.6011998300194548,4.0450276243093924e+39,0.1169871379629217,,0.9428040718807841,0.40135574728666,1.465241779000152e+36,1.6783659904682413e+37,5.8334916700443064e+35,2.8167658230122094e+39
1911,202.4376,47.225,5.3937e+37,2.7984e+36,5.9671e+36,5.692e+35,0.9743,0.1182,0.052661,0.010179,0.0065863,0.031104000000000007,789.0943397719805,974.8042529122238,2.2972800841844467,7.449861878453039e+39,0.16784427346878553,,0.9762426689863642,0.4536963738036812,2.698584505700034e+36,1.8972409612637285e+37,8.369451447347348e+35,3.675223311073877e+39
1912,202.4376,47.2256,4.2512e+37,2.2071000000000003e+36,4.0299e+36,4.0839e+35,0.7303,0.1528,0.042971,0.0067249,0.0060595,0.024792,789.0958744672646,981.2842273305188,1.9332236059596408,5.871823204419891e+39,0.14124551630812351,,0.8948451179484049,0.3400743731795426,2.1269671006233168e+36,1.4221031243055537e+37,7.043120783719768e+35,2.2769303110966608e+39
1913,202.4376,47.2261,3.1408000000000003e+37,1.6328000000000002e+36,2.6563e+36,4.1506e+35,0.55,0.2178,0.037339,0.0051404,0.007074,0.021866,789.0971533800255,986.6842060796556,1.4863135159101604,4.3381215469613264e+39,0.10859329427971803,,0.7984525997966088,0.256115165341296,1.571410018262541e+36,1.071007419372935e+37,5.414937818242737e+35,1.44515865470233e+39
1914,202.4368,47.1672,7.2643000000000005e+37,3.7668e+36,5.565900000000001e+36,6.0969e+35,0.394,0.1791,0.025019,0.0041225,0.0099748,0.028824,794.8204737478833,350.5655490333893,2.2999500065235328,1.0033563535911603e+40,0.16803934379491034,,0.6850444638330725,0.18347159117176476,3.6344860531280485e+36,7.672307695144298e+36,8.379178509162321e+35,1.1428197783052435e+39
1915,202.4368,47.1678,3.6955000000000004e+37,1.9197e+36,2.9253e+36,3.4465e+35,0.4455,0.204,0.018092,0.002814,0.0089432,0.020329,794.8219420689937,357.0455216861353,1.649641322668265,5.1042817679558016e+39,0.12052637864818165,,0.7365223294074829,0.20745328392644974,1.848938398652961e+36,8.675160096920775e+36,6.009973729655762e+35,1.1009779811332972e+39
1916,202.4368,47.1734,1.1512e+37,6.0642e+35,7.9481e+35,2.6863e+35,0.2295,0.8914,0.0080088,0.005171899999999999,0.0065656,0.013836,794.8356463994894,417.5252642714087,1.2817907142166467,1.5900552486187847e+39,0.09365041409093383,,0.5134033825012304,0.10686987353786803,5.7597020282215896e+35,4.469021868110702e+36,4.669820289721177e+35,4.031291598245764e+38
1922,202.4368,47.225,3.8627e+37,2.0061e+36,4.1777e+36,3.3477e+35,0.9385,0.1006,0.038633,0.0066041,0.006015100000000001,0.023735,794.9619220157973,974.8028946965642,1.7037786529976846,5.335220994475137e+39,0.1244817696077942,,0.9572964834764156,0.43702560485964775,1.9325921668182364e+36,1.8275281146936359e+37,6.207206866703541e+35,3.340879787172264e+39
1923,202.4368,47.2256,3.3398e+37,1.7356e+36,2.2333e+36,3.4001e+35,0.179,0.2458,0.034856,0.0048467,0.0067123,0.021344,794.9633903373766,981.2828691531143,1.3738031471163883,4.612983425414365e+39,0.10037304232267384,,0.4407077752200679,0.08335384472016723,1.6709740126697763e+36,3.485642328504643e+36,5.0050400110813964e+35,3.759333170927002e+38
1924,202.436,47.1667,1.4387e+38,7.455e+36,9.5158e+36,1.4842000000000002e+36,0.1616,0.2377,0.047972,0.0081788,0.014368,0.056102,800.6932817562395,345.1642699957161,3.6968931530435656,1.9871546961325968e+40,0.2701030447424126,,0.4046479621570744,0.07525129221664259,7.19812657053718e+36,3.1468145267393884e+36,1.346852217256446e+36,7.639381686053492e+38
1925,202.436,47.1672,9.167600000000001e+37,4.7521e+36,6.817000000000002e+36,7.2578e+35,0.3467,0.1625,0.036059,0.005442100000000001,0.012171,0.039442000000000005,800.6944500456498,350.5642472768308,2.5943233069232527,1.266243093922652e+40,0.18954689660675653,,0.6496060432714583,0.1614456869524133,4.586748116219967e+36,6.751241314483575e+36,9.451639399783544e+35,1.0725727049454024e+39
1926,202.436,47.1678,3.7919e+37,1.9695e+36,2.4531e+36,4.5893e+35,0.1267,0.3917,0.02091,0.0029218000000000004,0.010165,0.022213,800.69585199317,357.04421996765836,1.621518016699626,5.2374309392265195e+39,0.11847162882018135,,0.35455342049021266,0.05899962081589491,1.8971693989587777e+36,2.467211636991834e+36,5.907514893459052e+35,2.897098695447512e+38
1927,202.436,47.1734,2.3093000000000003e+37,1.203e+36,1.4944e+36,2.9397e+35,0.1272,0.4496,0.0083589,0.005231899999999999,0.0060663,0.012838,800.7089368357028,417.5239629096168,1.4763409955714104,3.1896408839779006e+39,0.10786468027986942,,0.3544053830344658,0.059232452784387005,1.1553926245458756e+36,2.4769480680770432e+36,5.378605929346184e+35,2.4488202076110004e+38
1929,202.436,47.2239,1.7773e+37,9.2841e+35,1.5669e+36,1.5252e+35,0.6156,0.1363,0.027655,0.0075149,0.0060285,0.018489,800.8269340775212,962.9216436006732,0.9940172282135894,2.4548342541436464e+39,0.07262505805607743,,0.8323911967786523,0.2866627196074578,8.892215440199995e+35,1.1987493952108706e+37,3.621403844761869e+35,1.6018972949891347e+39
1930,202.436,47.2245,3.07e+37,1.5961e+36,3.2587e+36,2.7615e+35,0.909,0.1006,0.037628,0.007711799999999999,0.007231699999999998,0.023995,800.8283360254253,969.401617938096,1.2320271633013875,4.240331491712707e+39,0.09001458095674122,,0.948298011772694,0.4232885187186146,1.535987250403082e+36,1.7700831712909055e+37,4.488521707062409e+35,3.0873250005561504e+39
1931,202.436,47.225,3.1797e+37,1.6528000000000005e+36,2.8379e+36,2.6194e+35,0.6351,0.1234,0.03621,0.005712699999999999,0.006878399999999999,0.023126,800.8295043151873,974.8015966173828,1.3060060653991623,4.3918508287292823e+39,0.09541964025277716,,0.8459654035436789,0.2957431663786492,1.5908725277220454e+36,1.2367214764431839e+37,4.758041663944459e+35,1.772907291973374e+39
1932,202.436,47.2256,2.8133e+37,1.4634000000000002e+36,1.7951e+36,2.0389e+35,0.105,0.1708,0.033793000000000004,0.0043837,0.0076831,0.022003,800.8309062630797,981.28157111215,1.1136871980415524,3.885773480662983e+39,0.08136840601790707,,0.3077193259087905,0.04889471338333832,1.4075547008335475e+36,2.0446505278937847e+36,4.057385512420048e+35,2.1537907241728127e+38
1933,202.4351,47.1734,9.4473e+37,4.897e+36,6.9855e+36,5.9077e+35,0.3378,0.1319,0.020557,0.0094147,0.008501100000000001,0.027393,807.3163886439787,417.52257076913804,2.8397398408275922,1.304875690607735e+40,0.20747756170675236,,0.6370935481654563,0.15730127791325413,4.7266880621280256e+36,6.577932841166865e+36,1.0345740984970892e+36,1.0704252545003442e+39
1934,202.4351,47.1739,3.6190000000000003e+37,1.8801e+36,3.406e+36,4.005e+35,0.7189,0.2547,0.0096664,0.0037187,0.0052982,0.012908,807.3174947080454,422.92254768479415,2.0056258782086216,4.998618784530387e+39,0.14653538360239968,,0.8860472914612506,0.334765804297923,1.810663797787868e+36,1.399904061431278e+37,7.306896762294271e+35,2.1956874270259602e+39
1935,202.4343,47.1706,1.5651000000000004e+37,8.1914e+35,1.3063e+36,4.3606e+35,0.5291,0.7589,0.013418,0.0055295000000000006,0.005087899999999999,0.013406,813.1837949846208,387.2815258282878,1.5648633520316932,2.161740331491713e+39,0.1143323159452418,,0.7870170497974619,0.2463827890583267,7.830533047576106e+35,1.0303091374367635e+37,5.7011106032428055e+35,1.2821114210721062e+39
1936,202.4343,47.1711,3.5409000000000004e+37,1.8397e+36,2.2397e+36,5.2345e+35,0.0911,0.5859,0.01655,0.0082916,0.0060583,0.019811,813.1848457374922,392.6815029250391,2.0457048408119527,4.890745856353592e+39,0.1494636396761152,,0.26793130798702364,0.0424219846592583,1.7715886823948775e+36,1.7739777437249892e+36,7.452912450097404e+35,2.3869982622362317e+38
1937,202.4343,47.1717,6.266500000000002e+37,3.2503e+36,5.0143e+36,7.0972e+35,0.4625,0.2605,0.018577,0.0096823,0.0077929,0.024042,813.1861066407381,399.1614754037915,2.9694978578959916,8.655386740331493e+39,0.21695796431483386,,0.7373106118550671,0.21536957085518071,3.1352651806680514e+36,9.006198753817865e+36,1.0818475429166272e+36,1.3571084711593998e+39
1938,202.4343,47.1722,1.0033e+38,5.2002e+36,6.190300000000001e+36,8.3605e+35,0.0519,0.2728,0.021546,0.0101,0.0089017,0.027752,813.1871573934727,404.5614524387351,2.8051115002048,1.385773480662983e+40,0.2049475399156456,,0.17575543239401215,0.024167958329478656,5.0197264114964567e+36,1.0106415466446424e+36,1.0219583004696778e+36,3.407250602969267e+38
1939,202.4343,47.1728,2.3864e+38,1.2362e+37,1.6616000000000002e+37,1.4255e+36,0.2429,0.1412,0.042144,0.016128999999999998,0.012033,0.052499,813.1884182968381,411.0414248454988,4.7064231655253765,3.296132596685083e+40,0.3438615005164709,,0.5399326932933722,0.11310977029345598,1.1939674183589299e+37,4.7299582211942896e+36,1.7146442197325406e+36,1.3531549071532364e+39
1940,202.4343,47.1734,2.8309000000000002e+38,1.4664e+37,2.4793e+37,1.9305e+36,0.6052,0.0947,0.048617,0.01495,0.013166999999999998,0.058480999999999984,813.1896792000168,417.5213972150038,5.524710581800778,3.910082872928177e+40,0.40364735676401375,,0.8327766431479069,0.28181981466282235,1.416360360640419e+37,1.1784976185536368e+37,2.0127627141922e+36,3.3246159464012496e+39
1941,202.4343,47.1739,1.0114e+38,5.242e+36,1.2476e+37,8.1761e+35,1.1462,0.068,0.020264,0.0052678,0.008139,0.025277,813.1907299528664,422.9213741622195,3.4582856895497365,1.3969613259668508e+40,0.2526698651183576,,1.015729478222435,0.5337440045712608,5.060252459471261e+36,2.231979461973197e+37,1.2599227394607392e+36,5.28771433257206e+39
1943,202.4335,47.1661,3.5084000000000003e+37,1.8229e+36,2.4981e+36,7.8851e+35,0.2782,0.628,0.025439,0.005396100000000001,0.0073852000000000015,0.021977,819.0484363690953,338.6806166626721,2.3932667228104694,4.845856353591161e+39,0.1748572658042913,,0.5803624790488515,0.12954770726899734,1.7553282310469627e+36,5.417350255810009e+36,8.719149996124768e+35,6.3092099925993185e+38
1944,202.4335,47.1667,4.2199e+37,2.191e+36,2.5588e+36,7.8263e+35,0.0244,0.6094,0.028446,0.0047598,0.007090000000000002,0.023267,819.0496308987782,345.16058956585954,2.256907379838576,5.828591160220995e+39,0.1648945559852474,,0.09207921858255122,0.011362200062413858,2.1113070351713248e+36,4.7513783695817484e+35,8.222365599545369e+35,1.477840952625902e+38
1945,202.4335,47.1706,1.9235e+37,1.0039e+36,1.2367e+36,3.3486e+35,0.117,0.6377,0.014249,0.004935800000000001,0.004869300000000001,0.014269,819.0573953415645,387.28041224219874,1.593526239225898,2.656767955801105e+39,0.1164264887497464,,0.32991395632394793,0.05448268062714842,9.623685590066219e+35,2.2783248739387887e+36,5.805535241911911e+35,2.21719229538228e+38
1946,202.4335,47.1711,4.8542e+37,2.5192e+36,3.5565000000000004e+36,4.7996e+35,0.3233,0.2502,0.02019,0.007884899999999999,0.0071514,0.024018,819.0583907829292,392.6803893706055,2.1062236359874498,6.704696132596687e+39,0.15388527432021806,,0.6297734323881393,0.1505491508269836,2.4286610133246392e+36,6.295576339695817e+36,7.673394541663132e+35,7.972101445840527e+38
1947,202.4335,47.1717,9.1107e+37,4.7227e+36,8.227300000000002e+36,1.034e+36,0.6536,0.1673,0.024628,0.0095132,0.0092031,0.031194,819.0595853127652,399.16036188702134,3.146551997739241,1.258383977900553e+40,0.2298939243970285,,0.8491378688161302,0.3043579492128564,4.5582798183216165e+36,1.272746271458455e+37,1.1463519121126884e+36,2.321248318284018e+39
1948,202.4335,47.1722,1.3110000000000001e+38,6.7934e+36,9.541e+36,7.9804e+35,0.3127,0.1467,0.026242,0.008829799999999999,0.0084837,0.033245,819.0605807540945,404.56033895354796,3.0835075107908962,1.810773480662984e+40,0.2252877572252908,,0.6222832994024626,0.14561311309495134,6.559215912959092e+36,6.089164000689396e+36,1.1233835428585573e+36,1.1322501090301268e+39
1949,202.4335,47.1728,3.2552000000000007e+38,1.6861e+37,2.9342e+37,2.4813e+36,0.6506,0.099,0.054255,0.01467,0.013277,0.067458,819.0617752837628,411.04031139822,6.360272905723418,4.496132596685085e+40,0.464695355291574,,0.8548222715612112,0.3029609574019039,1.6286468070072032e+37,1.26690441280733e+37,2.3171748034906583e+36,3.894184369990669e+39
1950,202.4335,47.1734,3.3479000000000006e+38,1.7341e+37,3.1605e+37,2.4738e+36,0.7236,0.0886,0.054639,0.01182,0.015116999999999997,0.067151,819.0629698134065,417.5202838055277,5.262342174846888,4.624171270718233e+40,0.3844781509934549,,0.8798408417491761,0.33695442480174864,1.675026617467257e+37,1.4090563066513743e+37,1.9171766488083607e+36,4.407831437027993e+39
1951,202.4335,47.1739,1.1096e+38,5.7506e+36,1.2381000000000002e+37,7.5696e+35,0.9878,0.0664,0.021115,0.0038753,0.009295200000000002,0.027429,819.0639652545581,422.9202607845109,2.9215618461120485,1.532596685082873e+40,0.2134556551596472,,0.977294999425428,0.4599828369529675,5.551568250968274e+36,1.923529325193792e+37,1.0643834937583541e+36,4.2750174301259996e+39
1953,202.4327,47.1661,2.7149e+37,1.4127000000000002e+36,2.2836e+36,6.6222e+35,0.5414,0.5525,0.023872,0.0049588,0.004896,0.017744,824.9225345863488,338.67956293818884,2.0116257485562032,3.7498618784530386e+39,0.1469737471638695,,0.7991855313428947,0.2521104554832321,1.358323057367859e+36,1.0542607579063764e+37,7.32875549162822e+35,1.4002898145020222e+39
1954,202.4327,47.1667,3.6314e+37,1.8866e+36,3.7624000000000005e+36,5.5588e+35,0.8707,0.2508,0.028956,0.0048394,0.0053003,0.021241,824.9236627423971,345.15953587915686,2.2526385237471165,5.0157458563535907e+39,0.16458266408571515,,0.9394952073716905,0.4054535899321207,1.816867785379073e+36,1.6955021091782082e+37,8.206813301835065e+35,2.970834564611355e+39
1955,202.4327,47.1672,2.3353e+37,1.2165e+36,2.2963e+36,3.128e+35,0.7879999999999999,0.2659,0.020672,0.0029066,0.0050605,0.015297,824.9246028723802,350.55951329062003,1.5471037176723883,3.2255524861878456e+39,0.11303475847864015,,0.9068627533328668,0.3669431823435295,1.1684009856242078e+36,1.5344615390288597e+37,5.6364086983614036e+35,2.4277311744019878e+39
