ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,L_Edd,F_Edd,tau_RP
313,202.5014,47.2194,4.6243e+37,2.4002e+36,5.7076e+36,5.4349e+35,1.1472,0.1214,0.022885,0.0032389,0.0056861,0.020756,321.0910682654157,914.6264786135414,2.587314827092354,2988.185167549355,1.2632245790489465e+21,2.8370342568832967e+39,0.05800174088237969,0.1890277909903491,0.004781653544284167,1.0620160467941466,0.7412252388730146,1.0276669302968658e+36,2.101013438940696e-05,1.1513344073408648e+36,1.4306052753488298e+37,1.648505409112603e+37,1.8655278107361186e+39,0.4023911054596303,2.4209624948847033
314,202.5014,47.22,3.2349e+37,1.6814000000000002e+36,2.9886e+36,4.361e+35,0.6896,0.2636,0.016982,0.0024942,0.0057315,0.015321,321.09789626181674,921.1064489169516,1.958203514713666,2941.6376827615495,1.243547108082485e+21,1.9846294828604925e+39,0.04057475327734145,0.1430650960676094,0.0028743273048625886,0.9206696911159804,0.4455621728790367,7.18897941919281e+35,1.469750745762441e-05,8.851723526611759e+35,8.599593775109424e+36,1.020366406968988e+37,8.007156912453236e+38,0.18300708062936694,1.455278710314236
315,202.5014,47.2211,3.3223e+37,1.7266e+36,2.8365e+36,4.8403999999999996e+35,0.565,0.292,0.017957,0.0035469,0.003975,0.013897,321.1104142554774,932.9863946679887,2.683351463499026,2861.261944518732,1.2095690905184667e+21,2.038249878174724e+39,0.04167099533627361,0.19604351142638282,0.0023549810429921146,0.8618444331044539,0.3650560146123197,7.383210091311716e+35,1.5094602314280374e-05,1.2470336834553809e+36,7.045780862727412e+36,9.031135555313965e+36,6.2028986615412435e+38,0.16727608977817238,1.1923324700225393
316,202.5014,47.2217,6.6831e+37,3.4659e+36,6.649800000000001e+36,6.8958e+35,0.8068,0.1468,0.033955,0.0072421,0.0056138,0.02422,321.11724225205126,939.4663651866572,3.9879082116305113,2820.2880686593985,1.1922478054634116e+21,4.100119724537067e+39,0.08382488906235143,0.2913530369835078,0.0033628295672319263,0.9701743355933563,0.5212870665295922,1.4851979460387483e+36,3.0364126275943524e-05,1.8802232104233955e+36,1.0061125663802615e+37,1.342654682026476e+37,1.1697370638460944e+39,0.312062410429367,1.7026085607330708
317,202.5014,47.2222,6.212e+37,3.2219e+36,6.8097e+36,9.0969e+35,0.9598,0.201,0.032745,0.0066968,0.0067569,0.022906,321.12293224931886,944.8663406788692,3.223387946887727,2787.7736941824332,1.178502687705067e+21,3.8110972047140193e+39,0.07791596876529262,0.23549763314792896,0.00400055009745811,1.0116649573009138,0.6201429430529284,1.3805045025201936e+36,2.8223721390696115e-05,1.537490217342422e+36,1.1969098180611985e+37,1.4887092900474601e+37,1.479640259592064e+39,0.35343955440435976,2.025487972969263
318,202.5014,47.2228,2.5544e+37,1.3296e+36,2.3345e+36,4.9836999999999996e+35,0.6725,0.5046,0.01585,0.0030608,0.0052464,0.011834,321.1297602461167,951.346311342691,1.8738140496991056,2750.7917053365345,1.1628689318724035e+21,1.5671388763234852e+39,0.03203936745236051,0.1368988992418909,0.002803052657366721,0.9135129188434158,0.4345135749146638,5.676691405726951e+35,1.16057105473912e-05,9.057859507369493e+35,8.386349787936612e+36,9.859804879246257e+36,7.604648635929066e+38,0.17859543593867688,1.4191921877701907
319,202.5014,47.2233,2.0384e+37,1.0631e+36,1.5827e+36,3.8876e+35,0.415,0.4939,0.01431,0.0028431,0.0064057,0.011586,321.1354502435538,956.7462869577862,1.753503206560914,2721.7308867505617,1.1505837693852373e+21,1.2505699520426685e+39,0.025567274747452105,0.1281089935237481,0.0017297648368880135,0.7564575019156382,0.26813848860904904,4.529974851798394e+35,9.261306130520759e-06,8.566783028723169e+35,5.1752195717378345e+36,6.484895359789992e+36,3.727434729437165e+38,0.09935318668596273,0.8757840266537237
320,202.5014,47.225,4.5821e+37,2.3784e+36,3.6528e+36,5.189000000000001e+35,0.4566,0.1966,0.034259,0.010507,0.0092778,0.027719,321.15479623506275,975.106204482726,1.7895436982228845,2635.590867428639,1.1141689612170932e+21,2.811144317726997e+39,0.057472434075892996,0.13074168123291965,0.0019031581313808845,0.7888944250420691,0.29501694915395615,1.0182887445263647e+36,2.0818402090197783e-05,9.028578981032562e+35,5.693988569772278e+36,7.615135212401899e+36,4.61770566392466e+38,0.11323041758834303,0.9635734616146754
321,202.5014,47.2255,4.566199999999999e+37,2.3701e+36,4.3783000000000004e+36,7.0855e+35,0.7483,0.2145,0.036062,0.010552,0.0087932,0.027616,321.1604862327131,980.5061803559158,1.838293821951817,2614.176065390735,1.1051160736706588e+21,2.8013895776183437e+39,0.05727300331231151,0.13430319446681105,0.0031189952468513265,0.9446109291273134,0.4834892313883166,1.0147552574706545e+36,2.0746161721538404e-05,9.35050009246961e+35,9.331606760316679e+36,1.1281412027034293e+37,9.362805304146792e+38,0.20810245066501334,1.5791546678192325
322,202.5014,47.2261,3.7873999999999996e+37,1.967e+36,2.8086e+36,5.9371e+35,0.3424,0.2824,0.033266,0.0086306,0.0079328,0.024678,321.167314230038,986.9861514843236,1.908005663870896,2590.9444642915023,1.0952951529867912e+21,2.3235913639945065e+39,0.04750465874141488,0.13939612247888933,0.0014271601931336285,0.6913323488010343,0.221230406023466,8.416810613079492e+35,1.720774668305255e-05,9.79210179054108e+35,4.269867906898878e+36,6.090759147260935e+36,3.1605094793325018e+38,0.08842393991112835,0.7225745800632168
323,202.5014,47.2267,2.5021999999999996e+37,1.3026e+36,2.0478e+36,5.3497999999999996e+35,0.4981,0.4456,0.025107,0.0058229,0.006962,0.019096,321.1741422273366,993.466122701766,1.6217510498307086,2570.471782324425,1.0866405370209829e+21,1.535113880495077e+39,0.03138463249267791,0.11848268214346629,0.0020761346150696856,0.8174474140696804,0.32183079801486103,5.560686358992317e+35,1.1368544054056633e-05,8.38929307435609e+35,6.211510526946062e+36,7.606508470280903e+36,4.856024448422438e+38,0.12033673595107539,1.0511518642800477
324,202.5005,47.1867,3.628e+37,1.8847000000000002e+36,2.6757e+36,5.5933e+35,0.3337,0.5322,0.016807,0.0077007,0.0056894,0.018375,327.3247356293191,561.4612470215209,2.2173649351089937,6812.037278404674,2.879718772761209e+21,2.2257985606410916e+39,0.04550533397947225,0.16200433628799604,0.0013908976531795908,0.6796407523393938,0.21560918951527633,8.062572979947299e+35,1.6483525628693736e-05,4.3284554654759416e+35,4.161375352021483e+36,5.400478196563807e+36,2.7781043486592387e+38,0.058526046294359625,0.7042147703478256
325,202.5005,47.1872,5.669099999999999e+37,2.9409e+36,5.319200000000001e+36,7.2216e+35,0.7141,0.2105,0.025127,0.0086713,0.0079297,0.02535,327.3303633992391,566.8612207195322,2.526595645566587,6743.881218922246,2.8509064988485e+21,3.478024977985229e+39,0.07110647432828725,0.18459721467796691,0.0029764459518595915,0.9311893773391928,0.46139203545957086,1.2598548092783689e+36,2.5757098991628348e-05,4.9819407898511475e+35,8.905118785971055e+36,1.0663167674234538e+37,8.566896755030421e+38,0.16073428722008107,1.5069816227311423
326,202.5005,47.1878,3.1625999999999997e+37,1.644e+36,3.8351000000000003e+36,6.5257e+35,1.1193,0.3286,0.017376,0.0047199,0.0058224,0.016545,327.33711672330253,573.3411891545754,2.346170203523433,6662.223076514862,2.816386358099297e+21,1.9402730231211455e+39,0.039667907729735094,0.17141500550926803,0.004665363329948804,1.049630628023945,0.7231985790364063,7.028305762508634e+35,1.4369018234097797e-05,4.6828796523840865e+35,1.3958128353364237e+37,1.512924689485351e+37,1.6902142229982994e+39,0.313864579316322,2.3620844844181037
327,202.5005,47.1883,1.155e+37,6.0834e+35,2.364e+36,6.8597e+35,1.9461,0.6908,0.010513,0.0023827,0.0036192,0.0094547,327.3427444933078,578.7411628489928,2.28211385557337,6594.285785329397,2.7876665662365096e+21,7.085990456285725e+38,0.014486951694126365,0.16673491878061933,0.00811155505799461,1.1528886678151877,1.2574079823664346,2.56677833292148e+35,5.247649421483259e-06,4.6019524578521044e+35,2.4268662189298796e+37,2.4985535268376154e+37,4.4185830501840284e+39,0.7993154581934956,4.106899504267016
328,202.5006,47.2194,1.4751e+37,7.7277e+35,1.6126e+36,3.1507e+35,0.9554,0.4031,0.01102,0.0015903,0.0039768,0.010365,326.95926698002177,914.6203240828412,1.7320035431376497,2891.1247765012627,1.222193295929164e+21,9.049822097027768e+38,0.0185019068779271,0.12653889917491262,0.0039822104220790565,1.0098806196966719,0.6173000289568326,3.278142613759719e+35,6.701997975437192e-06,7.966004486283799e+35,1.1914228382742958e+37,1.303864309274731e+37,1.292354185763527e+39,0.2768565419385047,2.016202551963778
329,202.5006,47.22,1.4441999999999998e+37,7.5683e+35,1.2944e+36,3.4618e+35,0.6418,0.5739,0.010382,0.0015195,0.0040876,0.0093293,326.9660286026881,921.1002944323004,1.6734482525861878,2842.988592024289,1.201844218491364e+21,8.860248845859604e+38,0.01811433388455177,0.12226072654596468,0.002675091740517415,0.8982887971107856,0.4146777879259944,3.209472959658183e+35,6.561606315589717e-06,7.82699732702758e+35,8.003508243714079e+36,9.107155272382654e+36,6.817231061402913e+38,0.15911754582552656,1.3544052730273732
330,202.5006,47.2205,1.3472e+37,7.069999999999999e+35,1.3578e+36,3.2706e+35,0.8271,0.4392,0.0094833,0.0015371,0.0032248,0.0077624,326.971663288312,926.50026978053,1.728186148420402,2804.3220516928804,1.1854983358252369e+21,8.265148348665046e+38,0.016897680798551546,0.12625968686824957,0.0034474421604580143,0.9739842991488111,0.5344032383820349,2.9939080260708376e+35,6.120894632573374e-06,8.194456442317123e+35,1.0314274958516536e+37,1.1433111405355331e+37,1.0172055594514632e+39,0.22673647769561514,1.7454481167356504
331,202.5006,47.2211,2.364e+37,1.2312e+36,2.854e+36,3.2789e+35,1.1123,0.1848,0.013956,0.002534,0.0029603,0.010286,326.97842491111874,932.980240267825,2.451668366058058,2759.741254699183,1.1666522619180383e+21,1.4503273972865328e+39,0.029651215415510586,0.17911638368382937,0.004636186573663947,1.0494955559750703,0.7186757611562536,5.253561886602925e+35,1.0740643491243659e-05,1.1812729979689387e+36,1.387083549311806e+37,1.5577464679747291e+37,1.7296551038735823e+39,0.38950769713344957,2.3473122237275588
332,202.5006,47.2217,4.3998e+37,2.2841e+36,4.8193000000000004e+36,5.3452999999999996e+35,0.9586,0.1881,0.022973,0.0042585,0.0041366,0.01574,326.98518653408973,939.4602108323472,3.0625994153861207,2717.2369546949835,1.1486840057792767e+21,2.6993022345944526e+39,0.05518587884313175,0.22375007288669838,0.003995548367809277,1.011159537452665,0.6193676028449022,9.777758709253616e+35,1.9990136731291813e-05,1.4987148249507174e+36,1.1954133690284068e+37,1.443062438616015e+37,1.433226702232221e+39,0.348663255472914,2.0229555854223125
333,202.5006,47.2222,4.0521999999999997e+37,2.1042e+36,5.0687000000000004e+36,7.0081e+35,1.1683,0.2445,0.021215,0.0036949,0.004433,0.014346,326.99082121996435,944.8601863628415,2.806456966777436,2683.474249496924,1.1344111690339051e+21,2.486047664671949e+39,0.05082599623804229,0.20503635913060841,0.00486960062394281,1.0621727426597236,0.7548583041974746,9.005280658583915e+35,1.8410844143493043e-05,1.3906466035877434e+36,1.4569178375087498e+37,1.6860353044533634e+37,1.9428175659219868e+39,0.4423025933636316,2.4654903092519165
334,202.5006,47.2228,2.6715e+37,1.3901e+36,3.3642000000000004e+36,4.4229e+35,1.1789,0.2217,0.015212,0.0025273,0.003725,0.010772,326.99758284301896,951.3401570727268,2.3562856999346438,2645.0343823636367,1.1181611101334497e+21,1.63898038995388e+39,0.033508131126284486,0.17214715654286936,0.004913782569174167,1.0664376414045362,0.7617071427017059,5.936924949263839e+35,1.213774496059959e-05,1.1845458133127946e+36,1.470136470631743e+37,1.6479603014556608e+37,1.9085564960462437e+39,0.42280264791860933,2.4878597325833134
335,202.5006,47.2233,3.2227e+37,1.6751e+36,2.2202000000000002e+36,4.097e+35,0.2261,0.3447,0.018861,0.0032593,0.0053109,0.013958,327.00321752893194,956.7401327263458,2.0426275022851,2614.798443021853,1.105379177419923e+21,1.9771447137205197e+39,0.04042173093044245,0.1492315329304703,0.0009424092280009154,0.5508737262786195,0.1460870175289301,7.161867128576669e+35,1.4642077740791426e-05,1.0387372658113053e+36,2.8195593859516253e+36,4.5744833646205976e+36,1.967140053029085e+38,0.06536751048345482,0.4771440203045951
336,202.5006,47.2244,4.5156e+37,2.3439000000000002e+36,2.9047000000000004e+36,4.2575999999999996e+35,0.1177,0.2798,0.027818,0.0062391,0.0063369,0.020684,327.01561383833223,968.620079366739,2.097851246528929,2554.326201088064,1.0798151584325705e+21,2.770346190857473e+39,0.056638336857140266,0.15326574541851104,0.0004905863163896848,0.3578320275777892,0.07604795207056644,1.0035103238216653e+36,2.05162646992639e-05,1.0920740156255818e+36,1.4677670929964895e+36,3.5633514324437365e+36,1.2280092109755014e+38,0.046544485435809003,0.24838501189673082
337,202.5006,47.225,7.2671e+37,3.7682e+36,6.127e+36,5.9737e+35,0.5451,0.1241,0.044911,0.010465,0.0077592,0.032309,327.0223754616344,975.1000503816176,2.996250756174433,2525.013088720681,1.0674233413413728e+21,4.458407034188224e+39,0.09114989320899194,0.2189011537082783,0.0022720356929823043,0.8471078387805533,0.3521982894958859,1.6149813699717476e+36,3.301748321286666e-05,1.5778573857351446e+36,6.797619731456131e+36,9.990458487163023e+36,6.73506139228998e+38,0.18435796170146157,1.1503370432022768
338,202.5006,47.2255,6.511999999999999e+37,3.3772000000000005e+36,6.158e+36,6.6558e+35,0.7264,0.1403,0.042983,0.009331,0.0073208,0.030152,327.02801014799604,980.5000262929414,2.7257692050980893,2502.652268813886,1.0579705344602263e+21,3.995148904877284e+39,0.08167881336116958,0.19914002959655513,0.0030277136807601284,0.9377561094064812,0.46933927259183916,1.4471740696090628e+36,2.9586747214457993e-05,1.448242829250744e+36,9.058504811832203e+36,1.195392171069201e+37,9.700825123108906e+38,0.2418999279887463,1.5329385950873855
339,202.5006,47.2261,3.8923e+37,2.0214e+36,2.7066e+36,3.316e+35,0.2408,0.1929,0.029334,0.0057294,0.0055783,0.020539,327.03477177152365,986.9799974674708,2.208542214177022,2478.3754951137425,1.0477077777973986e+21,2.3879481084849286e+39,0.048820400068439865,0.16135214259930283,0.0010036804161991173,0.5697702337352812,0.15558493507725063,8.64993186600024e+35,1.7684351379427957e-05,1.1849252678318617e+36,3.0028743924686043e+36,5.05279284690049e+36,2.23733188139262e+38,0.07522269834358133,0.508165767754739
340,202.5006,47.2267,2.3402e+37,1.2189999999999999e+36,1.694e+36,3.5869e+35,0.3041,0.3389,0.020278,0.0036758,0.005313,0.014871,327.0415333951985,993.4599687307727,1.6121076199890685,2456.9650102237138,1.0386567152808741e+21,1.4357259624069136e+39,0.029352696410904346,0.1177775865135725,0.001267521655175048,0.6505662834942201,0.1964841310506309,5.200670696712422e+35,1.0632510109225215e-05,8.724629817130425e+35,3.7922512572662067e+36,5.1847813086504914e+36,2.539221606379796e+38,0.07414315236535479,0.6417492108563793
341,202.4997,47.1861,2.0626e+37,1.0756e+36,2.2413000000000002e+36,5.7278e+35,0.946,0.7571,0.010175,0.0042514,0.0032822,0.010903,333.1898647821662,554.9751891579665,2.318562695580624,6854.662637023413,2.897738205185514e+21,1.2654167891891718e+39,0.02587081087818618,0.1693980265122724,0.003943030206496532,1.0088472379714701,0.6112265306606274,4.5837549692500814e+35,9.371256880304216e-06,4.4978564585054836e+35,1.1797006541840944e+37,1.2705167684616499e+37,1.2481733945194811e+39,0.23845246152718122,1.9963655161793314
342,202.4997,47.1867,4.0509e+37,2.1035e+36,7.7472e+36,6.7706e+35,1.839,0.1169,0.015764,0.0047831,0.0039221,0.016237,333.1965517324019,561.4551576455177,3.5496004459810044,6772.275413061437,2.8629098526996703e+21,2.485250107304575e+39,0.05080969057812683,0.25933963626153905,0.007665150686836282,1.1498142830009086,1.1882088688000993,9.002391644010063e+35,1.840493769825674e-05,6.969756668134733e+35,2.2933081427532237e+37,2.4530296258746716e+37,4.109951588392044e+39,0.7607673178720726,3.880883915701682
343,202.4997,47.1872,4.658999999999999e+37,2.4182000000000002e+36,8.5816e+36,7.203099999999999e+35,1.7796,0.1068,0.018203,0.0041767,0.0051868,0.017985,333.2021241910406,566.8551313817696,3.0717376240776906,6703.715110512505,2.833926689183779e+21,2.858322903535514e+39,0.05843697657396946,0.22442616043894867,0.0074175650692190585,1.141548091033354,1.1498295285028042,1.0353783768901448e+36,2.1167791043022077e-05,6.0931414467671766e+35,2.2192339156300366e+37,2.3837031677867226e+37,3.892749268015111e+39,0.7071735774143462,3.755530732127631
344,202.4997,47.1878,2.4805e+37,1.2915000000000001e+36,3.9831000000000004e+36,6.7053e+35,1.5629,0.334,0.012501,0.0023426,0.0049401,0.012337,333.2088111413925,573.3350998626552,2.5335028382549645,6621.561651848351,2.799197158575892e+21,1.5218008075166008e+39,0.03111245340024281,0.18510181494046352,0.0065143360568006665,1.1190994584710745,1.009816009270079,5.5124620387980356e+35,1.1269951852804525e-05,5.087841580423375e+35,1.9490001611250753e+37,2.0550031973172892e+37,3.006640628703778e+39,0.5520170280201216,3.298223747607482
345,202.4997,47.1883,1.0593e+37,5.5936e+35,2.6273000000000003e+36,8.3029e+35,2.2496,0.6219,0.0089206,0.0014915,0.0039301,0.0086889,333.2143836000315,578.7350735952873,2.397745216548436,6553.2028357574,2.770299171390046e+21,6.498865532764907e+38,0.013286604268041608,0.17518311562225797,0.009376575848345243,1.1732953566379065,1.4535044433130526,2.354102413907986e+35,4.8128441837032175e-06,4.865438257081401e+35,2.8053431201401046e+37,2.8775385268499986e+37,5.780049011026603e+39,1.0402063606655443,4.7473825213499214
346,202.4998,47.2211,1.6659999999999998e+37,8.710799999999999e+35,2.6222000000000002e+36,2.8365e+35,1.5312,0.1776,0.012013,0.0020618,0.0026794,0.008741,332.8464355873812,932.9741460046316,2.287600431096845,2659.4443262136538,1.1242527658486761e+21,1.0221004415733348e+39,0.020896330322436815,0.16712918647338748,0.006382207031910666,1.116578335563982,0.9893341054413877,3.702383292335225e+35,7.569336741291004e-06,1.1437858680110744e+36,1.909468965842162e+37,2.0608713855666215e+37,2.960815507545342e+39,0.6237761272791106,3.2313265099088717
347,202.4998,47.2217,3.8466999999999996e+37,1.9979e+36,5.3779e+36,6.1417e+35,1.344,0.1671,0.022246,0.0036917,0.0043534,0.015265,332.85313083670064,939.4541166149372,2.892145671939599,2615.310497685015,1.1055956432679393e+21,2.359972250060112e+39,0.048248447689866567,0.21129615646068836,0.005601937206692748,1.0922146748057493,0.8683810329893059,8.548594124025157e+35,1.747717145421615e-05,1.470454769533133e+36,1.6760229167266628e+37,1.9085543349202276e+37,2.4603490041944478e+39,0.5522783063266626,2.83627405258459
348,202.4998,47.2222,3.8942e+37,2.0224e+36,6.4173e+36,7.5562e+35,1.6038,0.1722,0.021588,0.0033067,0.0042079,0.014625,332.858710211087,944.854092183834,3.023231092187209,2580.214405636565,1.0907591309307452e+21,2.3891137692526293e+39,0.04884423141754709,0.2208727811067165,0.0066848116756650505,1.1249178157943898,1.0362421880269705,8.654154271915868e+35,1.769298387631178e-05,1.558008182470203e+36,2.0000041323260575e+37,2.242346493292236e+37,3.3490575771903113e+39,0.7338556762280414,3.384535956499378
349,202.4998,47.2228,2.6426e+37,1.3752000000000002e+36,4.7049000000000004e+36,4.9047e+35,1.7259,0.1518,0.015374,0.0022499,0.0029995,0.010649,332.8654054604614,951.3340629395824,2.820752470828665,2540.212435058761,1.0738487088481284e+21,1.6212500761714853e+39,0.03314564376354834,0.20607966598393712,0.00719373766743379,1.136647635961948,1.1151330541936333,5.872699932968228e+35,1.2006440139577196e-05,1.476550939593543e+36,2.1522678214126095e+37,2.358649914701646e+37,3.751912948727018e+39,0.8086244384673856,3.6422063894015952
350,202.4998,47.2233,3.0323e+37,1.5767000000000002e+36,2.9807e+36,3.8877e+35,0.7876,0.2312,0.017693,0.0026711,0.0037047,0.01245,332.87098483505326,956.7340386313018,2.427232934528464,2508.7134609139566,1.0605328411480097e+21,1.8603332346835672e+39,0.03803357889359253,0.17732952649342734,0.0032828018928506013,0.9595186195034054,0.5088816232011736,6.738737609452644e+35,1.3777010684643885e-05,1.2865104686950457e+36,9.821693818555948e+36,1.178207804819626e+37,1.0132131787283187e+39,0.25268234278720186,1.6620903599818624
351,202.4998,47.2239,4.5864e+37,2.3806e+36,3.6955e+36,4.5189e+35,0.4735,0.2026,0.026329,0.0043513,0.0054943,0.018679,332.87768008452133,963.2140095372428,2.439349323927518,2473.213299665209,1.0455255127077856e+21,2.813782392096004e+39,0.057526368181767235,0.17821445669141203,0.001973599157268613,0.8011733716494032,0.3059363237503246,1.0192443416546385e+36,2.0837938793671704e-05,1.3114891074482185e+36,5.904738475223771e+36,8.235471924326628e+36,5.0993271705648205e+38,0.14317387295601394,0.9992379195675618
352,202.4998,47.2244,4.655199999999999e+37,2.4162e+36,4.5279999999999995e+36,5.4621e+35,0.7709,0.1801,0.027409,0.0049174,0.0053591,0.01932,332.88325945922634,968.613985356021,2.616159248121062,2445.6194865322677,1.0338605117039149e+21,2.8559915820001123e+39,0.05838931387575501,0.19113163430483202,0.0032131944885710117,0.9514561397477757,0.4980914719728095,1.0345338957070191e+36,2.115052604925443e-05,1.4224172727186588e+36,9.613437994825777e+36,1.2070389163251455e+37,1.0245870229926066e+39,0.2583419503900883,1.6268479666201343
353,202.4998,47.225,4.0285999999999996e+37,2.092e+36,3.3069e+36,4.1009e+35,0.5028,0.2264,0.024881,0.0045066,0.0049173,0.017511,332.8899547089344,975.0939564166116,2.2947604551583747,2414.9872524616203,1.0209110494652823e+21,2.471568930925772e+39,0.05052998579649997,0.1676506095451455,0.002095724722860948,0.8195051088326248,0.3248675471629636,8.952833932474003e+35,1.8303619445357107e-05,1.2634952813262919e+36,6.270121447397069e+36,8.428900121970761e+36,5.4180912469711096e+38,0.149383074543575,1.061070382172271
354,202.4998,47.2255,2.9961999999999997e+37,1.5579999999999998e+36,1.8119e+36,3.6763999999999995e+35,0.0201,0.5106,0.020255,0.0034615,0.0043845,0.014264,332.8955340837475,980.4939323664104,1.9623695015089109,2391.5979406958572,1.0110234582174542e+21,1.8381856800972542e+39,0.037580783260555334,0.1433666303013001,8.377897161794957e-05,0.08277929832210291,0.01298694848443828,6.658511897055704e+35,1.3612993243851205e-05,1.091046441330282e+36,2.5065521299260358e+35,2.007552844028456e+36,5.107334434687628e+37,0.029071218332275234,0.04241749141142132
355,202.4989,47.1855,1.6411999999999999e+37,8.582899999999999e+35,1.3156000000000001e+36,5.8203e+35,0.4654,0.9503,0.010465,0.0042559,0.0034882,0.010939,339.05512670326505,548.4891913399329,2.107559145857911,6900.095911794945,2.916944655314959e+21,1.0068855010265048e+39,0.020585268502510985,0.1539817723986922,0.0019398374821389917,0.797313215097823,0.30070277734614803,3.6472697835417595e+35,7.456659939860021e-06,4.06160342820612e+35,5.803728165510333e+36,6.574615486685121e+36,4.020797617287554e+38,0.08445159797921471,0.9821443036256459
356,202.4989,47.1861,3.6908e+37,1.9173000000000002e+36,5.2286e+36,6.8982e+35,1.3649,0.2315,0.015677,0.0046148,0.0039041,0.015589,339.06174727987184,554.9691598789074,3.108772603760381,6817.138894583228,2.8818754285868275e+21,2.264326716541935e+39,0.046293022781542494,0.22713205200299252,0.005689050664743253,1.0949768460968172,0.8818848749457615,8.202134607053332e+35,1.6768852367801225e-05,6.064005858364181e+35,1.702086070714451e+37,1.844747475368626e+37,2.408985789732782e+39,0.45195358765462945,2.8803798023606446
357,202.4989,47.1867,4.5635e+37,2.3688e+36,8.541300000000001e+36,8.4813e+35,1.8049,0.1502,0.016991,0.0036161,0.0042333,0.016662,339.0683678564293,561.4491284122348,3.644392931199429,6734.292621425886,2.846853017769902e+21,2.7997331123168746e+39,0.05723913771094862,0.26626530898692286,0.007523018202648616,1.1429646883332722,1.1661762845553556,1.0141552313668548e+36,2.0733894489124547e-05,7.196244882711245e+35,2.250784049404727e+37,2.424162021368525e+37,4.010124222361199e+39,0.7433217476952076,3.8089219029091708
358,202.4989,47.1872,3.0331e+37,1.5771000000000002e+36,5.765e+36,7.656e+35,1.8292,0.2497,0.012406,0.0020297,0.0045234,0.012114,339.0738850037616,566.8491021865946,2.667084659340955,6665.341635921475,2.817704697048448e+21,1.860824039217336e+39,0.038043613145848205,0.19486153821981547,0.007624303228037481,1.1478287758026127,1.1818769237678857,6.740515464575014e+35,1.3780645420173919e-05,5.3209238353032216e+35,2.2810871423187584e+37,2.401701535317541e+37,4.0095403811568424e+39,0.7266452884965505,3.8602027507349197
359,202.4989,47.1878,1.6228e+37,8.488e+35,1.7324e+36,7.1602e+35,0.918,1.109,0.0090274,0.0012461,0.0052739,0.0091517,339.08050558041066,573.3290707132542,2.0656609555073406,6582.70928644607,2.7827727202702155e+21,9.955969967498246e+38,0.020354480700630534,0.15092051674680007,0.0038263231813571003,1.0057688848961825,0.593135259140017,3.606379115727254e+35,7.373061022669293e-06,4.1727939311434536e+35,1.1447835100856224e+37,1.2225752405543296e+37,1.1691054380413358e+39,0.22331287742331332,1.9372764734171528
360,202.4989,47.1883,1.0596e+37,5.5948e+35,1.0998000000000001e+36,7.0652e+35,0.8736,1.0554,0.0089841,0.0011651,0.0053763,0.0091585,339.0860227276253,578.7290444840344,1.984725547888165,6513.94275744065,2.753702376638609e+21,6.50070604976654e+38,0.013290367112637485,0.14500722183981848,0.0036412591843502863,0.9903481086092727,0.5644476714430489,2.3547691095788747e+35,4.81420720952698e-06,4.051622968813307e+35,1.089414895872331e+37,1.1534788166562529e+37,1.0660427600503354e+39,0.20603153301698188,1.8435781341799835
361,202.499,47.2217,2.2365e+37,1.1654e+36,3.5399e+36,3.8706e+35,1.54,0.1671,0.016693,0.0025726,0.0035612,0.011555,338.7210751601149,939.4480825348568,2.620659300453175,2514.6454587871763,1.0630405323037297e+21,1.372105424717145e+39,0.028052006462262875,0.19146097687205874,0.006418886382668774,1.1173661067861738,0.9950199336335797,4.97021622647523e+35,1.0161357516144859e-05,1.3857562255998355e+36,1.9204429254159677e+37,2.1087207102407036e+37,3.044769495059309e+39,0.6647759280089317,3.2498973519198424
362,202.499,47.2222,2.4800999999999997e+37,1.2913000000000001e+36,4.0801e+36,4.2912e+35,1.6011,0.1608,0.016892,0.0023737,0.0034517,0.011566,338.7265992231788,944.8480581417634,2.6792563074887865,2478.1241218211776,1.047601512320569e+21,1.5215554052497162e+39,0.03110743627411497,0.19574166989211664,0.006673557783955178,1.1247632371789733,1.034497672558912,5.51157311123685e+35,1.1268134485039507e-05,1.4376182063064856e+36,1.9966371220022766e+37,2.195514673745294e+37,3.2741539773751246e+39,0.7134254089204779,3.37883808451874
363,202.499,47.2228,1.8750999999999998e+37,9.7889e+35,3.2316e+36,3.3167e+35,1.6745,0.1548,0.012985,0.0017381,0.0026964,0.0089295,338.7332280988114,951.3280289434076,2.495772258468397,2436.446592750329,1.0299827650996596e+21,1.1503844765871308e+39,0.02351903300576307,0.1823363125037145,0.006979496914142118,1.1330680236557231,1.0819226486165123,4.1670701749446465e+35,8.519365740453039e-06,1.362070546275768e+36,2.0881699211747e+37,2.266047677551723e+37,3.508401756693715e+39,0.7524145087378081,3.5337357894738806
