tau,6.0,6.2,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0.003151371,0.025707164439464577,0.026372879,0.020729154,0.010450804,0.008311637,0.005075817,0.004130921,0.003785541,0.00408236,0.003648485
0.003185427,0.028233945531049888,0.024181,0.021378388,0.009442364,0.007625815,0.00536076,0.004266671,0.004009265,0.002745067,0.002220797
0.003219852,0.027137503941423873,0.024954067,0.020933736,0.007505653,0.007634009,0.004748187,0.00509935,0.003699944,0.003785491,0.003280414
0.003254649,0.02807846561386607,0.026072,0.021237419,0.009230843,0.007282435,0.005586051,0.004191424,0.003939083,0.003939536,0.003009658
0.003289822,0.030519187063198065,0.026515386,0.022633006,0.009241308,0.00739802,0.005773404,0.004849046,0.00442768,0.00377745,0.003065853
0.003325375,0.028492338430874137,0.027202968,0.022760084,0.009282131,0.009502921,0.006965572,0.004931966,0.003912339,0.004274017,0.004390619
0.003361312,0.02949057263641537,0.026561891,0.022440274,0.010023312,0.010287563,0.006580503,0.004394937,0.004269205,0.003316754,0.003656475
0.003397638,0.0288626533585163,0.026867741,0.022978429,0.009529036,0.010821259,0.007125286,0.00461478,0.003900222,0.002778976,0.003529078
0.003434356,0.029874501270563184,0.02757071,0.022591079,0.010341821,0.009588943,0.006669304,0.003978117,0.003579139,0.003273587,0.00375541
0.003471471,0.030263879238312676,0.025824579,0.024280941,0.011127232,0.009268864,0.006079094,0.006009383,0.003238576,0.003454538,0.00423485
0.003508987,0.030050565640309838,0.026952148,0.023640506,0.011357998,0.01025262,0.006095028,0.005240628,0.003829466,0.003028094,0.003554972
0.003546908,0.028851439238670267,0.027537021,0.024083619,0.009649083,0.008346406,0.00537194,0.003999117,0.002987662,0.003723119,0.003133924
0.00358524,0.03093742368697612,0.028280249,0.025122786,0.010890243,0.010718053,0.004919863,0.003537594,0.003666335,0.003082171,0.003362941
0.003623985,0.029786299664052152,0.028464076,0.024813524,0.011704933,0.008642374,0.005564113,0.003728908,0.004084812,0.003359452,0.003585296
0.003663149,0.03312478402192257,0.029300676,0.023614683,0.009718612,0.009316592,0.005935583,0.003701315,0.003426141,0.003587235,0.004398282
0.003702737,0.03388903644302332,0.028792505,0.025922956,0.012206863,0.009995021,0.005016316,0.005021896,0.004161405,0.004512663,0.003256082
0.003742752,0.034988244202597406,0.029564439,0.025095025,0.009759517,0.010636378,0.005846816,0.004127162,0.003598424,0.00368258,0.003256948
0.0037832,0.03302337809647377,0.028085825,0.026503928,0.009647896,0.008555953,0.006066609,0.005264406,0.004154117,0.004079786,0.004495336
0.003824085,0.03410055740565058,0.030956446,0.024713528,0.009366195,0.008331173,0.006536596,0.006125383,0.004128671,0.004364874,0.004024564
0.003865411,0.03295297979751438,0.031242142,0.026312367,0.01251743,0.010325008,0.006434757,0.005671613,0.003719094,0.003709467,0.003307954
0.003907185,0.03158743751409027,0.029697783,0.025760634,0.013967292,0.009121366,0.009148597,0.004782911,0.003815583,0.003435308,0.00409103
0.00394941,0.035896997189377555,0.030830819,0.026957135,0.010940699,0.009480596,0.0066815,0.005097183,0.004614294,0.004100833,0.002289249
0.003992091,0.03574398466329938,0.032101833,0.026279245,0.012714593,0.011365888,0.006975317,0.006762874,0.005064092,0.004876967,0.004294563
0.004035233,0.034524512529676164,0.030063717,0.027024176,0.015057076,0.00953613,0.006758007,0.004136814,0.002923225,0.003864329,0.004418377
0.004078842,0.035343801757700403,0.033728076,0.026737347,0.01375996,0.011378333,0.006794658,0.004123669,0.004615332,0.004929559,0.003543986
0.004122922,0.03670552521369287,0.030535654,0.027158104,0.01113598,0.010721752,0.006232114,0.005106217,0.004046381,0.004136656,0.003660065
0.004167478,0.03598607401143601,0.032719302,0.026846113,0.010726814,0.012420134,0.006835605,0.004929726,0.003559277,0.004236583,0.00483838
0.004212516,0.03632292063565486,0.033054829,0.028612016,0.01205186,0.009452922,0.004910528,0.00584845,0.003981665,0.00437811,0.003935496
0.00425804,0.03603503036290144,0.032224471,0.02794062,0.011630238,0.011411334,0.007015585,0.005687482,0.004291314,0.004074069,0.003989077
0.004304056,0.038188705829070094,0.037325979,0.028870858,0.012172774,0.009719827,0.007444571,0.006827241,0.003130686,0.004367525,0.004273166
0.00435057,0.03590157044763233,0.03093534,0.028760869,0.014463547,0.011693748,0.006600291,0.006311211,0.004057355,0.004554696,0.004983794
0.004397587,0.03729563760461779,0.032506215,0.029718379,0.01239016,0.011990293,0.008629671,0.006084096,0.004970181,0.004850679,0.004671107
0.004445111,0.03816955188130846,0.033911612,0.029730535,0.011443508,0.012178047,0.006418764,0.005471353,0.004702244,0.005028893,0.004400624
0.004493149,0.03848936404330602,0.035211281,0.029280269,0.013137039,0.010750971,0.006884093,0.006541978,0.004931982,0.005118463,0.004480286
0.004541707,0.039709011007555056,0.034935865,0.030599453,0.015652236,0.013580923,0.008034685,0.005959383,0.003615329,0.004817911,0.004614816
0.004590789,0.039143531731374276,0.037345989,0.030019284,0.013783641,0.013290972,0.00654653,0.007153669,0.003880478,0.004857979,0.003954237
0.004640401,0.042633180959634254,0.038403324,0.030530527,0.011619253,0.013323627,0.009299934,0.006421688,0.004577149,0.005367029,0.004541039
0.00469055,0.04195205649893509,0.037130693,0.031505538,0.014127218,0.012016022,0.007962286,0.00728208,0.004965566,0.004101655,0.005699708
0.00474124,0.04050010040716079,0.035396541,0.032409855,0.012111031,0.012184558,0.006085935,0.006075135,0.004793156,0.004480448,0.003616448
0.004792479,0.042472211723801244,0.037491582,0.032669679,0.014737546,0.013446252,0.009138154,0.005095837,0.005643749,0.004872698,0.005252781
0.004844271,0.042377244878157846,0.041142112,0.033417381,0.015494909,0.012109667,0.008222401,0.006900549,0.005278385,0.005835773,0.004863054
0.004896623,0.04195956861110767,0.039065532,0.032530958,0.014887114,0.015000002,0.006213413,0.006081822,0.004831093,0.005954365,0.005673603
0.00494954,0.041765599433281196,0.035933495,0.033497597,0.012265868,0.013291192,0.00906686,0.00621772,0.005826269,0.004806789,0.00483054
0.00500303,0.04422342899216013,0.037737083,0.03385605,0.014150674,0.015373898,0.009553032,0.004758537,0.005063904,0.004424077,0.005251741
0.005057097,0.04153183424894346,0.037888473,0.03358629,0.014766717,0.015607975,0.008752603,0.007206887,0.00593168,0.00497844,0.006678309
0.005111749,0.043536873562098746,0.039608168,0.034556377,0.01629791,0.012964081,0.009307561,0.005986116,0.005266066,0.00593278,0.005973071
0.005166991,0.046703909007325586,0.037154443,0.034165842,0.018294732,0.012813376,0.009534666,0.007146467,0.005727524,0.004986857,0.005145668
0.005222831,0.045455385578038826,0.040912203,0.032822328,0.014011308,0.011416381,0.01032968,0.006716404,0.005253525,0.00550295,0.004745182
0.005279274,0.04200750902889368,0.040578585,0.034276504,0.01309526,0.015134191,0.010106265,0.005685751,0.006606401,0.00571797,0.005928652
0.005336327,0.04204095621126854,0.043254891,0.035331244,0.016028146,0.013677328,0.008449243,0.007786545,0.005858818,0.006217945,0.005802568
0.005393996,0.04730576644227135,0.037617437,0.035193027,0.013758719,0.012872507,0.009380137,0.00692621,0.005444595,0.005937231,0.005666638
0.005452289,0.04604550347756752,0.040077822,0.035654129,0.018301088,0.015389041,0.009625977,0.007855993,0.006758262,0.006059906,0.006610336
0.005511212,0.04515127192798218,0.042703236,0.036661647,0.014750454,0.012026951,0.009433947,0.006943231,0.006155587,0.005741895,0.004685179
0.005570771,0.04754373322207104,0.03990358,0.035713514,0.01628441,0.014647745,0.010814095,0.007194146,0.005591662,0.005128189,0.005758057
0.005630974,0.04882713620370198,0.042513267,0.036425098,0.016812576,0.014165737,0.01086527,0.006707381,0.005912594,0.006051862,0.005559753
0.005691828,0.04709765746197853,0.045787246,0.036787128,0.0193344,0.016014433,0.011012175,0.008189926,0.006439005,0.005393623,0.006366873
0.005753339,0.04871177025228361,0.042730698,0.038965469,0.018524471,0.013635254,0.010420656,0.00779479,0.006260909,0.00608757,0.007134137
0.005815515,0.05029119496411008,0.041835858,0.038239115,0.016358983,0.015571136,0.009759422,0.00617327,0.00600374,0.006329109,0.006252274
0.005878363,0.04949324362348684,0.045134664,0.0389192,0.020687013,0.014402163,0.011521679,0.008160438,0.006616945,0.006881604,0.005292193
0.00594189,0.0507341419872847,0.042933509,0.037709068,0.019359713,0.01500541,0.009514776,0.007272735,0.006844213,0.007450304,0.006778622
0.006006104,0.05073765935988137,0.043980923,0.039438363,0.0197102,0.016663264,0.008131789,0.00634907,0.005198997,0.005878688,0.006877611
0.006071012,0.05198549270689394,0.047111807,0.038935567,0.015704366,0.016780876,0.009393721,0.008197004,0.006395477,0.005731607,0.006789607
0.006136621,0.05419367272459915,0.050108978,0.039670369,0.017493926,0.015054262,0.011695,0.005777007,0.005916524,0.006020507,0.007008005
0.006202939,0.05018076371442195,0.046977728,0.041316157,0.021419011,0.017177569,0.009279944,0.007370732,0.006282818,0.006425861,0.00646245
0.006269974,0.053926635541562545,0.04720686,0.041045663,0.021749796,0.016958125,0.010688403,0.006678202,0.006416655,0.00560119,0.005483053
0.006337734,0.055268640834305924,0.046330121,0.042953174,0.018337844,0.016142322,0.011538858,0.00609102,0.00498143,0.006972402,0.007265991
0.006406225,0.05148110614040194,0.048248669,0.041089566,0.018811903,0.017437688,0.009688253,0.009764921,0.006602417,0.007059907,0.007411151
0.006475457,0.05520365366264018,0.048251447,0.043563218,0.020317825,0.018197025,0.010277758,0.007619427,0.005609384,0.007913445,0.006042261
0.006545437,0.05609499960370644,0.049735248,0.042550524,0.017986786,0.01560439,0.012848118,0.008887691,0.006890224,0.007843858,0.008286654
0.006616173,0.05199684495649198,0.04837794,0.042694444,0.017974971,0.020346669,0.012043704,0.007609056,0.004924665,0.006863961,0.007037505
0.006687674,0.056065858304192404,0.050589247,0.04410726,0.017210865,0.018094948,0.012203405,0.009868418,0.006416714,0.006467958,0.007491924
0.006759947,0.05394404264729926,0.048994588,0.043021617,0.01926165,0.019085591,0.007581427,0.008706801,0.005561075,0.007171193,0.008592096
0.006833002,0.05526437695595139,0.050215185,0.043508889,0.014518912,0.018599107,0.010011869,0.008026686,0.006807433,0.007921145,0.006964678
0.006906846,0.05975064479595028,0.052397679,0.045597294,0.017066615,0.020075931,0.011518842,0.009081029,0.00594147,0.008567402,0.007421781
0.006981488,0.05763349446813354,0.053461,0.044884272,0.025410858,0.016324627,0.011749147,0.009208299,0.006597306,0.006122801,0.008959754
0.007056936,0.05858421367827609,0.056981403,0.046488109,0.021074081,0.017984041,0.011687906,0.010630848,0.007938608,0.007501476,0.007239455
0.0071332,0.05919396086776297,0.054901223,0.045963662,0.016444942,0.017043946,0.01163679,0.007390642,0.006597692,0.00829698,0.006688487
0.007210289,0.05688067098322802,0.05524564,0.048025339,0.019679443,0.020822371,0.011957613,0.008382778,0.006760204,0.00753718,0.009736955
0.00728821,0.06113881558021619,0.054869458,0.046776392,0.02051698,0.018750499,0.012362578,0.008988841,0.007916256,0.007595893,0.006749453
0.007366973,0.05623541052294155,0.058168033,0.048688958,0.020140499,0.017275688,0.011543506,0.009553239,0.007827883,0.006921937,0.008418718
0.007446588,0.06512453437977232,0.058051183,0.048723514,0.019379926,0.021782036,0.012432559,0.008951951,0.008359041,0.007868523,0.008900761
0.007527063,0.061682301409850676,0.057344013,0.048581364,0.023522429,0.018892603,0.011696336,0.008986546,0.007282838,0.008210702,0.007682912
0.007608407,0.06458901072145855,0.058163095,0.048504512,0.021662293,0.023259849,0.009324257,0.009664746,0.007699805,0.006307333,0.009552264
0.007690631,0.06216327290566038,0.058929529,0.049381605,0.022344754,0.022217651,0.014564792,0.009454028,0.009295634,0.007114801,0.008181489
0.007773744,0.06288870901829749,0.055944591,0.051101414,0.019335364,0.023395631,0.012513285,0.010110125,0.008370717,0.008633035,0.007485736
0.007857754,0.06333541683940587,0.05877511,0.051917277,0.021645016,0.020142173,0.013501164,0.008817044,0.007844535,0.008262772,0.007305666
0.007942672,0.06536890731166277,0.060217696,0.051094738,0.029597305,0.019017977,0.015741478,0.010499093,0.007593062,0.010670707,0.008572678
0.008028509,0.0670905347321943,0.061200539,0.051707836,0.022305531,0.021361748,0.01283001,0.009076857,0.008511372,0.008090706,0.008553471
0.008115272,0.06520144364528264,0.063602442,0.05191129,0.024776906,0.018328313,0.012682584,0.009271416,0.007626399,0.008130114,0.00830412
0.008202974,0.06968387764322469,0.057370812,0.053899359,0.02608509,0.022274696,0.012798101,0.009690469,0.009375745,0.008910073,0.00905205
0.008291623,0.06871842482336492,0.062086763,0.053894114,0.025733885,0.021678422,0.015742401,0.010361039,0.008261476,0.008125714,0.008508491
0.00838123,0.06663795451778347,0.061097276,0.053301863,0.021962888,0.021050836,0.013406908,0.010526143,0.008238472,0.007445512,0.007919525
0.008471806,0.07124571595497954,0.064313103,0.054926784,0.02353962,0.02085286,0.011922302,0.010830335,0.008897914,0.008339269,0.009042836
0.00856336,0.07304365592539917,0.063386352,0.055640587,0.025839698,0.022458687,0.016500369,0.010141129,0.00993115,0.009371384,0.010915359
0.008655904,0.07421798232125225,0.064304902,0.055987223,0.019875336,0.021165524,0.014347535,0.010859412,0.008646891,0.009776867,0.009063465
0.008749448,0.07279947003127914,0.061470903,0.055981443,0.021945802,0.021341761,0.014230628,0.010669748,0.00871628,0.010332322,0.007874213
0.008844003,0.0722166660635404,0.066143398,0.057158961,0.026825701,0.023508826,0.014936885,0.009764323,0.007312835,0.00944171,0.010156688
0.00893958,0.07301833551995474,0.067171212,0.05732887,0.027950686,0.02254478,0.014825671,0.01097788,0.009692975,0.009145942,0.010332602
0.009036189,0.0733813309512053,0.066353025,0.057057117,0.023938934,0.024612234,0.015767958,0.010832328,0.011558708,0.0097069,0.009841835
0.009133843,0.0769299684843494,0.065793465,0.058698818,0.023202245,0.025476502,0.01414611,0.011148783,0.007764815,0.0095743,0.008483351
0.009232552,0.07478890473478936,0.068885092,0.059335868,0.026612498,0.020093406,0.012514582,0.010318077,0.008886496,0.00872475,0.008493644
0.009332328,0.07571776383883984,0.067457414,0.059776146,0.026792418,0.023449207,0.014576658,0.011080951,0.010256729,0.007924636,0.009162118
0.009433182,0.07913689962910427,0.070541728,0.061058222,0.027582396,0.02728723,0.015393812,0.009742958,0.011030576,0.010375419,0.010684947
0.009535126,0.0798652200259539,0.071458053,0.060362659,0.02464408,0.022732454,0.019971183,0.011824678,0.008814289,0.010444026,0.010103925
0.009638172,0.07910399501705123,0.069939492,0.061991575,0.028577726,0.024341972,0.014156488,0.010989368,0.010684269,0.008634289,0.011009735
0.009742331,0.08091575568409833,0.070237857,0.063052922,0.030532165,0.026382634,0.017368875,0.012382501,0.009512368,0.010822578,0.010776747
0.009847616,0.07898103979173214,0.07286872,0.063416041,0.027835639,0.028599567,0.015028509,0.013622888,0.009765697,0.010023005,0.01102349
0.009954039,0.08167070880549117,0.072106176,0.06238253,0.024959556,0.024087848,0.017726938,0.010020171,0.010710964,0.01165103,0.010364178
0.010061612,0.08168607463076523,0.071626051,0.064374314,0.030476442,0.025747063,0.013466193,0.013505319,0.009737212,0.009775411,0.010515745
0.010170347,0.08115282140037917,0.074297386,0.063823321,0.032057421,0.026538461,0.015265323,0.011574302,0.009485505,0.009996036,0.010857749
0.010280258,0.08108691512269112,0.0768202,0.064600775,0.028690816,0.024062794,0.016430533,0.013655088,0.010441918,0.008771131,0.010912797
0.010391356,0.08523472001776913,0.07724274,0.065025511,0.030059268,0.026910738,0.013715136,0.013666095,0.012148175,0.010994729,0.011049585
0.010503655,0.08713149408701454,0.076330269,0.066911749,0.027399731,0.030471843,0.017507453,0.013525936,0.010354465,0.010011668,0.00979615
0.010617168,0.08518675509297495,0.077842649,0.067624326,0.029080353,0.026119163,0.021512981,0.013060071,0.01180677,0.010447044,0.011248056
0.010731907,0.09078433558493862,0.078217375,0.068366048,0.031357631,0.024384534,0.019248047,0.012971882,0.011450069,0.010061737,0.012246893
0.010847886,0.08738612997176486,0.079225569,0.067898445,0.025418938,0.029090131,0.017068897,0.01409777,0.010179579,0.011652895,0.010648419
0.010965119,0.0880865057542528,0.081379696,0.069682211,0.034841186,0.026209483,0.018502929,0.012343021,0.011245566,0.010944623,0.012812541
0.011083618,0.09134546628354752,0.081550235,0.070402879,0.033291594,0.028225205,0.017969649,0.014172849,0.012457742,0.010906774,0.010263236
0.011203398,0.09119959877851504,0.082871908,0.070706266,0.034160987,0.029840472,0.018422709,0.015615823,0.011022312,0.010581795,0.012032532
0.011324473,0.09597608304780757,0.082419208,0.070870681,0.029285271,0.031419051,0.020869476,0.013395495,0.011518491,0.011867862,0.010554276
0.011446856,0.09082211208267857,0.082772702,0.070985324,0.032349419,0.033399343,0.019868359,0.015379548,0.011698437,0.012924729,0.01136398
0.011570562,0.09293661591799685,0.081628039,0.074310849,0.035613526,0.030145334,0.018938281,0.014193892,0.012570067,0.014258665,0.009462302
0.011695605,0.09221427703259498,0.085186999,0.074088788,0.033557412,0.032651842,0.021431691,0.013830218,0.012728831,0.011791087,0.011077373
0.011821998,0.09407606924628906,0.08642388,0.074141503,0.038300734,0.030517829,0.017628191,0.014823909,0.012326262,0.012726072,0.012550932
0.011949758,0.09401028882164277,0.091237472,0.07523948,0.033948286,0.032738207,0.017650545,0.015304329,0.012907141,0.011495646,0.011756888
0.012078899,0.09672674002943263,0.084399028,0.074542403,0.033424301,0.032636014,0.020879401,0.015497391,0.01312406,0.012540014,0.01468843
0.012209435,0.09269722756719259,0.089539559,0.076170851,0.037801636,0.032620691,0.021060966,0.016660348,0.011517381,0.011548073,0.013730802
0.012341382,0.10043073951914804,0.087860529,0.078428463,0.037786582,0.028680992,0.023998683,0.012924743,0.013005374,0.013365385,0.012496015
0.012474755,0.09521161616566613,0.089661126,0.078816966,0.035583862,0.031412869,0.022747752,0.013758473,0.014936155,0.012246492,0.011745565
0.012609569,0.10308670644072407,0.088759105,0.07839367,0.039001598,0.034344055,0.017931824,0.016975561,0.012521275,0.012464765,0.013836682
0.01274584,0.10306915399592341,0.093427629,0.078768088,0.029965354,0.033812749,0.022927482,0.014645568,0.011083243,0.011445235,0.012998857
0.012883584,0.10458637889656079,0.091053804,0.079823993,0.033114723,0.038577955,0.020777304,0.017166513,0.012491145,0.013885122,0.013257811
0.013022816,0.09952319207148176,0.095497574,0.079625517,0.037129938,0.036106285,0.02120709,0.016043213,0.012284674,0.013675163,0.013201861
0.013163553,0.10648755397329558,0.091687199,0.08000696,0.037339275,0.034253566,0.019323101,0.017814239,0.012611753,0.015291166,0.014337645
0.013305811,0.10521194505797304,0.091363568,0.084035697,0.036385537,0.033632048,0.021978576,0.015236296,0.012264723,0.011936217,0.014072705
0.013449606,0.10845087666583764,0.100653666,0.083810601,0.037999746,0.034768001,0.020982659,0.017240208,0.013417095,0.013189073,0.014747841
0.013594956,0.11028331414261995,0.100876767,0.082844329,0.036447104,0.033239323,0.021344891,0.018857601,0.013998822,0.011989861,0.013711893
0.013741876,0.10908811399791515,0.095689473,0.084816917,0.036478857,0.035350692,0.020579092,0.016290354,0.013825874,0.015553505,0.01351917
0.013890384,0.1082360517144328,0.096592841,0.086104719,0.034693028,0.038207971,0.017942364,0.014205562,0.012927459,0.016363881,0.015643169
0.014040496,0.11109788161001352,0.09990791,0.086408649,0.044053485,0.0353613,0.025477044,0.016160054,0.01439222,0.01369912,0.014294569
0.014192231,0.11094536100250203,0.099011629,0.088413454,0.042136754,0.033565744,0.022341696,0.016573829,0.01443373,0.014791369,0.0145348
0.014345606,0.11126073168544862,0.106020473,0.086636171,0.03752864,0.036846217,0.022712831,0.018588963,0.016080546,0.01521094,0.014760234
0.014500639,0.11378754153397524,0.101643072,0.089108278,0.043564631,0.035883087,0.021299333,0.017528849,0.014772815,0.014805613,0.014902529
0.014657346,0.11618114454362806,0.100341887,0.089813077,0.039754192,0.039029682,0.022980515,0.016963905,0.015580125,0.015205392,0.015555422
0.014815748,0.11461112236122094,0.105450706,0.089427477,0.0437253,0.037371262,0.024725269,0.015028587,0.015323475,0.015342663,0.014724233
0.014975861,0.11412458833580309,0.103851547,0.090974527,0.038803836,0.038747947,0.024238395,0.019319308,0.01529881,0.015258893,0.016695329
0.015137704,0.11635410589423145,0.106452372,0.093041207,0.040308711,0.03680158,0.024434655,0.019378532,0.015277927,0.013687321,0.015465099
0.015301297,0.1211801572965349,0.112488811,0.092773187,0.044564517,0.040055433,0.024904201,0.019064155,0.01624001,0.015234606,0.016090832
0.015466657,0.11899381693449665,0.111217654,0.094331832,0.044016956,0.041124269,0.024797167,0.019610473,0.015523686,0.01636041,0.015541431
0.015633805,0.12010917815622764,0.10875942,0.095257497,0.043957892,0.03694342,0.021968068,0.020275824,0.015473314,0.014129461,0.017360567
0.015802759,0.1207010447685308,0.113067247,0.098433979,0.043601336,0.040161662,0.025203119,0.018971924,0.016051566,0.016728392,0.016289274
0.015973539,0.12459935561033748,0.113450699,0.097885843,0.040805046,0.037464353,0.026788864,0.021645337,0.015945313,0.016745019,0.015754378
0.016146164,0.12700500707735293,0.112803166,0.096931733,0.045881131,0.036558564,0.027690762,0.019732013,0.015827233,0.016199846,0.016904162
0.016320655,0.12290299409394714,0.112761332,0.098595725,0.043067249,0.039328318,0.02821675,0.01482192,0.018351239,0.016249592,0.016218974
0.016497031,0.13287253003076252,0.113942718,0.100960724,0.048374802,0.039429163,0.026482161,0.020471775,0.016722641,0.015989169,0.018058456
0.016675314,0.12910570799919055,0.114441852,0.101562548,0.047279282,0.040205906,0.02803529,0.018625026,0.016477804,0.015973886,0.014970887
0.016855524,0.12978178106612684,0.115992043,0.099624403,0.047571944,0.040113551,0.029995958,0.021011242,0.016004839,0.016175029,0.016464811
0.017037681,0.13066142726726543,0.116806773,0.10318019,0.048128901,0.046727176,0.025354012,0.01964849,0.016548472,0.018203109,0.015314776
0.017221806,0.13454351651724478,0.119627955,0.104061411,0.048222034,0.044218048,0.027284627,0.02083938,0.017866131,0.01957296,0.018578389
0.017407921,0.1360036078118958,0.11838562,0.104397759,0.053332084,0.04501176,0.026801206,0.020461261,0.018100994,0.017587427,0.016874435
0.017596048,0.1345694415116834,0.11916074,0.105690938,0.04727345,0.043490923,0.027500304,0.02057351,0.016530984,0.019091741,0.019057274
0.017786208,0.13431603047306578,0.125850654,0.105996721,0.049790878,0.04590954,0.025849559,0.019063266,0.018867818,0.017448471,0.017057797
0.017978423,0.13545994512562157,0.121686507,0.10683148,0.052483561,0.044862051,0.025606916,0.019433422,0.018364095,0.017478129,0.018727029
0.018172715,0.1384175731212771,0.128959752,0.109072491,0.052544363,0.04279941,0.029617713,0.023950638,0.018192632,0.018083806,0.018164811
0.018369106,0.1368494348543351,0.126717576,0.109646485,0.047192292,0.041941204,0.026489251,0.021997503,0.018104853,0.019806528,0.018970272
0.018567621,0.13858880938825463,0.124071259,0.109588732,0.049092416,0.049688675,0.028937039,0.022487922,0.020181477,0.018996591,0.019296431
0.01876828,0.14481230593860497,0.126387661,0.111432954,0.047816646,0.052020533,0.030127145,0.025293315,0.018083182,0.018895575,0.019610639
0.018971108,0.1428912936320139,0.133689937,0.113974076,0.049338266,0.051920993,0.027822366,0.022448974,0.021360473,0.019639113,0.019950539
0.019176128,0.14348216036953776,0.126495629,0.114947774,0.051239493,0.050532575,0.030338908,0.025612322,0.020304683,0.019528916,0.020691535
0.019383364,0.14907379334001242,0.135193004,0.115750134,0.058060569,0.048605177,0.029401714,0.023507865,0.018863084,0.018808384,0.020759572
0.019592839,0.14843144937110647,0.131048321,0.116553858,0.050269455,0.047710968,0.031968685,0.023007064,0.018450765,0.017900599,0.019382142
0.019804578,0.14747281878353102,0.132587979,0.117530638,0.053467354,0.050366163,0.029088533,0.028594037,0.019421106,0.021800476,0.02046001
0.020018605,0.14801660280702844,0.134022106,0.118753418,0.054147003,0.04494048,0.031772059,0.023961735,0.020277421,0.020667533,0.020695273
0.020234945,0.15159708200543204,0.138430294,0.121762588,0.05802968,0.051720028,0.034324242,0.026050836,0.021015329,0.020266861,0.022729353
0.020453623,0.15580847030245842,0.141064107,0.122509642,0.056325742,0.05264664,0.034285658,0.026257793,0.018608203,0.02216654,0.020323296
0.020674665,0.15537599527866744,0.139855024,0.122174129,0.055804275,0.055079199,0.030721772,0.025803261,0.018881443,0.022290863,0.020620851
0.020898095,0.1558432556295307,0.134019592,0.123414427,0.053492837,0.05363607,0.03317633,0.026221852,0.020964979,0.020416988,0.021297302
0.02112394,0.15998028327090155,0.140664341,0.12378365,0.059770765,0.056615083,0.034579941,0.02762179,0.019701634,0.021958697,0.021380422
0.021352226,0.16253024547379927,0.143044741,0.127315992,0.054608338,0.052086179,0.032766648,0.026182683,0.020715961,0.023021062,0.022918061
0.021582978,0.15927536383636684,0.141116539,0.127900944,0.060469247,0.0497127,0.038013932,0.025418054,0.023136747,0.019182442,0.020135418
0.021816224,0.16266218948142402,0.145980092,0.128809723,0.056477044,0.05587069,0.035173218,0.027439571,0.020019172,0.019371332,0.02298825
0.022051991,0.16380173561844677,0.148186757,0.126343983,0.063708073,0.054474546,0.033406111,0.029049244,0.021766364,0.021293443,0.023515104
0.022290306,0.16723511844427943,0.145223654,0.132231386,0.061179058,0.059677649,0.036503813,0.026188994,0.022205526,0.021433416,0.022539695
0.022531197,0.1683715041476079,0.150963286,0.130925148,0.056460743,0.054496704,0.037604542,0.026315096,0.021588354,0.020448485,0.023402141
0.022774691,0.1629267290785606,0.150841751,0.132961868,0.05797551,0.050702908,0.03490422,0.029206708,0.023419425,0.024695952,0.021603287
0.023020816,0.17022581944936724,0.154586067,0.134164634,0.063973731,0.056548022,0.033322426,0.029941836,0.021570324,0.024978735,0.025298531
0.023269601,0.17243496698731112,0.155098123,0.135513046,0.059437554,0.051891436,0.037954627,0.028055619,0.023607211,0.021586012,0.021715037
0.023521074,0.17105489367847412,0.160123486,0.136519999,0.065164211,0.060630665,0.034908248,0.027878513,0.021882717,0.022167081,0.023883822
0.023775265,0.1754954409806542,0.158885596,0.137821433,0.062777021,0.056196153,0.037080416,0.02704346,0.025549889,0.024967293,0.023809371
0.024032204,0.17414607292796874,0.156692446,0.14016087,0.06814618,0.05510866,0.038553738,0.029408047,0.023691826,0.025335416,0.026740817
0.024291919,0.17779203218318645,0.161590933,0.138283231,0.063651723,0.058246584,0.040650947,0.028062258,0.02631059,0.02354681,0.026273273
0.024554441,0.18050208566636203,0.16676535,0.143615777,0.063523959,0.06280473,0.036630763,0.027042425,0.023733536,0.026644985,0.024820326
0.024819799,0.18291455423518913,0.167824735,0.143019594,0.06242174,0.062492121,0.03873522,0.032996713,0.025478411,0.025634588,0.025822269
0.025088026,0.18329717185468056,0.164793835,0.14420974,0.070223403,0.065923878,0.04159762,0.027797833,0.026820928,0.024047879,0.024726622
0.025359151,0.18542132919178703,0.169321816,0.14693446,0.067829705,0.057369397,0.035308961,0.031627495,0.02460179,0.023409136,0.026731808
0.025633206,0.1843883369354499,0.166325803,0.147995998,0.071475972,0.061003927,0.041113782,0.029612365,0.025918909,0.024288891,0.027171297
0.025910223,0.1888004085068672,0.170009394,0.147922929,0.06794658,0.061692059,0.040459672,0.029610557,0.024806037,0.027354019,0.025499315
0.026190234,0.18647979618628194,0.169308996,0.146120599,0.066397399,0.066762569,0.041333292,0.031277664,0.027235179,0.026847595,0.02809671
0.026473271,0.1911329901046202,0.172627787,0.149015429,0.066571397,0.066373667,0.041381547,0.032242844,0.026287185,0.02537574,0.028103215
0.026759366,0.19194289059863456,0.173796271,0.15291757,0.072934366,0.065688341,0.043979042,0.03074093,0.023016326,0.029076808,0.026575691
0.027048554,0.1915242238382425,0.176646187,0.153460604,0.069023908,0.063474851,0.041311406,0.030430442,0.027888112,0.024552665,0.026683284
0.027340866,0.19890391817628297,0.178457516,0.155768301,0.076108556,0.063240232,0.045115854,0.035661642,0.028134366,0.030291901,0.027516803
