planar_aged_5pc_1Myr,spherical_aged_5pc_1Myr,planar_unaged_5pc_1Myr,spherical_unaged_5pc_1Myr,planar_unaged_20pc_1Myr,spherical_unaged_20pc_1Myr,planar_unaged_50pc_1Myr,spherical_unaged_50pc_1Myr,planar_unaged_10pc_1Myr,spherical_unaged_10pc_1Myr,planar_unaged_5pc_10Myr,spherical_unaged_5pc_10Myr,planar_unaged_10pc_10Myr,spherical_unaged_10pc_10Myr,planar_unaged_20pc_10Myr,spherical_unaged_20pc_10Myr,planar_unaged_50pc_10Myr,spherical_unaged_50pc_10Myr,planar_unaged_5pc_100Myr,spherical_unaged_5pc_100Myr,planar_unaged_10pc_100Myr,spherical_unaged_10pc_100Myr,planar_unaged_20pc_100Myr,spherical_unaged_20pc_100Myr,planar_unaged_50pc_100Myr,spherical_unaged_50pc_100Myr
100.0,248648.8481781943,100.0,514051.5871591101,100.0,100.0,100.0,100.0,100.0,100.0,100.0,998625.175364743,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,349898.90279330965,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,447337.27906362707,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,16157.082557831774,100.0,269984.14690200164,100.0,100.0,100.0,100.0,100.0,100.0,100.0,635242.3595609262,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,481114.8644269148,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
27700.94441985759,776063.2547427804,191861.7381352687,964091.5015741244,191867.7202547285,100.0,100.0,100.0,191862.93460182508,672414.5091057786,1175049.0744631146,1627180.740195882,1175054.3743407459,1269393.3586003191,1175075.5730300802,100.0,1175223.9270828222,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,331636.1988706105,100.0,669896.7681294234,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1267455.4627116965,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,669215.7215569832,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,255897.42707047137,100.0,437669.7315714098,100.0,100.0,100.0,100.0,100.0,100.0,268098.67792692553,767043.9150467959,268100.1811684359,546692.2347491347,268106.1938702101,100.0,268148.27095167333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,89576.0813644665,100.0,352698.3534795738,100.0,100.0,100.0,100.0,100.0,100.0,100.0,692883.6320270788,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,583534.5531637096,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,316352.32515352144,100.0,488457.00338552345,100.0,100.0,100.0,100.0,100.0,100.0,171807.89544562934,880866.9588944349,171812.333987822,592296.2763875711,171830.0850310326,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,249668.76356363547,100.0,461817.0777512838,100.0,100.0,100.0,100.0,100.0,100.0,41511.01867368689,872415.6256691514,41513.73957550836,100.0,41524.618232829795,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,545399.3740389623,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,343372.435644216,100.0,579279.1060351334,100.0,100.0,100.0,100.0,100.0,100.0,236950.9599959275,1038867.1778760531,236952.32636400664,100.0,236957.79159983722,100.0,236996.03762718724,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,606355.6970627616,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,268935.8991172953,100.0,440657.8158084487,100.0,100.0,100.0,100.0,100.0,100.0,354097.96066877426,760505.5130283725,354099.85058068007,574211.5682591348,354107.4115570509,100.0,354160.3214490033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,45895.35345695217,100.0,326037.6269506791,100.0,100.0,100.0,100.0,100.0,100.0,100.0,668057.7176895576,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,33948.17505806944,100.0,355056.5442883834,100.0,100.0,100.0,100.0,100.0,100.0,100.0,740599.9679156555,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,681079.8171703623,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,532068.5337638907,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100323.5692615519,100.0,314425.04105210083,100.0,100.0,100.0,100.0,100.0,100.0,100.0,646930.7724987034,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,480765.8738954791,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,374053.4017838818,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,190879.36685575024,100.0,378968.9993019012,100.0,100.0,100.0,100.0,100.0,100.0,158095.89877552132,678894.6598818413,158096.81020454757,445006.26226130547,158100.4557626736,100.0,158125.967542062,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,16698.657601878913,100.0,246789.735748239,100.0,100.0,100.0,100.0,100.0,100.0,100.0,534136.0024145006,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,76794.19443285346,100.0,322904.8465647102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,638852.8606752844,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,131104.92034364716,100.0,381348.3559445457,100.0,100.0,100.0,100.0,100.0,100.0,100.0,724006.6171116389,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
14255.425988026904,461846.8156528121,152082.12711673294,630641.0560707075,152087.1721129556,100.0,100.0,100.0,152083.13615552138,470679.86201282067,813711.4749752771,1049931.7589964648,813715.5299350747,875378.7682217594,813731.7490724733,100.0,813845.2516079543,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7353.136288376989,538109.0642526697,98393.59384155394,726522.2931670818,98397.5889849779,100.0,100.0,100.0,98394.39290574558,483527.05755061656,890395.9095268305,1227537.6224315336,890400.4580971899,957823.173806195,890418.6515162649,100.0,890545.9701382113,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,38923.68320142739,100.0,411848.7400993605,100.0,100.0,100.0,100.0,100.0,100.0,100.0,846703.5785012605,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,480891.77960077184,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,145766.5493785614,100.0,355914.561327862,100.0,100.0,100.0,100.0,100.0,100.0,21278.351192777907,665313.1441981939,21278.95463601013,100.0,21281.36800900899,100.0,21298.24375683965,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,465152.756881516,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,571779.8568782115,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
764.775229461882,261051.76272971163,20575.01999926038,415190.3337889963,20577.024657641145,100.0,100.0,100.0,20575.42097036744,278891.623674308,370051.5338781651,700543.3881930145,370053.42451079696,574506.4102420328,370060.9874967905,100.0,370113.911714119,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,155653.53248758393,100.0,349771.2258931122,100.0,100.0,100.0,100.0,100.0,100.0,76318.67069386563,638867.5706742,76319.26614134408,100.0,76321.64780620871,100.0,76338.31389768349,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,152195.8961583017,100.0,389596.9344045484,100.0,100.0,100.0,100.0,100.0,100.0,100.0,733131.3794415544,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,1966.9891333041542,100.0,316746.1620644001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,701107.5111597597,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,86922.03714574085,100.0,388020.75036116777,100.0,100.0,100.0,100.0,100.0,100.0,100.0,770412.3313651884,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
154648.08431741575,1137592.214740634,744142.4140458212,1308977.2508484954,744162.5530188204,100.0,744275.2977258946,100.0,744146.4419856933,1073709.0848564554,2625059.840332931,2143096.0191463223,2625072.6899463944,1841206.343112322,2625124.0861572633,100.0,2625483.7591639883,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,420483.2653853697,100.0,751670.7901485182,100.0,100.0,100.0,100.0,100.0,100.0,43471.387631836405,1388045.3602270081,43472.03372514909,100.0,43474.617829459436,100.0,43492.69535469318,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,572249.5813173648,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1529.8183614493153,425960.05471546215,20264.607241821424,569671.6938224802,100.0,100.0,100.0,100.0,20267.068850352873,397938.688611021,349337.2892472095,974185.62208775,349345.3501541569,794811.0735558235,349377.5882856699,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,261327.77314039398,100.0,521581.1458906594,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1017223.2252222361,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,117372.99507585466,100.0,263276.948157716,100.0,100.0,100.0,100.0,100.0,100.0,100.0,524671.7387989797,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,204235.8431879288,100.0,383705.711915175,100.0,100.0,100.0,100.0,100.0,100.0,100.0,750060.3320502646,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,99535.74051103974,100.0,289495.8623834813,100.0,100.0,100.0,100.0,100.0,100.0,100.0,608113.1648943619,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,301971.9728811858,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,119470.59815096726,100.0,357879.73656551435,100.0,100.0,100.0,100.0,100.0,100.0,100.0,690567.6729634003,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41956.39702811246,564415.3649576667,306123.6962139768,724381.1060798968,306132.35957818857,100.0,306180.86030682764,100.0,306125.42894734483,606620.8796909107,1095412.0353767711,1179514.0177638468,1095417.1994661684,1054264.344803419,1095438.0265139972,747819.0801733641,1095584.552659332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31297.726526136605,790048.8951193705,223785.45262270284,981253.9189142475,223792.81341428644,100.0,100.0,100.0,223786.9248370164,691014.2325784692,1298257.803797653,1641459.4917632227,1298264.124687078,1295121.0452753645,1298289.3747886429,100.0,1298466.077832644,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,311944.42254039063,100.0,666148.518440947,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1252174.5715838515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,115111.46708435188,100.0,467778.68853860203,100.0,100.0,100.0,100.0,100.0,100.0,100.0,918865.9497858372,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,572911.4518246399,100.0,831345.7535165177,100.0,100.0,100.0,100.0,100.0,100.0,511904.6706267819,1463075.849167652,511907.6439829727,100.0,511919.5362059857,100.0,512002.76184581075,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,52898.52466594332,100.0,323159.57066093397,100.0,100.0,100.0,100.0,100.0,100.0,100.0,657946.7510066895,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,200723.19266810408,100.0,415783.6479598801,100.0,100.0,100.0,100.0,100.0,100.0,100.0,819667.25739063,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,232928.35703631412,100.0,388240.5052509828,100.0,100.0,100.0,100.0,100.0,100.0,33742.96374603713,735386.6958082895,33748.61847044772,440690.4559590391,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,17465.39305229568,100.0,271905.9952419637,100.0,100.0,100.0,100.0,100.0,100.0,100.0,670976.0903321435,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,320519.79960396397,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,247834.55544070722,100.0,481910.17987660127,100.0,100.0,100.0,100.0,100.0,100.0,94116.16900669376,890076.8986335832,94116.95458222838,100.0,94120.09670806695,100.0,94142.08366982512,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
293081.0607545939,1755533.7601372343,878372.4610843108,1918676.9143616885,878396.5063566196,100.0,878531.120603234,100.0,878377.2703082676,1522280.1706494358,3293097.751322595,3175625.164663447,3293113.4506005133,2646092.3713583304,3293176.244016447,100.0,3293615.6794208335,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,1022940.6604473708,100.0,1280116.505477504,100.0,100.0,100.0,100.0,100.0,100.0,697842.5798035961,2267706.9629230886,697846.5223686604,100.0,697862.2919124136,100.0,697972.646743869,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,186562.40764086315,100.0,603748.7033007948,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1159595.8924222733,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
74104.46533050826,594488.8303105332,472974.647108019,738578.2226050338,472987.6532088926,608701.038969344,473060.4656867904,100.0,472977.24842781934,703460.3450421301,1381563.9279110215,1169593.69889572,1381570.8023386467,1137253.237628706,1381598.2988384091,1041602.8232107953,1381790.7201142644,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,217434.33756858367,100.0,370649.614908518,100.0,100.0,100.0,100.0,100.0,100.0,20210.358537490418,709207.5893955404,20215.606183298743,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
318.0209097749224,313390.94679517066,6320.254266286759,425730.08974450413,100.0,100.0,100.0,100.0,100.0,353144.6838151993,201449.55244359354,724993.8103015154,201458.96597197294,652300.3481613224,201496.60801396795,453618.4743033406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
27060.83975659791,1185325.3207031672,156356.02946418055,1408142.6618163441,156362.73777845158,100.0,100.0,100.0,156357.37118774763,881630.2838303436,1505733.4662313573,2413008.4750125282,1505741.1199746798,100.0,1505771.733610051,100.0,1505985.9691585826,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,409870.76209048316,100.0,695503.9003455188,100.0,100.0,100.0,100.0,100.0,100.0,202748.8260817657,1252417.281925839,202750.25529186652,100.0,202755.97184147095,100.0,202795.97474278763,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,344274.0771327674,100.0,523011.34370985447,100.0,100.0,100.0,100.0,100.0,100.0,501486.86660222325,892436.8611518819,501489.5696933602,688190.4711972075,501500.38158904645,100.0,501576.0426738407,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1372.6509614271533,262939.9815583594,27313.057437175168,408876.97962035675,100.0,100.0,100.0,100.0,27313.535245816303,288125.6634517038,337555.0283071965,688469.9681359271,337557.0046002707,576572.9022216593,337564.90939952346,100.0,337620.22627703816,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,366617.0676200998,100.0,561468.7819234247,100.0,100.0,100.0,100.0,100.0,100.0,147545.3956793162,1030055.4806274377,147549.70787839673,100.0,147568.83747845818,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,535973.6545728102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,397273.6089449534,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4302.844176622054,469686.93029727176,33543.70107721712,593254.4679976897,100.0,100.0,100.0,100.0,100.0,473132.2806077685,345730.2906904001,1006336.0660892574,345744.089817932,876638.7853200057,345799.27053195686,563817.3100972575,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20646.517060034726,421139.55641222466,174626.5517901115,571748.5268861675,174632.29296608453,100.0,100.0,100.0,174627.70006911698,471071.26877302135,742391.5204142691,936404.6942248003,742395.1923971914,836777.938885456,742409.8797083376,566356.3478202984,742512.6628766069,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
76359.96395941712,644440.6815277671,456003.3409348935,792081.0756916186,456015.5841213954,588705.9980714534,456084.13204876473,100.0,456005.7898381345,729432.0039578557,1382042.0309020977,1266710.1406284135,1382048.643456162,1210961.1911784841,1382075.0925539236,1045401.6284074209,1382261.5428469875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,417858.0206197747,100.0,609425.1600044777,100.0,100.0,100.0,100.0,100.0,100.0,604610.0838962963,1042740.0427065502,604613.319629254,782861.9481353095,604626.2539907002,100.0,604716.7684145224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,96105.84639116791,100.0,313725.04145461624,100.0,100.0,100.0,100.0,100.0,100.0,100.0,606063.5542479454,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1450.7253079808643,390376.96714801976,18491.471944605484,525663.0663787442,100.0,100.0,100.0,100.0,100.0,382843.92197240726,316500.4901870084,898910.1515689024,316507.4038157191,751003.5370059856,316535.05401826533,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,395884.04991686594,100.0,627840.9622726825,100.0,100.0,100.0,100.0,100.0,100.0,87977.44494818315,1177763.865214988,87981.01540099097,100.0,87995.29336536438,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,251790.08141645032,100.0,376627.0031029904,100.0,100.0,100.0,100.0,100.0,171191.37705971647,66345.68777603733,684478.8608865665,66351.59976923224,506676.4317571448,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31322.27246217979,580053.7679314555,136216.59355586878,692114.798341837,100.0,581968.4697857281,100.0,100.0,136224.38899270326,661646.6227870751,548975.8576714353,1116497.8176759414,548995.6613879397,1101823.5746023678,549074.8512254135,1013060.673167698,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,182713.0894730737,100.0,448731.4776407167,100.0,100.0,100.0,100.0,100.0,100.0,100.0,843834.5330996286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,3264.226764805043,100.0,271139.74259375746,100.0,100.0,100.0,100.0,100.0,100.0,100.0,612226.1139947132,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,324425.67516197404,100.0,510228.5306174742,100.0,100.0,100.0,100.0,100.0,100.0,91191.44899510454,949590.1702631044,91195.38140400859,100.0,91211.10715099025,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,22358.10428564307,100.0,313148.22882966866,100.0,100.0,100.0,100.0,100.0,100.0,100.0,731244.5718067448,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,407044.2997180549,100.0,577384.8192410682,100.0,100.0,100.0,100.0,100.0,100.0,221861.9150853758,1039072.7274989673,221867.68348979298,702153.5363189656,221890.75312934862,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,99119.39181631106,100.0,309397.60706212954,100.0,100.0,100.0,100.0,100.0,100.0,100.0,649082.1514803813,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,324039.8400671904,100.0,469412.80225837696,100.0,100.0,100.0,100.0,100.0,250498.52748354277,193991.64980285626,828917.5034849594,193997.0124967836,622403.5573342022,194018.45950593305,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,27213.394345537694,100.0,278787.80850318813,100.0,100.0,100.0,100.0,100.0,100.0,100.0,646558.3308277755,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,376758.2214919148,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,160694.5711462568,100.0,331240.03169390716,100.0,100.0,100.0,100.0,100.0,100.0,100.0,681981.5324032439,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5042.82358318616,487458.07346583076,36935.98390033807,610703.1627438288,100.0,100.0,100.0,100.0,100.0,485826.75150892674,364243.62342198956,1035143.9605546617,364259.18395896663,902451.0500146108,364321.406804661,571604.7472858343,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,252659.30581073026,100.0,471443.38226752233,100.0,100.0,100.0,100.0,100.0,100.0,207322.1086346741,848016.1450498226,207323.3212552869,100.0,207328.17151595175,100.0,207362.1134188404,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,515471.8936387057,100.0,682329.0398060693,100.0,100.0,100.0,100.0,100.0,100.0,327748.3125678425,1208247.8819527861,327755.0169544223,854590.4937448237,327781.83045617014,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,756047.0268176702,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,412837.04546297406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,202767.6709086707,100.0,316598.9426541619,100.0,100.0,100.0,100.0,100.0,200191.46561865072,79350.29802363022,561260.6859351107,79354.5115563123,457789.67645093286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,389494.2206325027,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,436597.7030392815,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,656866.7279471325,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
